Funding block,address,Funding Amount[CELO],Funding Entity,Number of LZ tx,Projects,Total LZ Volume $,Average LZ Volume $,Number of OAPPS,Number of Sendchian,Number of Chian,Onmichain Balance$,eth linea base scroll zks Balance$,affinity
19650890,0xcd5bdff3979e688610f6092a77b170e763e6a7e3,0.929407,Tether : Binance,117,"['Merkly' 'CoreDAO' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'CoreDAO' 'Merkly'
 'Stargate' 'Angle' 'Merkly' 'Maverick Protocol' 'Harmony Bridge' 'Merkly'
 'Merkly' 'Merkly' 'Merkly' 'Harmony Bridge' 'Merkly' 'Merkly' 'Merkly'
 'Merkly' 'Merkly' 'CoreDAO' 'Merkly' 'Merkly' 'Merkly' 'Bitcoin Bridge'
 'Merkly' 'Stargate' 'CoreDAO' 'Stargate' 'CoreDAO' 'Stargate' 'Angle'
 'Angle' 'Merkly' 'Bitcoin Bridge' 'CoreDAO' 'Merkly' 'Angle'
 'Harmony Bridge' 'CoreDAO' 'Angle' 'CoreDAO' 'Merkly' 'CoreDAO' 'Merkly'
 'Maverick Protocol' 'Merkly' 'Angle' 'CoreDAO' 'Angle' 'Merkly' 'Merkly'
 'Merkly' 'Stargate' 'Bitcoin Bridge' 'Merkly' 'Merkly' 'Merkly' 'Merkly'
 'Merkly' 'CoreDAO' 'Merkly' 'Merkly' 'CoreDAO' 'Merkly' 'CoreDAO'
 'Merkly' 'Merkly' 'Merkly' 'Zerius' 'Merkly' 'Merkly' 'Merkly'
 'Harmony Bridge' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'CoreDAO'
 'CoreDAO' 'Merkly' 'Merkly' 'Bitcoin Bridge' 'CoreDAO' 'Merkly' 'Merkly'
 'Merkly' 'Merkly' 'Merkly' 'Stargate' 'Angle' 'Merkly' 'Merkly' 'Merkly'
 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Merkly'
 'Merkly' 'Merkly' 'Merkly' 'CoreDAO' 'Merkly' 'Merkly' 'Merkly' 'Merkly'
 'Merkly' 'Stargate' 'Merkly']",3605.59,30.82,8,12,17,40.31,"[1.7, 0, 0.4, 0, 26.24]",58
19650873,0xc8b9fb14eccca5d76db02e4fe8c2df1e4a3fdac7,1.04478,Tether : Binance,110,"['Stargate' 'Merkly' 'Harmony Bridge' 'Harmony Bridge' 'Bitcoin Bridge'
 'Harmony Bridge' 'Angle' 'Harmony Bridge' 'Harmony Bridge' 'Angle'
 'Holograph' 'Angle' 'Angle' 'Merkly' 'Merkly' 'Angle' 'Stargate' 'Angle'
 'Merkly' 'Harmony Bridge' 'Stargate' 'Bitcoin Bridge' 'Angle'
 'Harmony Bridge' 'Harmony Bridge' 'Angle' 'CoreDAO' 'Bitcoin Bridge' nan
 'Stargate' 'Stargate' 'Harmony Bridge' 'Angle' 'Harmony Bridge'
 'Stargate' 'Merkly' nan 'Angle' 'Bitcoin Bridge' 'CoreDAO' 'Holograph'
 'Angle' 'Merkly' 'Harmony Bridge' 'Merkly' 'CoreDAO' 'Angle' 'Angle'
 'Merkly' 'Angle' 'Aptos Bridge' 'Harmony Bridge' 'Harmony Bridge'
 'CoreDAO' nan 'Merkly' 'L2Pass' 'Angle' nan 'Stargate' 'Harmony Bridge'
 'Angle' 'Angle' 'Angle' 'TraderJoe' 'Angle' 'Angle' 'Harmony Bridge'
 'Harmony Bridge' 'TraderJoe' 'Angle' nan 'Angle' 'Angle' 'Aptos Bridge'
 'Harmony Bridge' 'CoreDAO' 'Harmony Bridge' 'Angle' 'Angle' 'L2Pass' nan
 'Stargate' 'Harmony Bridge' 'Bitcoin Bridge' 'Harmony Bridge' 'Stargate'
 'CoreDAO' 'CoreDAO' 'Angle' 'Angle' 'Stargate' 'Stargate' 'Angle'
 'Merkly' nan nan 'Angle' 'Angle' 'Harmony Bridge' 'Harmony Bridge'
 'Harmony Bridge' 'Harmony Bridge' 'Merkly' 'L2Pass' 'Harmony Bridge'
 'Stargate' 'Harmony Bridge' 'CoreDAO' 'Merkly']",11847.63,107.71,11,8,17,194.26,"[14.97, 0, 24.75, 30.72, 71.57]",64
19650830,0x049f409d00763b710a71ba9de35bfdc4a93a645b,0.90917,Tether : Binance,102,"['Harmony Bridge' 'Angle' 'Merkly' 'L2Pass' 'Angle' nan 'Angle' 'Merkly'
 'Stargate' 'Merkly' 'Stargate' 'CoreDAO' 'Stargate' nan 'Angle' 'Angle'
 'L2Pass' 'Stargate' 'Merkly' 'Stargate' 'Stargate' nan 'Harmony Bridge'
 'Angle' 'Angle' 'L2Pass' 'CoreDAO' nan 'Bitcoin Bridge' 'Angle' 'Angle'
 'Angle' 'Angle' 'Harmony Bridge' 'CoreDAO' 'Harmony Bridge' 'L2Pass'
 'Stargate' 'Angle' 'TraderJoe' 'Aptos Bridge' 'Angle' 'Angle'
 'Harmony Bridge' 'Harmony Bridge' 'Stargate' 'Bitcoin Bridge' 'Merkly'
 'Harmony Bridge' 'Merkly' 'Harmony Bridge' 'Angle' 'CoreDAO' 'Angle'
 'Stargate' 'Stargate' 'Merkly' 'Harmony Bridge' 'Merkly' 'Harmony Bridge'
 'Stargate' nan 'Angle' 'Holograph' 'Harmony Bridge' 'TraderJoe'
 'Bitcoin Bridge' 'Harmony Bridge' 'Angle' 'Harmony Bridge' 'Angle'
 'Angle' 'Harmony Bridge' 'Harmony Bridge' 'Stargate' 'Merkly' 'Holograph'
 'Angle' 'Angle' 'L2Pass' nan 'Angle' 'Stargate' 'Merkly' 'Angle'
 'Harmony Bridge' 'Aptos Bridge' 'Stargate' 'Harmony Bridge'
 'Harmony Bridge' 'Merkly' 'Stargate' 'Harmony Bridge' nan 'Angle'
 'Stargate' 'Harmony Bridge' 'CoreDAO' 'Harmony Bridge' 'Stargate' 'Angle'
 'CoreDAO']",12293.3,120.52,11,8,17,223.14,"[25.86, 0, 22.01, 27.24, 81.87]",62
19650816,0x96e543947153570b13584aca2b9e744eb1b04921,0.95867,Tether : Binance,94,"['Harmony Bridge' 'Holograph' 'Angle' 'CoreDAO' 'Angle' 'Harmony Bridge'
 'Merkly' 'Angle' 'Harmony Bridge' 'Merkly' 'Harmony Bridge' 'Angle'
 'Merkly' 'Bitcoin Bridge' nan 'Merkly' 'Bitcoin Bridge' 'Harmony Bridge'
 'Angle' 'Angle' 'Stargate' 'Stargate' 'Angle' 'Harmony Bridge' 'Stargate'
 'Aptos Bridge' 'Stargate' 'Harmony Bridge' 'Harmony Bridge' nan 'L2Pass'
 nan 'Stargate' 'Stargate' 'Angle' 'Harmony Bridge' 'Harmony Bridge'
 'Angle' 'Holograph' 'Angle' 'Stargate' 'L2Pass' 'Angle' 'Harmony Bridge'
 'Harmony Bridge' 'Stargate' 'Angle' 'Merkly' 'Harmony Bridge' 'Merkly'
 'Stargate' 'Stargate' 'Merkly' 'Harmony Bridge' nan 'L2Pass' 'Angle'
 'Harmony Bridge' 'Angle' 'CoreDAO' 'Merkly' 'L2Pass' 'Angle'
 'Harmony Bridge' 'Harmony Bridge' 'Stargate' 'Stargate' 'Harmony Bridge'
 'Merkly' 'CoreDAO' 'CoreDAO' 'Stargate' 'Angle' nan 'Harmony Bridge'
 'Merkly' 'CoreDAO' 'Merkly' 'Angle' 'Merkly' 'Harmony Bridge' 'Stargate'
 'Stargate' 'Holograph' 'Stargate' 'Angle' 'Angle' 'Harmony Bridge'
 'Stargate' 'Angle' 'Angle' 'Stargate' 'Harmony Bridge' 'CoreDAO']",12095.02,128.67,10,6,16,188.79,"[8.69, 0, 14.48, 26.42, 77.26]",69
19650799,0xf7e816292cc7dda57d5071e0348ff064d211d790,1.0553,Tether : Binance,104,"['Radiant Capital' 'Merkly' 'Angle' 'Angle' 'Angle' 'Harmony Bridge'
 'Angle' nan 'Merkly' 'Merkly' 'Stargate' 'Harmony Bridge'
 'Harmony Bridge' nan 'Merkly' 'Harmony Bridge' 'Angle' 'Merkly'
 'Harmony Bridge' 'Angle' 'CoreDAO' 'CoreDAO' 'Holograph' 'Stargate'
 'Bitcoin Bridge' 'Harmony Bridge' nan 'Stargate' 'Harmony Bridge' nan
 'Harmony Bridge' 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Stargate' nan 'Angle' 'Stargate' nan 'Angle' 'Merkly' 'Stargate'
 'Stargate' 'Angle' 'L2Pass' 'Angle' 'Stargate' 'Harmony Bridge' 'Merkly'
 'Harmony Bridge' 'Angle' 'Angle' 'Stargate' 'Harmony Bridge' 'Holograph'
 'Merkly' 'Merkly' 'Angle' 'Stargate' 'Merkly' 'Merkly' 'Stargate'
 'Harmony Bridge' 'Stargate' 'Stargate' 'Angle' 'CoreDAO' 'Harmony Bridge'
 nan 'CoreDAO' 'Bitcoin Bridge' 'Angle' 'Angle' 'Holograph'
 'Harmony Bridge' 'Angle' 'Stargate' 'Harmony Bridge' 'Harmony Bridge'
 'Bitcoin Bridge' 'Harmony Bridge' 'Angle' 'CoreDAO' 'CoreDAO' 'Stargate'
 'Harmony Bridge' 'Harmony Bridge' 'Angle' 'L2Pass' 'L2Pass' 'L2Pass'
 'Angle' 'Harmony Bridge' 'Angle' 'Radiant Capital' 'Harmony Bridge'
 'Merkly' 'Aptos Bridge' 'Stargate' nan 'Angle']",11475.69,110.34,11,9,18,178.33,"[6.46, 0, 16.68, 25.43, 74.85]",64
19650767,0x9e5a3e7f6a32fc824da516da98777a12953c8587,1.0414,Tether : Binance,97,"['Stargate' 'Stargate' 'Holograph' 'Stargate' 'Merkly' 'Harmony Bridge'
 'Harmony Bridge' 'Merkly' 'Holograph' 'Angle' 'Harmony Bridge' nan
 'Angle' 'Angle' 'CoreDAO' 'CoreDAO' 'Merkly' 'Stargate' 'Angle' 'Merkly'
 'L2Pass' 'Stargate' 'Stargate' 'Angle' 'Angle' 'Bitcoin Bridge' 'Angle'
 'Merkly' 'Angle' 'Bitcoin Bridge' nan 'Merkly' 'Stargate' 'CoreDAO'
 'Stargate' 'Merkly' 'Angle' 'Merkly' nan 'Angle' 'Harmony Bridge'
 'CoreDAO' 'Harmony Bridge' 'Angle' 'Harmony Bridge' 'Angle' 'TraderJoe'
 'Angle' 'CoreDAO' 'Merkly' 'Aptos Bridge' 'TraderJoe' 'Harmony Bridge'
 nan 'Angle' 'Angle' 'Harmony Bridge' 'CoreDAO' nan 'Angle' 'Stargate'
 'Stargate' 'Bitcoin Bridge' 'Stargate' 'Angle' 'Harmony Bridge'
 'Stargate' 'Angle' 'Harmony Bridge' 'Harmony Bridge' 'Merkly' 'Merkly'
 'Harmony Bridge' 'Stargate' 'Stargate' 'Harmony Bridge' 'Angle'
 'Harmony Bridge' 'Harmony Bridge' 'Harmony Bridge' 'Stargate' 'Merkly'
 'Harmony Bridge' 'Harmony Bridge' 'Harmony Bridge' 'Angle' 'Angle'
 'Harmony Bridge' 'Harmony Bridge' 'L2Pass' 'Angle' 'Harmony Bridge'
 'Angle' 'Harmony Bridge' 'Harmony Bridge' 'Angle' 'Stargate']",12276.76,126.56,11,7,19,223.3,"[11.07, 47.72, 19.56, 32.28, 59.46]",64
19650719,0x280f0f5f483ed44b8a0b1ce5bc7e6b6771220716,1.0471,Tether : Binance,108,"['Aptos Bridge' nan 'Angle' 'Merkly' 'Harmony Bridge' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly' 'Merkly' 'Harmony Bridge'
 'Angle' 'Stargate' 'Harmony Bridge' 'CoreDAO' 'Angle' 'Angle'
 'Harmony Bridge' nan 'Harmony Bridge' 'Angle' 'Angle' 'Merkly' nan nan
 'Angle' 'L2Pass' 'CoreDAO' 'Merkly' 'Harmony Bridge' 'CoreDAO' 'Merkly'
 'Merkly' 'CoreDAO' 'Bitcoin Bridge' 'Stargate' 'CoreDAO' 'Merkly'
 'CoreDAO' 'Harmony Bridge' 'Stargate' 'Stargate' 'Stargate'
 'Harmony Bridge' 'Stargate' 'Angle' 'Angle' 'Harmony Bridge' 'L2Pass'
 'Stargate' 'Harmony Bridge' 'Harmony Bridge' 'Merkly' 'Angle' 'Merkly'
 'CoreDAO' 'Angle' 'Merkly' 'CoreDAO' 'Stargate' 'Angle' 'Angle'
 'Stargate' 'Stargate' nan 'Angle' 'Stargate' 'Harmony Bridge' 'Merkly'
 'Harmony Bridge' 'Merkly' 'Harmony Bridge' 'Stargate' 'Angle' 'Stargate'
 'Harmony Bridge' 'Harmony Bridge' nan 'Angle' 'Merkly' 'Holograph'
 'Stargate' nan 'Stargate' 'Harmony Bridge' 'Holograph' 'Angle' 'Stargate'
 'L2Pass' 'Angle' 'Merkly' 'Angle' 'Angle' 'Harmony Bridge'
 'Harmony Bridge' 'Angle' 'Stargate' 'L2Pass' 'Harmony Bridge'
 'Bitcoin Bridge' 'Angle' 'Harmony Bridge' 'Harmony Bridge'
 'Harmony Bridge' 'Merkly']",10757.53,99.61,10,8,19,190.29,"[14.26, 0, 43.29, 15.28, 62.64]",64
19650698,0xc61876faf9a4d483cc39a795798553d7214d5169,1.03716,Tether : Binance,98,"['Angle' 'Stargate' 'Stargate' 'CoreDAO' 'Harmony Bridge' 'Stargate'
 'Harmony Bridge' 'Harmony Bridge' 'Angle' 'Stargate' 'CoreDAO' 'Stargate'
 'Harmony Bridge' 'Merkly' 'Stargate' 'Bitcoin Bridge' nan
 'Harmony Bridge' 'Angle' 'Angle' 'Merkly' 'Merkly' 'Merkly'
 'Harmony Bridge' 'Stargate' 'Holograph' 'Stargate' 'Angle' nan
 'Harmony Bridge' nan 'Angle' 'CoreDAO' 'L2Pass' 'CoreDAO' 'Angle' 'Angle'
 'Angle' 'Harmony Bridge' 'Stargate' 'Stargate' 'Angle' 'Angle'
 'Harmony Bridge' 'Harmony Bridge' 'Stargate' 'Aptos Bridge' nan
 'Harmony Bridge' 'CoreDAO' 'Harmony Bridge' nan 'Merkly' 'Merkly' 'Angle'
 'Angle' 'Stargate' 'Stargate' nan 'Stargate' 'Harmony Bridge'
 'Harmony Bridge' 'Bitcoin Bridge' 'Holograph' 'Stargate' 'Angle'
 'Harmony Bridge' 'Angle' 'Harmony Bridge' 'Merkly' 'Angle' 'Stargate'
 'Stargate' 'Angle' 'Merkly' 'Harmony Bridge' 'Merkly' 'Harmony Bridge'
 'CoreDAO' 'CoreDAO' 'Angle' 'Angle' 'Stargate' 'Stargate'
 'Harmony Bridge' 'L2Pass' 'Angle' 'Merkly' 'Harmony Bridge' 'Merkly' nan
 'Harmony Bridge' 'Angle' 'Angle' 'Harmony Bridge' 'Stargate'
 'Harmony Bridge' 'Bitcoin Bridge']",14050.38,143.37,10,7,17,178.92,"[5.89, 0, 14.31, 21.21, 78.49]",79
19650647,0x8c30d9d217eda136438cc98d4cb6ba9f202cf6d1,1.05614,Tether : Binance,96,"['Stargate' nan 'Stargate' 'Angle' 'Stargate' 'Harmony Bridge'
 'Harmony Bridge' 'Angle' 'Stargate' 'Merkly' 'Harmony Bridge' 'Angle'
 'Harmony Bridge' 'Harmony Bridge' 'Merkly' 'CoreDAO' 'Angle'
 'Bitcoin Bridge' 'CoreDAO' 'Angle' 'Angle' 'Harmony Bridge' 'Merkly'
 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'Harmony Bridge' 'Angle'
 'Bitcoin Bridge' 'Merkly' 'Harmony Bridge' 'Stargate' 'Angle' 'Holograph'
 'Harmony Bridge' 'Harmony Bridge' 'Harmony Bridge' nan 'Stargate'
 'Bitcoin Bridge' nan 'Merkly' 'Harmony Bridge' 'Harmony Bridge' 'Angle'
 'Angle' nan 'Angle' 'Stargate' 'Merkly' 'Angle' 'Harmony Bridge' 'Angle'
 'Stargate' 'Aptos Bridge' nan 'CoreDAO' 'CoreDAO' 'L2Pass'
 'Harmony Bridge' 'Merkly' 'Bitcoin Bridge' 'Stargate' 'Stargate'
 'Harmony Bridge' 'Harmony Bridge' 'Angle' 'Angle' 'Harmony Bridge'
 'Harmony Bridge' 'Angle' 'Angle' 'Merkly' 'Harmony Bridge' 'Angle'
 'Angle' 'Angle' 'Stargate' 'Harmony Bridge' 'Holograph' nan 'Merkly'
 'Harmony Bridge' 'CoreDAO' 'Angle' 'Harmony Bridge' 'Stargate' 'Angle'
 'Bitcoin Bridge' 'CoreDAO' 'Bitcoin Bridge' 'Bitcoin Bridge' 'Angle'
 'Angle']",12087.29,125.91,10,6,15,203.29,"[9.45, 0, 19.05, 30.76, 83.25]",64
19650631,0xb6d20e54b8d8e5e3e97154195f19958eaedd3d07,1.0647,Tether : Binance,111,"['CoreDAO' 'Angle' 'Harmony Bridge' 'Angle' 'Harmony Bridge' 'Stargate'
 'Stargate' 'Merkly' 'Angle' 'Harmony Bridge' 'Angle' nan 'Merkly'
 'Stargate' 'Angle' 'Stargate' 'Harmony Bridge' 'Angle' 'Merkly'
 'Stargate' 'Merkly' 'Stargate' 'L2Pass' 'Harmony Bridge' 'Angle' 'Merkly'
 'Bitcoin Bridge' 'Merkly' 'Harmony Bridge' 'Harmony Bridge' 'CoreDAO'
 'Harmony Bridge' 'Stargate' 'Angle' 'Stargate' 'CoreDAO' 'Angle' 'Angle'
 'Harmony Bridge' 'CoreDAO' 'Angle' 'Angle' 'Angle' 'Stargate'
 'Harmony Bridge' 'Angle' 'Harmony Bridge' 'Angle' 'Angle' 'Merkly'
 'Harmony Bridge' 'Harmony Bridge' 'Angle' 'Merkly' 'CoreDAO' 'Angle'
 'Angle' 'Merkly' 'Harmony Bridge' 'Angle' 'Merkly' 'Harmony Bridge'
 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle' 'Bitcoin Bridge'
 'Angle' 'Stargate' nan 'Stargate' nan 'Harmony Bridge' 'CoreDAO'
 'Harmony Bridge' 'Angle' 'Merkly' 'Angle' 'Stargate' 'Angle'
 'Harmony Bridge' nan nan 'Holograph' 'Harmony Bridge' 'Harmony Bridge'
 'Merkly' 'Merkly' 'Harmony Bridge' 'Radiant Capital' 'Aptos Bridge'
 'Angle' 'Merkly' 'Angle' nan 'Angle' nan 'Stargate' 'Harmony Bridge'
 'Merkly' 'Radiant Capital' 'Stargate' 'Angle' 'Stargate' 'Angle'
 'Stargate' 'Harmony Bridge' 'Angle' 'Bitcoin Bridge']",12264.38,110.49,11,8,17,229.34,"[5.87, 47.0, 22.58, 31.72, 72.34]",64
19650609,0x269d2bbee981f12f1f3e32f88b3a15e518d6bdcc,0.95006,Tether : Binance,111,"['Stargate' 'Angle' 'Harmony Bridge' 'Angle' 'Merkly' 'Merkly'
 'Harmony Bridge' 'Angle' 'Harmony Bridge' 'Angle' 'Stargate' 'Stargate'
 'Stargate' 'Angle' 'Bitcoin Bridge' 'Angle' 'Stargate' 'Aptos Bridge'
 'Angle' 'Angle' 'Stargate' 'CoreDAO' 'Harmony Bridge' 'Stargate' 'Merkly'
 'Angle' 'Merkly' 'L2Pass' 'Stargate' 'Holograph' 'CoreDAO' 'Stargate'
 'Angle' 'Stargate' 'Harmony Bridge' nan 'Angle' 'Angle' 'Harmony Bridge'
 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'Harmony Bridge' 'CoreDAO'
 'Merkly' 'Harmony Bridge' 'Merkly' 'Angle' 'Stargate' 'Angle'
 'Bitcoin Bridge' 'Harmony Bridge' 'Harmony Bridge' 'Angle' 'Stargate'
 'Harmony Bridge' 'CoreDAO' 'Harmony Bridge' 'L2Pass' 'Angle'
 'Bitcoin Bridge' 'Angle' 'Harmony Bridge' 'Angle' 'L2Pass'
 'Harmony Bridge' 'Harmony Bridge' 'Harmony Bridge' 'CoreDAO' 'Angle' nan
 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Merkly' 'CoreDAO' 'Stargate'
 'Harmony Bridge' 'Harmony Bridge' 'Angle' nan 'Bitcoin Bridge' 'Angle'
 'Stargate' 'Harmony Bridge' 'Bitcoin Bridge' 'Angle' 'Harmony Bridge'
 'Stargate' 'Angle' 'Harmony Bridge' 'Holograph' 'Harmony Bridge'
 'Harmony Bridge' 'Harmony Bridge' 'L2Pass' 'Merkly' 'Angle' 'CoreDAO' nan
 'CoreDAO' 'Angle' 'Harmony Bridge' 'Angle' 'Stargate' 'Harmony Bridge'
 nan 'Harmony Bridge']",12624.35,113.73,10,6,17,243.88,"[9.02, 61.21, 18.69, 26.54, 69.34]",69
19650599,0x355f0ceb911a4e3050ca83b0ba83dcd58065a50e,1.06921,Tether : Binance,95,"['Bitcoin Bridge' 'Angle' 'Angle' 'Holograph' 'Harmony Bridge' 'Stargate'
 'Harmony Bridge' 'Bitcoin Bridge' 'Harmony Bridge' 'CoreDAO' 'Angle'
 'Harmony Bridge' 'Harmony Bridge' 'CoreDAO' 'Stargate' 'Stargate' 'Angle'
 'Bitcoin Bridge' 'Harmony Bridge' 'Merkly' 'CoreDAO' 'Merkly'
 'Harmony Bridge' nan 'Merkly' 'Merkly' 'Harmony Bridge' 'L2Pass'
 'Harmony Bridge' 'Merkly' 'Stargate' 'Merkly' 'Angle' 'CoreDAO' 'Angle'
 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Harmony Bridge' 'CoreDAO'
 'L2Pass' 'Harmony Bridge' 'Angle' 'CoreDAO' 'Harmony Bridge' 'Angle'
 'Stargate' 'Harmony Bridge' 'Angle' 'Aptos Bridge' 'Angle' 'Stargate'
 'Angle' 'Merkly' nan 'Angle' 'Bitcoin Bridge' 'Angle' 'Harmony Bridge'
 'Holograph' 'Bitcoin Bridge' 'Angle' 'Angle' 'Angle' 'Angle'
 'Harmony Bridge' 'Harmony Bridge' 'CoreDAO' 'Stargate' nan nan 'Merkly'
 'Stargate' 'Bitcoin Bridge' 'Merkly' 'Harmony Bridge' 'Harmony Bridge'
 'Angle' 'Merkly' 'Angle' 'Merkly' nan 'Angle' 'L2Pass' 'Harmony Bridge'
 'Stargate' 'Bitcoin Bridge' 'Stargate' 'L2Pass' 'Merkly' 'Harmony Bridge'
 'Harmony Bridge' 'Stargate' 'Harmony Bridge']",11919.38,125.47,10,8,18,274.01,"[8.26, 57.68, 19.14, 23.53, 84.71]",64
19650550,0xe1d315aceabee065f75e4218731a0bf02a6fd025,1.0536,Tether : Binance,103,"['Angle' 'Harmony Bridge' nan 'Harmony Bridge' 'Harmony Bridge'
 'Harmony Bridge' 'Angle' 'Angle' 'Merkly' 'Aptos Bridge' 'Angle'
 'Harmony Bridge' 'Stargate' 'Harmony Bridge' 'Harmony Bridge'
 'Harmony Bridge' 'Angle' nan 'CoreDAO' 'Merkly' 'Angle' 'Angle' 'Angle'
 'CoreDAO' 'L2Pass' 'L2Pass' 'Holograph' 'Holograph' 'Merkly' 'Merkly'
 'Stargate' 'Angle' 'Angle' 'Bitcoin Bridge' 'Stargate' 'Angle' 'CoreDAO'
 'Stargate' 'Angle' 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Angle'
 'Merkly' 'Stargate' 'Harmony Bridge' 'Harmony Bridge' 'Stargate'
 'Stargate' 'Angle' 'Merkly' 'Merkly' 'Stargate' 'Harmony Bridge'
 'Harmony Bridge' 'Aptos Bridge' 'Angle' 'CoreDAO' 'Angle'
 'Harmony Bridge' 'Angle' 'Harmony Bridge' 'Harmony Bridge' nan 'Stargate'
 'Bitcoin Bridge' nan 'Angle' 'Stargate' 'L2Pass' 'Stargate'
 'Harmony Bridge' nan 'CoreDAO' 'Harmony Bridge' 'Angle' 'CoreDAO' 'Angle'
 'Angle' 'Angle' 'CoreDAO' 'Angle' 'Harmony Bridge' 'Angle' nan
 'Harmony Bridge' 'Harmony Bridge' 'Merkly' 'Merkly' 'Stargate' 'Angle'
 'Merkly' 'Harmony Bridge' 'Stargate' 'Merkly' 'L2Pass' 'Merkly'
 'Bitcoin Bridge' 'Angle' 'Angle' 'Bitcoin Bridge' 'Harmony Bridge']",11798.44,114.55,10,9,19,236.05,"[7.46, 50.19, 31.72, 27.91, 69.11]",64
19650469,0x69d88236f3e42da7328f06df163c8457c6b0e694,1.04306,Tether : Binance,106,"['Angle' 'Angle' nan 'Bitcoin Bridge' 'Angle' nan 'Harmony Bridge'
 'Merkly' 'CoreDAO' 'Merkly' 'Holograph' 'Harmony Bridge' 'Harmony Bridge'
 'Angle' 'Radiant Capital' 'Stargate' 'Harmony Bridge' 'Stargate' 'Angle'
 'Merkly' 'Harmony Bridge' 'Angle' nan 'Stargate' 'Stargate' 'Angle'
 'Merkly' 'Angle' 'Angle' 'Harmony Bridge' 'Angle' 'Stargate'
 'Harmony Bridge' 'Harmony Bridge' 'Bitcoin Bridge' 'Angle'
 'Harmony Bridge' 'CoreDAO' 'Harmony Bridge' 'Harmony Bridge'
 'Harmony Bridge' 'L2Pass' 'Angle' 'Angle' 'Bitcoin Bridge'
 'Harmony Bridge' 'Angle' 'Merkly' 'Angle' 'L2Pass' 'Aptos Bridge'
 'Stargate' 'CoreDAO' 'Stargate' 'Merkly' 'Merkly' 'Harmony Bridge'
 'Harmony Bridge' 'Stargate' 'Stargate' 'Stargate' 'CoreDAO' 'Stargate'
 'Harmony Bridge' 'Harmony Bridge' 'Angle' 'Harmony Bridge' 'Stargate'
 'Angle' 'Angle' 'Merkly' 'Angle' nan 'CoreDAO' 'Merkly' 'Harmony Bridge'
 'Angle' nan 'Angle' 'Angle' 'Stargate' 'Stargate' 'CoreDAO' 'Angle'
 'CoreDAO' 'Angle' 'Harmony Bridge' nan 'Stargate' 'Harmony Bridge'
 'Harmony Bridge' 'Harmony Bridge' 'CoreDAO' 'Angle' 'Stargate' 'Angle'
 'L2Pass' 'Bitcoin Bridge' 'Harmony Bridge' 'Aptos Bridge' 'Stargate'
 'Merkly' 'Merkly' 'Harmony Bridge' 'Merkly' 'Harmony Bridge']",12302.48,116.06,11,8,18,285.12,"[7.57, 55.08, 15.29, 26.55, 61.33]",64
