Funding block,address,Funding Amount[CELO],Funding Entity,Number of LZ tx,Projects,Total LZ Volume $,Average LZ Volume $,Number of OAPPS,Number of Sendchian,Number of Chian,Onmichain Balance$,eth linea base scroll zks Balance$,affinity
20418929,0x86789b8dbf54d661d3d5d15b3011a567bbcbd0ac,1.0504,Tether : Binance,16,"[nan nan 'Omni X' nan 'Aptos Bridge' 'Testnet Bridge' 'Stargate'
 'Stargate' 'Aptos Bridge' 'Omni X' nan nan nan 'Aptos Bridge' nan
 'Stargate']",169.97,10.62,5,5,11,597.57,"[436.27, 24.81, 21.93, 0, 93.18]",11
20418926,0x3e8d879493d853db2e2ebaa4441a55fdd4491a0e,1.0497,Tether : Binance,16,"['Stargate' 'Aptos Bridge' 'Stargate' nan nan 'Aptos Bridge' 'Stargate'
 nan nan nan nan 'Aptos Bridge' 'Testnet Bridge' 'Omni X' 'Omni X' nan]",173.51,10.84,5,5,11,585.74,"[435.47, 24.82, 21.93, 0, 81.36]",11
20418923,0xe05a40cc4042ec7fa70b2d40a949daa981e48ff0,1.0496,Tether : Binance,16,"['Aptos Bridge' nan 'Stargate' 'Omni X' nan 'Omni X' 'Aptos Bridge'
 'Stargate' 'Stargate' nan nan 'Aptos Bridge' nan 'Testnet Bridge' nan nan]",181.56,11.35,5,5,11,591.02,"[435.62, 23.7, 22.0, 0, 83.79]",11
20418922,0x96bf7375dd1b89e8dc2e8bd7faaab0705edba1e1,1.0493,Tether : Binance,16,"['Omni X' 'Omni X' nan 'Aptos Bridge' nan 'Stargate' nan 'Aptos Bridge'
 'Testnet Bridge' nan nan 'Stargate' nan 'Aptos Bridge' nan 'Stargate']",187.29,11.71,5,5,12,579.14,"[435.95, 22.63, 21.99, 0, 73.5]",11
20418920,0xebc7b554bd6f6474338028c0f38489997748849a,1.0491,Tether : Binance,16,"[nan 'Aptos Bridge' 'Aptos Bridge' 'Testnet Bridge' 'Aptos Bridge'
 'Omni X' nan 'Omni X' nan nan 'Stargate' nan nan 'Stargate' 'Stargate'
 nan]",192.14,12.01,5,5,11,568.57,"[415.04, 22.73, 21.97, 0, 86.03]",11
20418133,0x4eff8b7b7c9f97d7e0c9fae7425aae775674885d,1.0587,Tether : Binance,16,"[nan 'Omni X' nan 'Aptos Bridge' 'Omni X' nan nan nan 'Aptos Bridge'
 'Testnet Bridge' 'Stargate' 'Stargate' 'Testnet Bridge' nan 'Stargate'
 nan]",168.05,10.5,5,5,11,583.16,"[435.17, 24.19, 21.94, 0, 78.31]",11
20418133,0x64d5bdacbf7f4b17b6130daaf116f065e8cae046,1.0588,Tether : Binance,16,"[nan nan nan 'Stargate' 'Stargate' 'Testnet Bridge' 'Testnet Bridge'
 'Omni X' 'Aptos Bridge' nan 'Aptos Bridge' 'Omni X' nan nan nan
 'Stargate']",196.23,12.26,5,5,11,582.57,"[435.42, 22.62, 22.01, 0, 80.15]",11
20418132,0x27fe8c1be1b72d881a4dbfd92c09f3ffce1b30f0,1.0589,Tether : Binance,16,"['Testnet Bridge' 'Stargate' 'Omni X' nan nan 'Aptos Bridge' nan
 'Stargate' nan nan nan 'Aptos Bridge' 'Omni X' nan 'Stargate'
 'Testnet Bridge']",170.73,10.67,5,5,11,578.69,"[435.88, 23.1, 22.06, 0, 72.63]",11
20418129,0x1c49670945025c2c461925af8748f75391e7b7d9,1.0581,Tether : Binance,16,"['Omni X' nan nan nan 'Aptos Bridge' nan 'Stargate' nan 'Aptos Bridge'
 'Testnet Bridge' 'Omni X' 'Stargate' nan nan 'Stargate' 'Testnet Bridge']",162.87,10.18,5,5,11,596.55,"[435.16, 22.75, 21.94, 0, 91.33]",11
20418125,0xa4472a508e62e1e35060a6fd22ce8289cb67dca5,1.058,Tether : Binance,16,"['Testnet Bridge' nan 'Stargate' 'Aptos Bridge' 'Omni X' 'Stargate' nan
 nan 'Omni X' 'Aptos Bridge' nan nan nan 'Stargate' nan 'Testnet Bridge']",190.31,11.89,5,5,11,600.31,"[437.0, 25.41, 22.02, 0, 89.19]",11
20418121,0xaa87f72406204842e4f5004004d4963d2ce0a213,1.0577,Tether : Binance,16,"['Omni X' 'Stargate' nan nan 'Stargate' nan nan nan nan 'Aptos Bridge'
 'Omni X' 'Testnet Bridge' 'Testnet Bridge' nan 'Aptos Bridge' 'Stargate']",192.45,12.03,5,5,11,585.88,"[436.61, 24.22, 21.92, 0, 81.8]",11
20418121,0xad0e4185cb01fe250eb94c80c0c8e5b0b8a82228,1.0576,Tether : Binance,16,"['Stargate' nan 'Aptos Bridge' 'Stargate' 'Stargate' nan 'Omni X'
 'Testnet Bridge' 'Testnet Bridge' nan nan 'Omni X' 'Aptos Bridge' nan nan
 nan]",176.28,11.02,5,5,11,592.32,"[435.73, 24.31, 21.94, 0, 85.0]",11
20418116,0xd555861d6bd3e34fa49963e996d813887544d809,1.0571,Tether : Binance,16,"['Omni X' nan 'Testnet Bridge' 'Aptos Bridge' nan 'Stargate'
 'Aptos Bridge' 'Stargate' nan nan nan nan 'Testnet Bridge' 'Omni X' nan
 'Stargate']",183.96,11.5,5,5,11,586.09,"[435.5, 24.83, 22.01, 0, 80.22]",11
20418109,0x8328077094431d7cc5ac7ab70c7ffd17624b8ffe,1.0565,Tether : Binance,16,"[nan nan nan 'Testnet Bridge' 'Stargate' 'Stargate' nan nan nan
 'Aptos Bridge' 'Omni X' nan 'Aptos Bridge' 'Testnet Bridge' 'Omni X'
 'Stargate']",165.14,10.32,5,5,11,598.39,"[432.87, 25.51, 22.04, 0, 95.08]",11
20418108,0x3e946bc63ac157f57f1e28ce9b2a7544593247c7,1.0561,Tether : Binance,16,"['Aptos Bridge' nan 'Aptos Bridge' nan 'Testnet Bridge' nan 'Omni X'
 'Stargate' nan 'Stargate' 'Omni X' 'Testnet Bridge' nan nan 'Stargate'
 nan]",191.94,12,5,6,12,571.19,"[408.02, 25.25, 21.83, 0, 90.89]",11
20418106,0x298b4c0f3049ad36b375783c37d4c9787dd0f9fc,1.0558,Tether : Binance,16,"[nan nan 'Aptos Bridge' nan 'Testnet Bridge' 'Aptos Bridge' nan nan
 'Stargate' 'Stargate' 'Testnet Bridge' 'Stargate' nan 'Omni X' 'Omni X'
 nan]",198.59,12.41,5,5,11,584.11,"[432.0, 22.71, 21.97, 0, 86.32]",11
20418091,0x0964d9c239be752d0929b765a2adf36c640de6c5,1.0542,Tether : Binance,16,"[nan 'Omni X' 'Testnet Bridge' 'Aptos Bridge' 'Stargate' 'Omni X'
 'Aptos Bridge' nan 'Stargate' nan nan nan 'Testnet Bridge' nan 'Stargate'
 nan]",179.23,11.2,5,5,11,585.23,"[435.14, 22.84, 21.91, 0, 86.27]",11
20418091,0xf56ffcdc3e467dbd38c46fcef56a4e4ce1cf7c80,1.0541,Tether : Binance,16,"[nan 'Testnet Bridge' 'Stargate' nan 'Aptos Bridge' 'Stargate' 'Omni X'
 'Stargate' 'Testnet Bridge' 'Aptos Bridge' 'Omni X' nan nan nan nan nan]",154.83,9.68,5,5,11,589.5,"[434.45, 24.0, 21.99, 0, 87.02]",11
20418090,0xb31460962cd2efa88a7800cf0c6ea8526b702c9c,1.054,Tether : Binance,16,"['Stargate' nan nan 'Omni X' 'Testnet Bridge' 'Omni X' nan 'Stargate' nan
 'Aptos Bridge' 'Aptos Bridge' 'Testnet Bridge' nan nan 'Stargate' nan]",188.16,11.76,5,5,11,593.09,"[436.21, 25.27, 22.14, 0, 88.63]",11
20418089,0x2cfbf4a56dcb6bdfec2e2eda65747cabd3ffc57c,1.0538,Tether : Binance,16,"['Stargate' nan 'Testnet Bridge' 'Aptos Bridge' nan 'Omni X'
 'Testnet Bridge' nan 'Stargate' nan nan 'Omni X' 'Stargate'
 'Aptos Bridge' nan nan]",194.3,12.14,5,5,11,618.49,"[468.76, 23.36, 22.08, 0, 83.09]",11
20418086,0xd04c700e849d268cf6f320987d29d24dc9fcb277,1.0536,Tether : Binance,16,"['Testnet Bridge' nan 'Stargate' 'Omni X' 'Aptos Bridge' nan nan
 'Aptos Bridge' 'Stargate' 'Stargate' 'Testnet Bridge' nan 'Omni X' nan
 nan nan]",194.88,12.18,5,5,11,600.26,"[437.31, 24.94, 22.13, 0, 93.72]",11
20418083,0x9d9c3f729a7df41c15beef72488314e686e51e81,1.0524,Tether : Binance,16,"['Aptos Bridge' 'Testnet Bridge' 'Stargate' nan nan 'Aptos Bridge' nan nan
 'Omni X' nan 'Stargate' nan 'Testnet Bridge' nan 'Omni X' 'Stargate']",180.83,11.3,5,5,11,576.21,"[436.0, 22.53, 21.94, 0, 73.19]",11
20418081,0xb8875909d49a99e1adf6bbd7cb94456f7c0594be,1.0531,Tether : Binance,16,"['Stargate' 'Omni X' nan nan nan 'Aptos Bridge' nan 'Omni X'
 'Aptos Bridge' 'Stargate' 'Testnet Bridge' 'Testnet Bridge' nan nan
 'Stargate' nan]",167.13,10.45,5,5,11,595.56,"[436.28, 24.96, 22.07, 0, 92.47]",11
20418081,0x86d7e31998ae94db95f84cd9af6674d027a24645,1.0532,Tether : Binance,16,"[nan 'Testnet Bridge' nan 'Omni X' nan 'Omni X' nan 'Stargate' nan nan nan
 'Stargate' 'Aptos Bridge' 'Stargate' 'Aptos Bridge' 'Testnet Bridge']",162.27,10.14,5,5,11,604.79,"[437.16, 24.14, 21.88, 0, 96.29]",11
20418080,0x60e9ecfc28caae1d08f745c43e3ca438bbae60a5,1.053,Tether : Binance,16,"['Stargate' nan nan 'Aptos Bridge' 'Omni X' 'Stargate' nan 'Aptos Bridge'
 'Testnet Bridge' 'Testnet Bridge' 'Stargate' nan nan nan nan 'Omni X']",204.37,12.77,5,5,11,585.02,"[434.84, 23.38, 21.94, 0, 80.75]",11
20418073,0xdf0adbb7a2b665343df08d1cd73f1a1cf6e6050c,1.0522,Tether : Binance,16,"[nan nan 'Omni X' 'Testnet Bridge' 'Stargate' 'Testnet Bridge'
 'Aptos Bridge' nan 'Stargate' 'Omni X' nan 'Aptos Bridge' 'Stargate' nan
 nan nan]",173.32,10.83,5,5,11,589.02,"[434.56, 23.16, 22.13, 0, 83.42]",11
20418071,0xbb75ee8e46dd205b276537ab1fb2d787dfc719db,1.052,Tether : Binance,16,"[nan nan 'Testnet Bridge' 'Testnet Bridge' 'Omni X' 'Omni X' nan
 'Aptos Bridge' nan nan nan 'Stargate' 'Stargate' 'Stargate'
 'Aptos Bridge' nan]",198.53,12.41,5,5,11,586.6,"[434.01, 25.3, 21.97, 0, 80.9]",11
20418071,0x9e099e5a4ef7d5bbb21d6b046773497d8a48d859,1.0521,Tether : Binance,16,"['Aptos Bridge' nan 'Omni X' nan nan nan 'Aptos Bridge' 'Stargate' nan nan
 'Stargate' nan 'Stargate' 'Testnet Bridge' 'Testnet Bridge' 'Omni X']",184.76,11.55,5,5,11,593.52,"[435.47, 23.85, 21.86, 0, 89.59]",11
20418062,0xd0c2a35be4345b134103d77892584dd91f77b9e5,1.051,Tether : Binance,16,"[nan 'Testnet Bridge' nan 'Aptos Bridge' nan 'Omni X' nan 'Stargate' nan
 nan 'Stargate' 'Aptos Bridge' 'Omni X' nan 'Testnet Bridge' 'Stargate']",164.54,10.28,5,5,11,588.37,"[427.2, 25.36, 21.96, 0, 89.02]",11
20418061,0x575a4cd28facb5d1600b38edae59e8a983cc356d,1.0509,Tether : Binance,16,"[nan 'Stargate' 'Aptos Bridge' nan 'Testnet Bridge' nan nan 'Omni X'
 'Stargate' 'Aptos Bridge' 'Omni X' 'Stargate' 'Testnet Bridge' nan nan
 nan]",166.43,10.4,5,5,11,577.05,"[430.44, 23.0, 21.89, 0, 79.75]",11
20418058,0xffb476c168448a89d6d5f256febf84d8aeb93343,1.0506,Tether : Binance,16,"[nan 'Stargate' nan nan 'Omni X' 'Testnet Bridge' nan nan nan 'Stargate'
 'Omni X' 'Aptos Bridge' 'Stargate' nan 'Aptos Bridge' 'Testnet Bridge']",180.2,11.26,5,5,11,582.88,"[432.19, 24.4, 21.99, 0, 78.93]",11
20418914,0xe590229007bed6da2ca522423dbccadfd6b6a900,1.0684,Tether : Binance,16,"[nan 'Stargate' 'Aptos Bridge' 'Omni X' nan 'Testnet Bridge' nan
 'Stargate' nan nan 'Aptos Bridge' 'Aptos Bridge' 'Stargate' nan 'Omni X'
 nan]",186.45,11.65,5,4,10,571.29,"[431.8, 23.03, 21.98, 0, 70.63]",12
20418914,0xb892505cbae25ba29ca67c5951640ee94dc16942,1.0685,Tether : Binance,16,"['Testnet Bridge' 'Omni X' 'Aptos Bridge' 'Stargate' 'Stargate' 'Omni X'
 nan nan 'Aptos Bridge' nan nan nan nan 'Aptos Bridge' nan 'Stargate']",189.98,11.87,5,4,10,564.05,"[430.93, 24.68, 21.97, 0, 61.78]",12
20418908,0x02a9f3c9a6df94c926a3395de2e5bbec630b4ebc,1.068,Tether : Binance,16,"[nan 'Stargate' nan 'Testnet Bridge' 'Aptos Bridge' 'Omni X' 'Stargate'
 'Omni X' nan 'Aptos Bridge' nan nan 'Stargate' nan nan 'Aptos Bridge']",172.48,10.78,5,4,10,573.22,"[431.39, 23.93, 22.05, 0, 69.81]",12
20418905,0x4842a174ac1e4e7a82fa9d78589061775c3a5384,1.0674,Tether : Binance,16,"['Omni X' nan 'Stargate' nan nan nan 'Aptos Bridge' 'Aptos Bridge'
 'Testnet Bridge' 'Omni X' nan 'Aptos Bridge' nan 'Stargate' 'Stargate'
 nan]",186.72,11.67,5,4,10,566.26,"[432.56, 25.21, 21.94, 0, 61.35]",12
20418893,0x7feee4eb3edf4f06ee04b1b99afbd16ca46e2cae,1.0659,Tether : Binance,16,"[nan 'Aptos Bridge' nan 'Aptos Bridge' nan 'Omni X' 'Stargate' 'Stargate'
 'Stargate' 'Omni X' 'Aptos Bridge' nan nan nan 'Testnet Bridge' nan]",165.95,10.37,5,4,10,567.38,"[433.21, 24.94, 21.87, 0, 63.31]",12
20418022,0x635eb76b8e1d4fd6c5b3a080a255c6b637a8c482,1.0682,Tether : Binance,16,"[nan 'Omni X' 'Stargate' 'Stargate' nan 'Omni X' nan 'Testnet Bridge'
 'Aptos Bridge' nan 'Aptos Bridge' nan 'Testnet Bridge' nan nan 'Stargate']",174.47,10.9,5,4,10,557.98,"[431.6, 22.77, 21.99, 0, 59.42]",12
20418016,0xd1b7377eb9ead28d2101bafbc652b346509a25dd,1.0678,Tether : Binance,16,"['Testnet Bridge' 'Stargate' 'Omni X' 'Stargate' 'Stargate' 'Omni X' nan
 nan nan 'Aptos Bridge' nan nan 'Aptos Bridge' nan 'Testnet Bridge' nan]",159.25,9.95,5,4,10,565.01,"[430.42, 24.19, 21.88, 0, 66.61]",12
20418013,0xb9fdd5fbef764fed57738fcbf49e57f4147404d1,1.0673,Tether : Binance,16,"[nan nan nan nan 'Stargate' nan nan 'Stargate' 'Aptos Bridge'
 'Testnet Bridge' 'Testnet Bridge' nan 'Aptos Bridge' 'Omni X' 'Stargate'
 'Omni X']",169.12,10.57,5,4,11,568.14,"[431.25, 24.23, 21.85, 0, 69.19]",12
20418008,0x7792add5bfa93b5ac15ce7d111de913fb33d8142,1.0669,Tether : Binance,16,"[nan nan 'Stargate' nan 'Aptos Bridge' nan 'Stargate' 'Testnet Bridge'
 'Aptos Bridge' nan nan 'Testnet Bridge' 'Omni X' 'Omni X' nan 'Stargate']",184.94,11.56,5,4,10,567.81,"[432.84, 23.85, 21.89, 0, 62.29]",12
20418007,0xfbdb2a6b74e5a75ffd8d7524ebdbc3c80b7c3998,1.0665,Tether : Binance,16,"['Stargate' 'Stargate' 'Testnet Bridge' 'Aptos Bridge' 'Omni X' nan
 'Aptos Bridge' nan nan 'Omni X' nan 'Stargate' 'Testnet Bridge' nan nan
 nan]",166.19,10.39,5,4,11,565.68,"[431.72, 24.98, 21.79, 0, 61.28]",12
20418006,0xc0bd9314329d154cff5006b4ef1c73c60f248aba,1.0666,Tether : Binance,16,"[nan nan nan 'Stargate' 'Stargate' nan nan 'Stargate' 'Aptos Bridge'
 'Testnet Bridge' 'Testnet Bridge' nan 'Omni X' nan 'Aptos Bridge'
 'Omni X']",174.87,10.93,5,4,10,569.2,"[431.61, 24.34, 21.87, 0, 66.52]",12
20418004,0xc5c51ae15212c18e1ab171c518250d1e081311ce,1.0659,Tether : Binance,16,"['Aptos Bridge' 'Stargate' nan nan 'Stargate' 'Testnet Bridge' nan nan
 'Testnet Bridge' nan 'Stargate' nan nan 'Aptos Bridge' 'Omni X' 'Omni X']",170.92,10.68,5,4,11,564.43,"[432.41, 24.53, 21.78, 0, 62.95]",12
20418003,0x866021a25888d6c223a5d00afff7ad40b966ecbd,1.0662,Tether : Binance,16,"['Stargate' 'Omni X' 'Stargate' nan 'Aptos Bridge' nan nan nan 'Stargate'
 'Omni X' nan nan 'Testnet Bridge' 'Aptos Bridge' 'Testnet Bridge' nan]",184.32,11.52,5,4,10,566.14,"[431.71, 23.29, 25.56, 0, 60.3]",12
20418001,0x1598bf1e4eb11116159fe126732319187193f5df,1.0661,Tether : Binance,16,"[nan 'Testnet Bridge' 'Stargate' 'Stargate' nan nan nan 'Stargate' nan
 'Aptos Bridge' nan 'Omni X' nan 'Aptos Bridge' 'Testnet Bridge' 'Omni X']",159.21,9.95,5,4,10,567.88,"[432.68, 24.0, 21.89, 0, 61.25]",12
20417999,0x7a7d8a1b0138b01e2bd071342dfd04f00db7c828,1.0657,Tether : Binance,16,"['Stargate' 'Aptos Bridge' nan 'Testnet Bridge' 'Stargate' nan 'Stargate'
 'Omni X' nan nan nan 'Testnet Bridge' 'Omni X' nan 'Aptos Bridge' nan]",180.44,11.28,5,4,11,571.67,"[430.99, 25.16, 21.92, 0, 69.16]",12
20417996,0x2534fb37d852627b72c6b584014cd47c450e5324,1.0654,Tether : Binance,16,"['Stargate' nan 'Aptos Bridge' 'Omni X' 'Stargate' 'Testnet Bridge'
 'Stargate' nan 'Omni X' 'Testnet Bridge' nan nan nan 'Aptos Bridge' nan
 nan]",193.01,12.06,5,4,10,560.47,"[431.16, 24.61, 21.97, 0, 60.62]",12
20417995,0x2017c8d817aa66d7df9298c51dde2decbe0110b0,1.0653,Tether : Binance,16,"['Stargate' 'Stargate' 'Omni X' 'Stargate' nan nan 'Testnet Bridge' nan
 nan 'Aptos Bridge' 'Aptos Bridge' nan 'Omni X' nan 'Testnet Bridge' nan]",176.43,11.03,5,4,10,560.19,"[432.05, 23.41, 21.87, 0, 59.35]",12
20417995,0x54136cea8190d9320bb001d5b90cbd0750823205,1.0655,Tether : Binance,16,"['Omni X' nan nan 'Testnet Bridge' 'Testnet Bridge' nan 'Stargate'
 'Stargate' nan 'Omni X' 'Stargate' 'Aptos Bridge' nan nan 'Aptos Bridge'
 nan]",179.97,11.25,5,4,10,559.83,"[430.68, 23.45, 21.9, 0, 61.36]",12
20417993,0x8c4396a4b4e3bf66502999437cea54301a29f364,1.0647,Tether : Binance,16,"[nan nan 'Stargate' 'Testnet Bridge' nan nan 'Omni X' nan 'Aptos Bridge'
 'Aptos Bridge' 'Stargate' 'Testnet Bridge' 'Omni X' 'Stargate' nan nan]",187.91,11.74,5,4,10,542.85,"[405.41, 22.01, 21.84, 0, 66.6]",12
20417990,0xdb94c341262445a38c526768ef8fd665a2eaf908,1.0648,Tether : Binance,16,"[nan 'Aptos Bridge' 'Testnet Bridge' nan 'Testnet Bridge' nan 'Omni X' nan
 nan 'Omni X' 'Stargate' nan 'Aptos Bridge' nan 'Stargate' 'Stargate']",206.85,12.93,5,4,10,564.57,"[431.16, 23.08, 21.96, 0, 60.19]",12
20417988,0x46a9e4c742345ef4d4100cacda0a3c0c2c708226,1.0643,Tether : Binance,16,"['Testnet Bridge' nan nan nan 'Omni X' nan 'Aptos Bridge' nan 'Omni X' nan
 'Stargate' 'Stargate' 'Aptos Bridge' 'Stargate' nan 'Testnet Bridge']",169.15,10.57,5,4,10,577.88,"[443.73, 22.85, 21.92, 0, 62.09]",12
20417987,0x5c581f1864b6968ee8bfba6d384f01f4b84246e5,1.0644,Tether : Binance,17,"['Stargate' 'Omni X' nan 'Stargate' 'Stargate' 'Testnet Bridge' nan
 'Aptos Bridge' 'Testnet Bridge' nan nan nan nan 'Aptos Bridge' nan nan
 'Omni X']",185.5,10.91,5,4,10,563.32,"[429.76, 24.45, 21.73, 0, 63.87]",12
20417982,0x935b256d22a6a7d8d3f80e6092501d321fd2d7a0,1.0637,Tether : Binance,16,"[nan 'Omni X' nan 'Omni X' 'Testnet Bridge' nan 'Stargate' 'Stargate' nan
 nan nan nan 'Aptos Bridge' 'Testnet Bridge' 'Stargate' 'Aptos Bridge']",166.33,10.4,5,4,10,554.97,"[429.54, 24.77, 21.94, 0, 57.25]",12
20417979,0xeebc59f21f13758530d3ee5aae511193107f3237,1.0633,Tether : Binance,16,"['Aptos Bridge' nan nan nan 'Testnet Bridge' nan nan 'Stargate' 'Omni X'
 nan 'Stargate' 'Stargate' nan 'Testnet Bridge' 'Aptos Bridge' 'Omni X']",188.68,11.79,5,4,11,534.43,"[404.24, 23.84, 21.91, 0, 60.5]",12
20417979,0xfff88627d2751c95d79b5c629eeeac40e2f9a5dd,1.0634,Tether : Binance,16,"['Aptos Bridge' 'Stargate' 'Testnet Bridge' 'Testnet Bridge' 'Omni X' nan
 'Aptos Bridge' nan nan nan nan nan 'Stargate' nan 'Stargate' 'Omni X']",204.49,12.78,5,4,10,570.69,"[429.7, 24.61, 21.82, 0, 67.62]",12
20417978,0x53251aae0afc8623473b9d35f23c29cf7312fb09,1.0632,Tether : Binance,15,"[nan 'Aptos Bridge' 'Stargate' nan 'Stargate' 'Testnet Bridge' 'Omni X'
 nan nan nan nan 'Omni X' 'Testnet Bridge' nan 'Stargate']",163.72,10.91,5,4,10,539.2,"[405.78, 24.25, 21.84, 0, 65.96]",12
20417973,0x8424d17a32fa9e31b26a702720088ecd974776a5,1.0626,Tether : Binance,16,"[nan 'Aptos Bridge' 'Omni X' 'Stargate' 'Stargate' 'Omni X' 'Stargate' nan
 'Testnet Bridge' 'Aptos Bridge' nan nan nan 'Testnet Bridge' nan nan]",191.45,11.97,5,4,10,543.59,"[404.78, 22.8, 21.95, 0, 65.28]",12
20417966,0x2cb21cb66cbaee4baccf6a3edab500665c163be8,1.0618,Tether : Binance,15,"[nan nan 'Omni X' 'Omni X' 'Testnet Bridge' 'Aptos Bridge' 'Stargate' nan
 nan 'Stargate' 'Testnet Bridge' nan 'Aptos Bridge' 'Stargate' nan]",163.07,10.87,5,4,10,562.07,"[429.63, 22.42, 21.9, 0, 62.16]",12
20417960,0xe8517b1dc0a16ec91e93ad1ab07efe74e7646ab1,1.0608,Tether : Binance,15,"['Stargate' nan 'Stargate' 'Stargate' nan 'Testnet Bridge' nan
 'Aptos Bridge' 'Omni X' nan 'Omni X' nan nan 'Testnet Bridge'
 'Aptos Bridge']",180.7,12.05,5,4,10,530.58,"[403.55, 25.36, 21.94, 0, 59.88]",12
20417950,0x30ef30ab5f04cd9d1d2c62d32630648247f7210b,1.0599,Tether : Binance,15,"[nan nan 'Stargate' 'Omni X' 'Aptos Bridge' 'Stargate' nan nan nan
 'Testnet Bridge' 'Aptos Bridge' 'Stargate' 'Testnet Bridge' 'Omni X' nan]",168.1,11.21,5,4,10,540.41,"[403.83, 25.34, 21.82, 0, 66.84]",12
20417945,0x64f521d0fbcd134c5152dab3b69407345e8bc7dd,1.0593,Tether : Binance,15,"['Stargate' 'Aptos Bridge' 'Testnet Bridge' 'Stargate' 'Omni X' 'Stargate'
 'Aptos Bridge' nan 'Testnet Bridge' nan nan nan 'Omni X' nan nan]",188.04,12.54,5,4,10,559.6,"[428.63, 25.33, 21.85, 0, 66.03]",12
20417943,0xaf37bb81244fa5b381e3177da8a0150b8901ec8c,1.0591,Tether : Binance,15,"['Testnet Bridge' 'Stargate' nan 'Stargate' 'Aptos Bridge' nan nan
 'Testnet Bridge' 'Stargate' nan 'Omni X' 'Omni X' 'Aptos Bridge' nan nan]",184.12,12.27,5,4,10,548.08,"[407.25, 25.33, 21.81, 0, 68.56]",12
20418800,0x004d6d601e3279f9926dce6abc5207b53437255e,1.0553,Tether : Binance,15,"['Aptos Bridge' nan nan 'Stargate' 'Aptos Bridge' 'Testnet Bridge'
 'Aptos Bridge' 'Stargate' nan nan 'Stargate' nan 'Stargate' nan nan]",255.94,17.06,4,3,9,290.7,"[127.27, 22.65, 21.96, 0, 78.87]",15
20418779,0xe078bb1ceb1902d63fa7947543689b41f3547740,1.0528,Tether : Binance,15,"['Stargate' nan nan nan nan nan 'Aptos Bridge' 'Aptos Bridge'
 'Aptos Bridge' 'Stargate' 'Stargate' nan nan 'Testnet Bridge' 'Stargate']",255.83,17.06,4,3,9,207.45,"[57.02, 25.1, 22.08, 0, 76.94]",15
20418774,0xbe98f5a96413544cf2fe92565da6f3c14b66a395,1.0525,Tether : Binance,14,"[nan 'Stargate' 'Stargate' 'Testnet Bridge' nan 'Aptos Bridge'
 'Aptos Bridge' nan 'Stargate' nan nan 'Aptos Bridge' 'Stargate' nan]",244.65,17.48,4,3,9,213.61,"[75.01, 23.21, 21.88, 0, 72.21]",15
20418762,0x932fe7a735aa7f90088afe5a1b44fbb80cb187f9,1.0507,Tether : Binance,14,"[nan 'Stargate' 'Stargate' 'Testnet Bridge' 'Aptos Bridge' 'Stargate' nan
 nan 'Aptos Bridge' 'Aptos Bridge' nan nan nan nan]",198.47,14.18,4,3,9,219.12,"[75.44, 22.96, 21.99, 0, 74.05]",15
20418751,0x7d2454776ac68a4a899ef6c587faced8e661afd6,1.0496,Tether : Binance,14,"['Stargate' 'Aptos Bridge' 'Stargate' nan nan nan nan nan 'Testnet Bridge'
 nan 'Aptos Bridge' 'Aptos Bridge' nan 'Stargate']",180.07,12.86,4,3,9,201.73,"[58.64, 25.17, 21.9, 0, 72.72]",15
20417922,0xd8c4f8a490ba66c8eef903377ce87c02732278d0,1.0567,Tether : Binance,14,"['Testnet Bridge' nan nan 'Stargate' nan nan nan nan 'Stargate' nan
 'Testnet Bridge' 'Stargate' 'Aptos Bridge' 'Aptos Bridge']",155.55,11.11,4,3,9,217.7,"[65.39, 23.73, 21.96, 0, 78.15]",15
20417914,0x1e505639a66d211d897fc04f0df497361c03277f,1.0559,Tether : Binance,15,"[nan nan nan 'Aptos Bridge' 'Testnet Bridge' nan 'Testnet Bridge' nan nan
 'Stargate' 'Aptos Bridge' 'Stargate' 'Stargate' nan 'Stargate']",276.61,18.44,4,3,10,205.07,"[64.03, 24.32, 21.86, 0, 75.38]",15
20417912,0xf916f0cb52437210f5401eb3040f4115f6ecf04c,1.0555,Tether : Binance,15,"['Stargate' 'Stargate' 'Stargate' 'Testnet Bridge' nan nan 'Stargate' nan
 nan nan nan 'Aptos Bridge' 'Aptos Bridge' 'Testnet Bridge' nan]",255.57,17.04,4,3,10,214.92,"[67.37, 25.11, 21.9, 0, 77.62]",15
20417904,0x3982b43a26a9b1645e4b1518b3199c5832ad1f9b,1.0547,Tether : Binance,14,"['Aptos Bridge' nan nan nan nan nan nan 'Stargate' 'Aptos Bridge'
 'Stargate' nan 'Testnet Bridge' 'Testnet Bridge' 'Stargate']",187.38,13.38,4,3,9,207,"[59.26, 24.31, 21.93, 0, 78.76]",15
20417894,0x8747c8a4ac38125ed0708e54274fa4f8d23d15b1,1.0532,Tether : Binance,15,"['Aptos Bridge' nan nan nan 'Testnet Bridge' nan nan 'Stargate' 'Stargate'
 'Stargate' 'Aptos Bridge' 'Testnet Bridge' 'Stargate' nan nan]",284.67,18.98,4,3,9,204.85,"[56.72, 22.64, 21.99, 0, 81.87]",15
