Funding block,address,Funding Amount[CELO],Funding Entity,Number of LZ tx,Projects,Total LZ Volume $,Average LZ Volume $,Number of OAPPS,Number of Sendchian,Number of Chian,Onmichain Balance$,eth linea base scroll zks Balance$
19736923,0x7dc4039413745362c0d738ca7a766c5a5987f776,0.946,Tether : Binance,83,"['Abracadabra Money' 'Abracadabra Money' 'CoreDAO' 'Abracadabra Money'
 'Abracadabra Money' 'Aptos Bridge' 'L2Pass' 'Merkly' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money' 'Angle'
 'L2Pass' 'Abracadabra Money' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'CoreDAO' 'Abracadabra Money' 'Abracadabra Money'
 'Angle' 'Abracadabra Money' 'L2Pass' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money' 'Merkly'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Merkly' 'L2Pass' 'L2Pass' 'Angle'
 'Abracadabra Money' 'Merkly' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Abracadabra Money' nan
 'Merkly' 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'CoreDAO' 'Abracadabra Money'
 'Harmony Bridge' 'Merkly' 'Abracadabra Money' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money' 'Merkly'
 'Angle' 'Angle' nan]",0.04,0.0,8,8,17,37.37,"[6.37, 0, 0.15, 0, 6.51]"
19736902,0x2eb37c272d2a8fae8fe60c383b608f2e57005ee5,0.987,Tether : Binance,29,"['Aptos Bridge' 'DeFi Kingdoms' nan 'Angle' 'Stargate' 'Harmony Bridge'
 'Angle' 'Merkly' 'Merkly' 'Merkly' 'CoreDAO' 'DeFi Kingdoms' 'Merkly'
 'Gas.zip' 'CoreDAO' 'Stargate' 'Stargate' 'Angle' 'Merkly' 'Merkly'
 'Angle' 'DeFi Kingdoms' 'Merkly' 'Stargate' 'Harmony Bridge' 'Merkly' nan
 'СryptoRank' 'Angle']",1064.95,36.72,10,8,19,43.92,"[2.24, 0, 2.91, 0, 7.52]"
19736824,0x5c598901bd3e1f92d05ced00bc91d7038ae0675e,1.0857,Tether : Binance,121,"['Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money' 'Merkly'
 'Angle' 'CoreDAO' 'Merkly' 'Abracadabra Money' 'Abracadabra Money'
 'Gas.zip' 'Abracadabra Money' 'Aptos Bridge' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money' 'Gas.zip'
 'Angle' 'Angle' 'Abracadabra Money' 'Angle' 'Angle' 'Angle' nan
 'Holograph' 'Abracadabra Money' 'Gas.zip' 'L2Pass' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'CoreDAO' nan 'Abracadabra Money'
 'CoreDAO' 'Angle' 'Angle' 'Angle' 'Abracadabra Money' 'CoreDAO' 'CoreDAO'
 'CoreDAO' 'Angle' 'CoreDAO' 'Abracadabra Money' 'Abracadabra Money'
 'Gas.zip' 'Harmony Bridge' 'Abracadabra Money' 'Abracadabra Money'
 'Angle' 'Angle' 'Harmony Bridge' 'Angle' 'Abracadabra Money' 'CoreDAO'
 'CoreDAO' 'Gas.zip' 'Merkly' 'Abracadabra Money' 'Gas.zip' 'Angle'
 'Gas.zip' 'Angle' 'Gas.zip' 'Gas.zip' 'CoreDAO' 'Abracadabra Money'
 'Abracadabra Money' 'Merkly' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Merkly' 'Angle' 'Angle' 'Angle' 'CoreDAO' 'Merkly'
 'Abracadabra Money' 'Merkly' 'L2Pass' 'Angle' 'Abracadabra Money'
 'CoreDAO' 'Angle' 'Angle' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'CoreDAO' 'CoreDAO' 'Abracadabra Money' 'Angle'
 'Gas.zip' 'Angle' 'Gas.zip' 'Angle' 'Merkly' 'Angle' 'Abracadabra Money'
 'CoreDAO' 'Angle' 'CoreDAO' 'Gas.zip' 'Angle' 'Angle' 'Abracadabra Money'
 'Angle' 'Gas.zip' 'Abracadabra Money' 'Angle' 'CoreDAO'
 'Abracadabra Money' 'Merkly' 'CoreDAO' 'CoreDAO']",0.04,0.0,10,8,19,25.78,"[4.08, 0, 0.11, 0, 10.8]"
19736802,0x5faeba2f7b2b9d851fa771b53b3ad9108e55ff56,1.0686,Tether : Binance,105,"['Holograph' 'Abracadabra Money' 'CoreDAO' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Merkly'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'CoreDAO' 'Angle' 'Angle'
 'Abracadabra Money' 'Angle' 'Harmony Bridge' 'Angle' 'Merkly'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Stargate'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'CoreDAO' 'L2Pass'
 'CoreDAO' 'Angle' 'CoreDAO' 'Angle' 'Aptos Bridge' 'Angle' 'CoreDAO'
 'CoreDAO' 'CoreDAO' 'Abracadabra Money' 'Angle' 'CoreDAO'
 'Abracadabra Money' 'Stargate' 'Angle' 'Angle' 'Abracadabra Money'
 'Angle' 'Abracadabra Money' 'L2Pass' nan 'Merkly' 'Abracadabra Money'
 'Abracadabra Money' 'CoreDAO' 'Angle' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Merkly' 'Angle' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money' 'Merkly' nan
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Abracadabra Money'
 'Angle' 'L2Pass' 'Angle' nan 'Abracadabra Money' 'Abracadabra Money'
 'Merkly' 'L2Pass' 'Harmony Bridge' 'Merkly' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Merkly' 'Abracadabra Money' 'Angle'
 'CoreDAO' 'Angle' 'Angle' 'CoreDAO' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Angle' 'CoreDAO' 'Angle'
 'Abracadabra Money' 'CoreDAO']",1071.2,10.2,10,9,17,31.92,"[0.63, 0, 0.35, 0, 6.35]"
19736779,0x6005b49395b9602ccc179674593a3226749f87ef,1.035,Tether : Binance,33,"['Stargate' 'Stargate' 'DeFi Kingdoms' 'CoreDAO' 'Aptos Bridge' 'Merkly'
 'Angle' 'Angle' 'CoreDAO' 'Merkly' 'Merkly' 'Harmony Bridge' 'Merkly'
 'Merkly' 'DeFi Kingdoms' 'Stargate' 'Merkly' 'DeFi Kingdoms' nan 'Angle'
 nan 'Merkly' 'Merkly' 'Angle' 'Merkly' 'Angle' 'Merkly' 'СryptoRank'
 'Stargate' 'Stargate' 'Harmony Bridge' 'Gas.zip' 'Angle']",1007.99,30.55,10,8,19,28.63,"[0, 0, 0, 0, 0]"
19736755,0x5fd960854c77ee08c95256ead3db1043dd6ad350,1.059,Tether : Binance,71,"['Stargate' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Aptos Bridge' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Harmony Bridge'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'CoreDAO'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Harmony Bridge' 'Angle'
 'Angle' 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Holograph' 'CoreDAO'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Stargate'
 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Harmony Bridge'
 'Stargate']",24536.96,345.59,6,11,12,127.68,"[1.12, 0, 0, 0, 0]"
19736704,0x250dd8bccd0107136c92bb3807b0bd552f8414c2,1.002,Tether : Binance,136,"['Stargate' 'Angle' 'Angle' 'Stargate' 'Stargate' 'Angle' 'Angle'
 'Bitcoin Bridge' 'Angle' 'Bitcoin Bridge' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Angle'
 'Angle' 'Stargate' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle'
 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Abracadabra Money'
 'Angle' 'Maverick Protocol' 'Stargate' 'Angle' 'Stargate' 'Stargate'
 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Stargate' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate' 'Stargate'
 'Bitcoin Bridge' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle' 'Bitcoin Bridge'
 'Stargate' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle' 'Abracadabra Money'
 'Bitcoin Bridge' 'Stargate' 'Angle' 'Angle' 'Stargate' 'Angle' 'Stargate'
 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Angle' 'Abracadabra Money'
 'Angle' 'Stargate' 'Angle' 'Angle' 'Stargate' 'Aptos Bridge' 'Angle'
 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Angle' 'Angle' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Stargate'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Abracadabra Money' 'Angle'
 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Stargate'
 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle'
 'Stargate']",1085.11,7.98,6,11,13,1642.96,"[427.51, 426.49, 0.31, 82.1, 76.99]"
19736629,0x58d5d5467fb688f19f8f92a34492ef2038c8d9eb,1.035,Tether : Binance,30,"['Merkly' 'DeFi Kingdoms' 'Stargate' 'Merkly' 'Stargate' 'DeFi Kingdoms'
 'Angle' 'Merkly' 'CoreDAO' 'DeFi Kingdoms' 'Merkly' 'Angle' 'Angle'
 'Harmony Bridge' 'Merkly' 'Angle' 'Merkly' 'Merkly' 'Gas.zip'
 'DeFi Kingdoms' 'Merkly' 'Angle' 'CoreDAO' 'Stargate' nan 'Merkly'
 'Merkly' 'Stargate' 'Aptos Bridge' 'СryptoRank']",1043.7,34.79,10,8,19,26.41,"[0, 0, 0, 0, 0]"
19736463,0xa9743aba2136c7428ad52267a0df75708e858658,0.98,Tether : Binance,30,"[nan 'Angle' 'Merkly' 'DeFi Kingdoms' 'Angle' 'Merkly' 'CoreDAO' 'Angle'
 'Bitcoin Bridge' 'Angle' 'CoreDAO' 'Stargate' 'СryptoRank' 'Stargate'
 'Merkly' 'Merkly' 'Gas.zip' 'Merkly' 'Stargate' 'DeFi Kingdoms'
 'Harmony Bridge' 'DeFi Kingdoms' 'Bitcoin Bridge' nan 'СryptoRank'
 'Merkly' 'Merkly' 'Merkly' 'Bitcoin Bridge' 'Angle']",1094.57,36.49,10,10,21,62.4,"[0.55, 0, 0, 0, 8.96]"
19736341,0x5255aa49e9a329183f80d6a232fa60922814ee10,1.031,Tether : Binance,28,"['Stargate' 'Stargate' 'Stargate' nan 'Merkly' 'Merkly' 'Merkly' 'Merkly'
 'Angle' 'DeFi Kingdoms' 'CoreDAO' 'Aptos Bridge' 'DeFi Kingdoms'
 'Stargate' 'Merkly' 'DeFi Kingdoms' nan 'Gas.zip' 'Merkly' 'СryptoRank'
 'Angle' 'CoreDAO' 'Angle' 'Angle' 'Angle' 'Stargate' 'Harmony Bridge'
 'DeFi Kingdoms']",1015.23,36.26,10,8,20,39.72,"[2.59, 0, 3.02, 0, 6.45]"
19736325,0xcb1efde29eb54eb03ac444c6c587fee547524013,1.099,Tether : Binance,95,"['Angle' 'OmniArt' 'Angle' 'Angle' 'Angle' 'Stargate' 'Omni X' 'Stargate'
 'Harmony Bridge' 'Angle' 'L2Marathon' 'Bitcoin Bridge' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'Stargate' 'Maverick Protocol' 'Maverick Protocol'
 'Stargate' 'Testnet Bridge' 'Stargate' 'DeFi Kingdoms' 'Angle' 'Stargate'
 'Stargate' nan 'Angle' 'l2telegraph' 'Bitcoin Bridge' 'Aptos Bridge'
 'Aptos Bridge' 'Angle' 'Angle' 'DeFi Kingdoms' 'Aptos Bridge' 'Merkly'
 'Stargate' 'DeFi Kingdoms' 'L2Marathon' 'Omni X' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'Stargate' 'Angle' 'DeFi Kingdoms' 'Angle' 'Angle'
 'Stargate' 'Stargate' 'Harmony Bridge' 'Angle' 'Angle' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Angle' 'DeFi Kingdoms' 'DeFi Kingdoms'
 'L2Marathon' 'Angle' 'Stargate' 'Harmony Bridge' 'L2Marathon' 'Merkly'
 'Angle' nan 'Stargate' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Stargate'
 'Stargate' 'Stargate' 'Angle' 'DeFi Kingdoms' nan 'Stargate'
 'DeFi Kingdoms' 'CoreDAO' 'DeFi Kingdoms' 'Angle' nan 'DeFi Kingdoms'
 'DeFi Kingdoms' 'Stargate' 'Aptos Bridge' 'Angle' 'Maverick Protocol'
 'Stargate' 'Angle' 'Holograph' 'Angle' 'Angle' 'Merkly' 'DeFi Kingdoms'
 'Stargate']",11466.56,120.7,16,13,23,3175.11,"[2034.59, 625.23, 36.26, 142.38, 121.45]"
19736298,0x52af8b29bfb7c6a4a680bf0f2f1c92629ff9ccd5,1.099,Tether : Binance,83,"['Stargate' 'Stargate' 'Angle' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Angle'
 'Stargate' 'Angle' 'OmniArt' 'Stargate' 'Stargate' 'Angle' 'Angle'
 'Stargate' 'DeFi Kingdoms' 'Angle' 'Stargate' 'DeFi Kingdoms'
 'Bitcoin Bridge' 'DeFi Kingdoms' 'DeFi Kingdoms' 'DeFi Kingdoms'
 'L2Marathon' 'Abracadabra Money' 'Harmony Bridge' 'Stargate'
 'DeFi Kingdoms' 'Stargate' nan 'DeFi Kingdoms' nan nan 'L2Marathon' nan
 'Stargate' 'Stargate' 'Stargate' 'Angle' 'CoreDAO' 'Stargate'
 'L2Marathon' 'DeFi Kingdoms' 'Stargate' 'Stargate' 'Maverick Protocol'
 'Stargate' 'l2telegraph' 'DeFi Kingdoms' 'Stargate' 'Stargate'
 'L2Marathon' nan 'Angle' 'Angle' 'Stargate' 'Angle' 'OmniArt' 'Stargate'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'Angle' 'Aptos Bridge' 'Omni X' 'Angle'
 'Angle' 'DeFi Kingdoms' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Stargate'
 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Angle' nan
 'Maverick Protocol' 'Stargate' 'Angle' 'Maverick Protocol' nan 'Angle']",16111.16,194.11,14,11,22,664.89,"[38.3, 427.39, 57.26, 22.26, 46.15]"
19736281,0xd5ef90aa51f91e77ab5a600cfe805c49b273da8e,1.027052,Tether : Binance,57,"['Stargate' 'Abracadabra Money' 'Angle' 'Stargate' 'Angle' 'Merkly'
 'Angle' 'Merkly' 'Angle' 'Aptos Bridge' 'Stargate' 'Angle' 'Angle'
 'Angle' 'CoreDAO' 'CoreDAO' 'Merkly' 'NOGEM' 'Angle' 'Stargate' 'Angle'
 'Angle' 'Angle' 'Bitcoin Bridge' 'Stargate' 'Angle' 'CoreDAO' 'Merkly'
 'Harmony Bridge' 'CoreDAO' 'Angle' 'Harmony Bridge' 'Stargate' 'Angle'
 'Angle' 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Harmony Bridge'
 'Stargate' 'Angle' 'Angle' 'Harmony Bridge' 'Stargate' 'Stargate' 'Angle'
 'Stargate' 'Stargate' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle'
 'Angle' 'Stargate']",1290.0,22.63,9,9,15,69.13,"[38.46, 2.06, 4.14, 0, 13.82]"
19736269,0xd1415e2c804fd30825c9bc2be7f6ca58a6b4d594,1.089431,Tether : Binance,61,"['CoreDAO' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle' 'Stargate'
 'Merkly' 'Stargate' 'Stargate' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle'
 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Abracadabra Money' 'Angle'
 'Stargate' 'Stargate' 'Angle' 'Merkly' 'Angle' 'Bitcoin Bridge' 'Merkly'
 'Harmony Bridge' 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Angle' 'CoreDAO' 'CoreDAO' 'Harmony Bridge' 'Stargate' 'Angle' 'Angle'
 'Harmony Bridge' 'Angle' 'Merkly' 'Angle' 'Angle' 'CoreDAO' 'Angle'
 'Angle' 'Angle' 'Merkly' 'Angle' 'Stargate' 'Stargate' 'Aptos Bridge'
 'Angle' 'Stargate' 'Harmony Bridge' 'Angle']",1278.43,20.96,8,9,14,46.75,"[34.12, 0.99, 1.33, 0, 0.74]"
19736223,0x3be675313927eb19b93d1dc1bbdab6a0e9bb73c1,1.08,Tether : Binance,36,"['DeFi Kingdoms' 'Merkly' 'Angle' 'DeFi Kingdoms' 'Stargate' 'Merkly'
 'Merkly' 'DeFi Kingdoms' 'Merkly' 'Stargate' 'Stargate' 'Merkly' 'Angle'
 'Angle' 'Angle' 'Angle' 'Merkly' 'DeFi Kingdoms' 'Bitcoin Bridge'
 'Merkly' 'Harmony Bridge' 'Merkly' 'Harmony Bridge' 'CoreDAO'
 'Bitcoin Bridge' 'DeFi Kingdoms' 'СryptoRank' 'Stargate' 'Merkly' nan nan
 'Gas.zip' 'Merkly' 'CoreDAO' 'Stargate' 'DeFi Kingdoms']",1048.44,29.12,10,8,21,49.9,"[2.9, 0, 2.96, 0, 9.19]"
19736213,0x6debc7096da603195808d2dde8be008ddd9a3094,1.073823,Tether : Binance,69,"['Angle' 'Angle' 'Harmony Bridge' 'Stargate' 'Stargate' 'Angle' 'Angle'
 'Stargate' 'Angle' 'Merkly' 'Angle' 'Merkly' 'Angle' 'Abracadabra Money'
 'Stargate' 'Stargate' 'Merkly' 'NOGEM' 'NOGEM' 'Stargate' 'CoreDAO'
 'Angle' 'CoreDAO' 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'Angle'
 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate' 'CoreDAO'
 'Stargate' 'Merkly' 'Angle' 'Merkly' 'Angle' 'Harmony Bridge' 'Stargate'
 'Merkly' 'Merkly' 'Harmony Bridge' nan 'Angle' 'Angle' 'Angle' 'Stargate'
 'Merkly' 'Angle' 'Angle' 'Angle' 'Bitcoin Bridge' 'Stargate' 'Merkly'
 'Angle' 'Merkly' 'Angle' 'Angle' 'Merkly' 'Stargate' 'Stargate' 'Angle'
 'Angle' 'Angle' 'CoreDAO' 'Stargate']",1215.45,17.62,9,9,16,58.64,"[30.03, 3.83, 3.93, 0, 3.33]"
19736206,0x32f822d2bd9ae27d003eb75ec088a2d2886b63e1,1.055384,Tether : Binance,73,"['Stargate' 'NOGEM' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Merkly' 'NOGEM' 'Angle' 'Angle' 'Stargate' 'Merkly' 'Stargate' 'CoreDAO'
 'Angle' 'Angle' 'Stargate' 'Angle' 'Stargate' 'Merkly' 'Angle' 'Stargate'
 'Stargate' 'Stargate' 'Merkly' 'NOGEM' 'Angle' 'Stargate' 'Zerius'
 'CoreDAO' 'Angle' 'Harmony Bridge' 'Merkly' 'Aptos Bridge' 'Stargate'
 'Angle' 'Angle' 'Harmony Bridge' 'Merkly' 'Stargate' 'Merkly' 'Angle'
 'Angle' 'Stargate' 'Angle' 'Harmony Bridge' 'CoreDAO' nan 'Stargate'
 'Harmony Bridge' 'Stargate' 'Angle' 'Stargate' 'Harmony Bridge' 'Merkly'
 'Merkly' 'Angle' 'Stargate' 'CoreDAO' 'Stargate' 'Abracadabra Money'
 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Harmony Bridge'
 'Angle' 'Angle' 'Bitcoin Bridge']",1205.99,16.52,11,10,18,61.22,"[15.81, 10.04, 4.16, 0, 16.41]"
19736191,0xf54749365e28df90b6aee11e25a1a6524f3621cd,1.0499,Tether : Binance,74,"['Merkly' 'Harmony Bridge' 'Stargate' 'Merkly' 'Angle' 'Angle' 'Stargate'
 'Zerius' 'CoreDAO' 'Angle' 'Angle' 'Merkly' 'CoreDAO' 'Angle' 'Stargate'
 'Angle' 'Angle' nan 'Stargate' 'Angle' 'Merkly' 'Stargate' 'NOGEM'
 'Angle' 'Angle' 'Stargate' 'Merkly' 'Merkly' 'Angle' 'Stargate' 'Angle'
 'Angle' 'Angle' 'Stargate' 'Aptos Bridge' 'NOGEM' 'Stargate' 'Stargate'
 'CoreDAO' 'Merkly' 'Angle' 'Angle' 'Merkly' 'Stargate' 'Angle'
 'Harmony Bridge' 'Stargate' 'Harmony Bridge' 'Angle' 'Angle'
 'Abracadabra Money' 'Angle' 'Merkly' 'Merkly' 'Harmony Bridge' 'Angle'
 'Stargate' 'Stargate' 'Angle' 'Angle' 'Angle' 'Bitcoin Bridge' 'Angle'
 'Angle' 'Harmony Bridge' 'Stargate' 'Angle' 'Angle' 'Angle' 'CoreDAO'
 'Angle' 'Stargate' 'Merkly' 'Stargate']",1147.66,15.51,11,10,19,64.68,"[38.57, 0.34, 3.75, 0, 13.8]"
19736097,0x6c4f9bb9702806049623ad33ecd6a253f23e070c,1.087,Tether : Binance,31,"[nan 'DeFi Kingdoms' 'Merkly' 'Merkly' 'Merkly' 'Angle' 'Merkly' 'Merkly'
 'Gas.zip' 'Stargate' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Merkly' nan 'Angle'
 'CoreDAO' 'Merkly' nan 'Merkly' 'Angle' 'Angle' 'Merkly' 'Stargate'
 'Stargate' 'CoreDAO' 'Merkly' 'Harmony Bridge' 'Aptos Bridge' 'Angle'
 'Stargate' 'Stargate']",1030.85,33.25,9,8,20,41.34,"[0, 0, 0, 0, 0]"
19736089,0xa755c775ab539437d3b9db6502f4b3534bdc338f,1.00232,Tether : Binance,85,"['Angle' 'Angle' 'Stargate' 'Angle' 'Abracadabra Money' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Abracadabra Money' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle' 'Abracadabra Money'
 'Angle' 'Angle' 'Angle' 'Abracadabra Money' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Abracadabra Money' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle']",208.86,2.46,3,7,7,222.01,"[37.54, 0, 0, 83.26, 96.79]"
19736086,0x2359895995ac989cbd4c760d532eb689f8b93fef,1.09687,Tether : Binance,64,"['Angle' 'Angle' 'Harmony Bridge' 'Stargate' 'Stargate' 'Angle' 'Angle'
 'Angle' 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Angle' 'CoreDAO'
 'Aptos Bridge' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate'
 'Harmony Bridge' 'Stargate' 'Angle' 'Stargate' 'Angle' 'CoreDAO' 'Angle'
 'Angle' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle'
 'Merkly' 'Angle' 'Merkly' 'Abracadabra Money' 'Stargate' 'NOGEM'
 'Stargate' 'Stargate' 'Merkly' 'Angle' 'Merkly' 'Harmony Bridge' 'Angle'
 'Stargate' 'Stargate' 'Angle' 'Harmony Bridge' 'Angle' 'Bitcoin Bridge'
 'NOGEM' 'Angle' 'CoreDAO' 'Angle' 'Angle' 'Stargate' 'NOGEM' 'CoreDAO']",1220.63,19.07,9,10,16,37.39,"[15.63, 0.36, 4.91, 0, 6.79]"
19736064,0xf583b87ba22e2d8445ee4760eed537183349e232,1.027924,Tether : Binance,65,"['Angle' 'Stargate' 'Angle' 'Angle' 'Stargate' 'Merkly' 'Stargate' 'Angle'
 'Merkly' 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Stargate'
 'Harmony Bridge' 'Angle' 'CoreDAO' 'Angle' 'Stargate' 'Angle' 'Angle'
 'CoreDAO' 'Angle' 'Harmony Bridge' 'Stargate' 'Angle' 'Angle' 'Stargate'
 'Harmony Bridge' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle' 'Stargate'
 'Stargate' 'Stargate' 'Angle' 'Angle' 'Angle' 'Aptos Bridge' 'Angle'
 'Angle' 'Merkly' 'Angle' 'Harmony Bridge' 'Stargate' 'Angle' 'Merkly'
 'CoreDAO' 'Stargate' 'Zerius' 'Angle' 'Angle' 'Abracadabra Money'
 'Merkly' 'Stargate' 'CoreDAO' 'Stargate' 'Merkly' 'Merkly' 'Angle'
 'Bitcoin Bridge' 'Angle' 'Harmony Bridge']",1184.8,18.23,9,10,18,51.2,"[34.43, 0.36, 3.23, 0, 7.91]"
