Funding block,address,Funding Amount[CELO],Funding Entity
19746579,0xe9247c691fa06d812685ed1dd26d60cfed653544,0.451607,Tether : Binance
19746559,0x533c5602ef7cb06ed9ab09f1cf59625ad06ba50b,0.528207,Tether : Binance
19746555,0xc932e993042b0d56b78e9597a4e40d1b253a8d7b,0.558316,Tether : Binance
19746555,0x6ef8492c58687f683f19663cc276ea92a5c84da5,0.400656,Tether : Binance
19746531,0xc57f6e353e1172f2cab30eb200b9391c268dbff6,0.525237,Tether : Binance
19746503,0x7d6a051b932b551d5f53b1c855ec15aeab5fb9d4,0.545941,Tether : Binance
19746493,0x9bb78c0ac039f2f467b4dddbcd62f2248be4c6bb,0.499,Tether : Binance
19746331,0x5b50989699a3012f8866aae371f2ca18b6742118,0.411783,Tether : Binance
19746316,0x93f719aa46aec599c4655937d96c82a15daab0c1,0.499,Tether : Binance
19746306,0xa68f57e659c223b74607670d3ef4a9c2d3125a9d,0.464884,Tether : Binance
19746299,0xf091b0ce2a4f11e4e13de6e19edf230d9ae2d816,0.503585,Tether : Binance
19746298,0x29f22b04d18febaab04d99855fce0fb589f25a0c,0.442609,Tether : Binance
19746279,0xc937e9a81f838088f1bee0e8ee4482f27eab80b0,0.589921,Tether : Binance
19746274,0xe10468b091056f7b1600f6081a82fb1e4fab6977,0.564524,Tether : Binance
19746261,0x38a87e0f4e1495b4fbb1536a731186489cc79e5f,0.477935,Tether : Binance
19746243,0xfd07c2cfc55c392b4053b526fe81992ce7b5f796,0.494099,Tether : Binance
19746198,0x88093f890381893ae7843fc982e43ade93ea6a55,0.595055,Tether : Binance
19746195,0x811730a353d7116b843b5de736a2b5790e487a58,0.485148,Tether : Binance
19746195,0x9cd82abebb8f85fd4b5763f6f8ba2dd686e90980,0.40122,Tether : Binance
19746191,0x41a52f025db96e9d4a693b88bf8c2dc3943f583b,0.568602,Tether : Binance
19746187,0xe67b413f1814bb5f0b41847e231578059e764ff0,0.484727,Tether : Binance
19746158,0x7c7eb697225682e433924e48d869915056458ee1,0.579042,Tether : Binance
19746114,0x35895fc23a19c7042098294f413526f013d37911,0.467063,Tether : Binance
19746112,0x9544058f10f8de60667847f0d231cf52d6999f46,0.513198,Tether : Binance
19746102,0x634107069a47a1855975f21ceeec1e876a8adfa2,0.451547,Tether : Binance
19746093,0xb3982ea0deeaa6d5064a343446b79bcf9dc6a4f0,0.444629,Tether : Binance
19746070,0x16922342e6a5db168862f84513c9efcca51892a9,0.41416,Tether : Binance
19745971,0xbe82c2e356e00e68888b274c2e8f412d3f315557,0.463956,Tether : Binance
19745934,0x2296a76efc1cba4c69e1282970b277fb5fd77fe2,0.486068,Tether : Binance
19745863,0xf1d34dc2c720673d1971d1df532b28b3a9ac911b,0.489,Tether : Binance
19745833,0xdf108be59e035a4a4b9f4137e3f77f3da294a372,0.519518,Tether : Binance
19745811,0xb9977332d6522420dd22d8c09429ccf6d09705c8,0.447252,Tether : Binance
19745749,0x182b8f31eee6458927846b3c1555f842a3412bd1,0.52759,Tether : Binance
19745747,0xfa3289faa2fd61115cfff9917ab898b50d473aaa,0.439,Tether : Binance
19745728,0x10d9b95e28861b9e14b8233d74de6d973ec96c2e,0.585664,Tether : Binance
19745725,0x2112b9ee99601689502e9bc3a471e14248506b17,0.592559,Tether : Binance
19745718,0xbdcb66d150aee201815b7d4e0c0209d83cfb834e,0.499,Tether : Binance
19745696,0x986c15d0e3a4e8b6a09e4878e62534072a5084e7,0.438323,Tether : Binance
19745678,0x28e49cad0270def7cfcdd9363ebc93eaf6bdd2e7,0.491885,Tether : Binance
19745655,0x236b33cc3243061659da8bc4adfced343721bb2d,0.588409,Tether : Binance
19745639,0x7c9e62fecaea60c4209f9a2d44d30b6bedf8fb31,0.458212,Tether : Binance
19745617,0x7bfb40b9ef141ad9c401535f34405af088cab20c,0.534775,Tether : Binance
19745615,0x519802f0a8b7cb9f4517f3739d2f85b16a7b2741,0.574114,Tether : Binance
19745605,0x92755dd9a2d3578f840aad305f821b6588826c08,0.599,Tether : Binance
19745604,0xd112c066a49fd81f10a6a5dd32437832f55e210f,0.422827,Tether : Binance
19745536,0x50fbb42b07f5885a2625d025b57a941a40f0795e,0.537321,Tether : Binance
19745529,0x4d0a6628333c3fa75fedd6d5552834b9a036cbc3,0.413362,Tether : Binance
19745514,0xa9589cd28126d35c2e2b21aca3208268f4bc5fa2,0.499803,Tether : Binance
19745500,0x651c37da0118c788f82444fad705816c9ae61d43,0.42395,Tether : Binance
19745470,0x37fa1a36bb67c7c425b2fcd232209bd32b091659,0.593725,Tether : Binance
19745361,0x06fe556e28209f0ae40c1dbf39ada34db71e2f2d,0.498469,Tether : Binance
19745360,0xb115df3f728f9f77ca6e940b16790b47a856b53d,0.447702,Tether : Binance
19745336,0xf4c29ae101d3c233f38784b7ad34c035370575cb,0.478976,Tether : Binance
19745329,0xd4df73392f1da40babe9731899a2d0fad2ebd13a,0.499,Tether : Binance
19745288,0x5cf4fbd403054a606271d7c2aeed0228894014c9,0.457595,Tether : Binance
19745286,0x295ac4db44f75645df0dc7081af4f8838f414728,0.414307,Tether : Binance
19745228,0xb667bd8482f67a42937ff2a7945176fdb8cb0b83,0.5708,Tether : Binance
19745224,0xfbf1ad00ebb5b1cb6e9b6324280d0a581c18bafa,0.571706,Tether : Binance
19745221,0xd9c29889937ec1d1bae8cac8050cc96b1fc945da,0.5672,Tether : Binance
19745204,0xb89b1ef3ea16d82088c5adf769e2ada4d11a0f22,0.5982,Tether : Binance
19745199,0x08710394b0f9a4634dea6fdc319aa90e3a90cb4d,0.538131,Tether : Binance
19745194,0x54b51ec4e758937c0c36f616133a5b1227be86c1,0.5732,Tether : Binance
19745180,0x67b253c4523d13a8e9c55630c66e6f4e342d3246,0.475107,Tether : Binance
19745179,0x954c342d171d7e3702199bda12e15255ca6fa5fc,0.5929,Tether : Binance
19745178,0x5609ea57d42f55110f1249e122462239651effa2,0.457947,Tether : Binance
19745164,0xbce96f52ac8d7a9a885127c5b4b636cc5997cd5a,0.5837,Tether : Binance
19745156,0x94b0d63114fe8bb6b4134d1ec27b21bad1fba445,0.5618,Tether : Binance
19745149,0x00be9c2f3555b8eff8e3ab8405af34e4c00805c8,0.5864,Tether : Binance
19745138,0xfb726da7c706734ecf10f818a2661fc5839d6ba3,0.5785,Tether : Binance
19745127,0x94cb1b079c97feb1613936425927e9661024c519,0.5598,Tether : Binance
19745119,0x6e30d0648a5288d4ee84222b870b4463cb1ba699,0.5657,Tether : Binance
19745103,0xd4c8f384ae3d2c0b4d8ac6603ded0fe7f4de50ce,0.5926,Tether : Binance
19745095,0x5ed917b0089186ffd4da2818d91b449d8adf76a7,0.5796,Tether : Binance
19745074,0x0b6674666c2ff4bddecf4eb429a8082ad74a7066,0.595,Tether : Binance
19745065,0x54409ba31257da8383457bb15f83e8c1ac15ce20,0.5551,Tether : Binance
19745060,0xd41e9b262169faf842debea2fd38a164a33ee371,0.438212,Tether : Binance
19745050,0x29697f068d699281e93568afb6449c1d4226a574,0.5858,Tether : Binance
19745026,0x5c886e70990e6173adadad8e6660af1a9d45285d,0.5742,Tether : Binance
19745007,0x8ef6f652006d20ebf9225f8f34a4031f846cdafa,0.5925,Tether : Binance
19744991,0x2a5216d92e1c411d777e6ff40f92d3f0df73cab4,0.5989,Tether : Binance
19744972,0x70b59720711302906d05d1a3fb6210b61be25070,0.5536,Tether : Binance
19744959,0xf90c2071b44e497e15cc6ff37017522df8af4d1a,0.5898,Tether : Binance
19744950,0x49dabcef3d820e2501f875bf6e22407bd2237574,0.5733,Tether : Binance
19744945,0xa40eeb7a43fb3429c8f34094740fc4d26e61615e,0.5871,Tether : Binance
19744939,0xb67086ad0607abe2c51b3babdb403e9fe25ad373,0.5775,Tether : Binance
19744929,0xab3cbdec6ffebeb725e83c90beb566ee649e32cf,0.5603,Tether : Binance
19744914,0x607255a7fb449579a082cc3705535bf157964a3a,0.5589,Tether : Binance
19744902,0xbd2ea551fd83e1043b5980adb74c505a3484545d,0.5641,Tether : Binance
19744894,0x91df315605cfa035300da7601f28d5dac3e88855,0.5805,Tether : Binance
19744883,0xe784f33d2aed294cb8a6d24093b27cc1bdfc26ea,0.5504,Tether : Binance
19744868,0xa824e9738b5588a75473dc214fe05a0a9bd39af8,0.5544,Tether : Binance
19744861,0x903be435b2556f8c54c1c0521f82e0184079b15b,0.5871,Tether : Binance
19744846,0x4d0a5f1c4265cebc7f313427da0a769b4ad72dc3,0.5318,Tether : Binance
19744792,0x6a4a587d952625af9ea6e03e11c5c8e312b86aa7,0.485349,Tether : Binance
19744783,0x6cdbcf28656d8804d1e62bfa7a77ef9f61f1beb6,0.514272,Tether : Binance
19744778,0xf0fdd1f87397143bb952ef5b6eca6815a83d1471,0.514137,Tether : Binance
19744771,0x2735b9934c607721f2964442a64f663eeb5ac391,0.572063,Tether : Binance
19744750,0x1b3c2f5348519d06bee329a7aa4bde45190efba4,0.473453,Tether : Binance
19744713,0xbf804e24ed2325eb7cd0bb61e1e90089b45423dd,0.566687,Tether : Binance
19744684,0xc01f2775016a27a92a37f58a673983eea39eaf7e,0.459,Tether : Binance
19744663,0x2dd96bafb6096263bb730ab9e4313b08a390b222,0.532456,Tether : Binance
19744657,0x3af48dfae233200fcaf1e1f2a3b4b759a5786dae,0.507177,Tether : Binance
19744633,0x48fe888116d97437229db3c9ffe142eef8baf717,0.438207,Tether : Binance
19744615,0xe10783685e3e33bca79607c585cea7fe386b5d14,0.501881,Tether : Binance
19744611,0x3ee2a296f635c84bd73880c4aebd8a12725f2599,0.417495,Tether : Binance
19744588,0xb21dafc4797e9eba217e18d47bf68f6a255f0105,0.461287,Tether : Binance
19744573,0xe389754dc8c88a403f8be631da46adaccc6a0f6a,0.562061,Tether : Binance
19744568,0xe0e2bf5d3ef0fa746f49184900f84a98ad92e124,0.464817,Tether : Binance
19744546,0x73a91bb683a9484037fc32b75ac58a76318ac168,0.549,Tether : Binance
19744528,0xec209811565f31c65ff722dfc633dc90d613ad32,0.531016,Tether : Binance
19744511,0x86d286148a6c3f84d5b62d82078a2ae76aefc724,0.502355,Tether : Binance
19744508,0x800f4c501d32aad712bce5ade993163b95ffdc33,0.551532,Tether : Binance
19744445,0x168c52bc7a10a68a68395b49c2d8a4722151d6e9,0.519,Tether : Binance
19744439,0x8215f3f158a8cb79161a57fdfae66052e9439ecc,0.499,Tether : Binance
19744433,0xed7ac18bb713813ce17811db477b1214e1743ab8,0.500278,Tether : Binance
19744432,0xd45bc3a6acb1eb5f156726097e8b4246d98a7650,0.580313,Tether : Binance
19744431,0x117fcd162054635953541a9aed1276e5a472018c,0.507732,Tether : Binance
19744427,0xcfc39ab25b1cc0f2be8e36b83bb67e3bdce323d4,0.463418,Tether : Binance
19744423,0xb428834533ec8e9d68190b57d73689312a5d1488,0.583235,Tether : Binance
19744419,0xa795c37d2a282102a89e950e7cc065fa7b6cb979,0.410891,Tether : Binance
19744388,0x00b66f8e6232d0e52b681937bf39ea8a71545b15,0.56192,Tether : Binance
19744378,0xfd2d868bb48853c16cf263c5f6625dfb99f54020,0.5935,Tether : Binance
19744375,0x0002b8f8d234f6d96418b711308412ce9336f3ee,0.561218,Tether : Binance
19744359,0xf35978ea1e6875bd59a14afd6d0343912d5899b7,0.557,Tether : Binance
19744348,0xec9005946d23d7b90fc1f10320cd10b76aff89a6,0.4749,Tether : Binance
19744333,0xe4b47dafbcbb0bd5835e26dea3bb676e604c3c6d,0.5733,Tether : Binance
19744323,0xe46b06acc882e4e17f3ccff09e284d612e3e6727,0.5313,Tether : Binance
19744323,0x3624a5ecce8812f5a243b10eae9870da44913dab,0.57734,Tether : Binance
19744314,0xdd265c63febbfc01423c6d8cf5bfb6ce6b550747,0.4303,Tether : Binance
19744314,0x6ff587d52c84650ee49a49701bf4a3f56b1d897f,0.573753,Tether : Binance
19744302,0xd2cd74b625867b1809961921f88250a94f10b017,0.5987,Tether : Binance
19744290,0xd18b01be4eff8886c5f5cc3a517ab4fd45837daa,0.5781,Tether : Binance
19744261,0xcb019d3f9594b69a47517170963ad153afe7a9d7,0.5728,Tether : Binance
19744240,0xc7f375f0ca99f5d2988b8146383b171ce8153054,0.509,Tether : Binance
19744230,0xc0de61bbfc278a4503ad7233cec8d3d10843374f,0.542667,Tether : Binance
19744230,0xc4b682a416f1baa038f05bc3a9bdfbee88fa38d5,0.474,Tether : Binance
19744215,0xb949bb943f7332c5d4b5f10465ba3405d9bc9074,0.5831,Tether : Binance
19744203,0xb7a24ce2fac21172f12651e54fe46af66cfcfa67,0.4799,Tether : Binance
19744191,0xb0eed12a0dc82f99454c2d02e1f1efd8c7efcebf,0.4758,Tether : Binance
19744161,0xab50e928c7003c8418883721ff95b6f7d00ef0a1,0.54,Tether : Binance
19744155,0xada25e5b8f5b210d69f4d36bcbdfbd3321169fde,0.453229,Tether : Binance
19744153,0xd91aa5ceb882ea256168b81e1939714c9d614e2e,0.495396,Tether : Binance
19744151,0x81d7701ade9a30f6e05808e9a26ff784f38ef042,0.526908,Tether : Binance
19744139,0xfe762822340667a89ca72a09007548269d5bd9f1,0.465447,Tether : Binance
19744136,0xa9f5e2400cce4642bd626ee2ad984af5bf1920f5,0.5958,Tether : Binance
19744136,0x8baeb0c2bdf78fd1dcf2e2fa9a2e209198dcdf31,0.543224,Tether : Binance
19744117,0xa67751c8869dabf3ab95b11cd946d7724b102a2c,0.532,Tether : Binance
19744105,0x07504fbf3419a6d8d41cd083cfe28192c20113ad,0.494758,Tether : Binance
19744103,0xa52faacaee6d32f7522b146e0e9af3e2f24b2019,0.4488,Tether : Binance
19744090,0xa08425525350d5210fb032e1592e30587e57e3a1,0.4236,Tether : Binance
19744060,0x8c622c7534745c2a537c423a8365006b73ed7f1d,0.5121,Tether : Binance
19744051,0x8bb01d49b0023cbc309344d10e7b8ac589ef55c9,0.5937,Tether : Binance
19744050,0xe129b7a555a3a6d2de4f695ec0b30ad841c0d270,0.426425,Tether : Binance
19744042,0x837d179543fdde131fc3008a75692467e547b4dd,0.459952,Tether : Binance
19744036,0x87c9093b16b330ccd3cec56baeb79b1445533e95,0.5399,Tether : Binance
19744026,0xc9ce950c8e29f3984b7f6660b6c1da57398d873f,0.400586,Tether : Binance
19744016,0x83b97ee772a4c8ae138b9e462c6c6621f49c5f98,0.5723,Tether : Binance
19744009,0x8c2a968d6571f1b67fb3dfed1e85e79c25136239,0.47763,Tether : Binance
19744004,0x8377ccd35dc2b51485e7b17eca8707e609774389,0.5081,Tether : Binance
19743994,0x7f1a96409d67cc9ac1a399236070a4dd51d181ba,0.5655,Tether : Binance
19743987,0x94e413be337059a2673478d97713c255e49e4e20,0.468635,Tether : Binance
19743980,0x66f8f342199f3344569e54b80a66897ede871843,0.5395,Tether : Binance
19743971,0x594c2e202d59eccf35daca9a0ba401eda653db22,0.5162,Tether : Binance
19743954,0x58a0fb2a0d8f6ce7f0fdbdf5ca2408659fb1a08c,0.4772,Tether : Binance
19743947,0xb38a85621b577f9323758d14af11a2ef418e4494,0.416952,Tether : Binance
19743945,0x565256e8c14e18fc1cec65a27ea749faecf10377,0.5828,Tether : Binance
19743918,0x4d5d69167e15e9dcedd8c08e4dab9c9b0bcf801c,0.4275,Tether : Binance
19743911,0x9515b41f555a2e02ed170616857fefe5804299bd,0.573648,Tether : Binance
19743910,0xf0e582622da1f0d8f165eadeb616b8eb45b0a76b,0.599,Tether : Binance
19743899,0xabc99f4713e4222a6a390b6ea26dff789f79ae58,0.509447,Tether : Binance
19743889,0x3ec4d65a129943128ac4595a555d920ffdf0d17a,0.4957,Tether : Binance
19743876,0x2666b3328705cf9227e84bdcd9bc3ac29e14e9b5,0.578,Tether : Binance
19743870,0xd004876f28449e8f484dad595a56eab08799a85c,0.581192,Tether : Binance
19743860,0x2180df67efed36a4e30ec7db2c92a2d178ea8885,0.5446,Tether : Binance
19743847,0x2136d6bbddb8c445d2fcd23768b7e7b0f5ac13c6,0.5205,Tether : Binance
19743844,0x6ee172164de3f1e3e2d6cb22168b086e6b735949,0.456502,Tether : Binance
19743844,0x0b0f440cb8ace71ffd09de08dacb4342ff2fc031,0.441938,Tether : Binance
19743836,0xee69ed721dc2ce2af91dd0beed5d581acd5dea91,0.500307,Tether : Binance
19743829,0x1d9389d157224ddf8a716cdae18327457b8fc79a,0.549,Tether : Binance
19743810,0x1d1498bf5af52153f0a605607f8a7b88d6220192,0.518,Tether : Binance
19743802,0x1be223fe9c1807e04ec3885c8ad54e4064c45f37,0.598,Tether : Binance
19743775,0x759abb376093eb6e8353d525a6f75f67e2abea3e,0.445997,Tether : Binance
19743771,0x1e261dca1e08966a362be920db0424ac3566d7b6,0.461417,Tether : Binance
19743771,0x07c6a9d80ee836a660fb28454d81c214f8b455fc,0.4872,Tether : Binance
19743757,0x0742a23894e796992de57d0113031124601b74ba,0.5172,Tether : Binance
19743750,0xed8c74a001c9e6ff9b6d187648b00b14ccb1476c,0.406108,Tether : Binance
19743748,0x1499523161314b441e0e23a219425c79078aa221,0.529027,Tether : Binance
19743735,0x02c5f5a0cff48f2f6ce966c89041f9459a4f5b4d,0.4716,Tether : Binance
19743723,0x0ba00b4bdc0741bc41512733c535c9db8f20050b,0.547795,Tether : Binance
19743715,0x022f0791c3d241d4085cd815eff5e567e7b95917,0.4913,Tether : Binance
19743706,0x0181718689857aa2217cc6bb4665ec5dfa8414a4,0.5443,Tether : Binance
19743664,0x9aab7069ac7c9447cbca511f448b36c04be5476e,0.509,Tether : Binance
19743652,0x653b816f517e80bb3ff361d9f7370f47ceeebf4c,0.440164,Tether : Binance
19743599,0x986740d0e45288481a8ab006cdebe821c27bb4bb,0.597606,Tether : Binance
19743594,0xe344f4756770040eecf810c8221dd44661942a5c,0.539,Tether : Binance
19743579,0xafe4f25d69e0e0f9f0b48c8b3397973fd80d816a,0.531981,Tether : Binance
19743577,0x8e84f36fa6cfb16086dfbd3108676831454f0eac,0.584962,Tether : Binance
19743558,0xaf6b7fee63b1b67c5b60bd9c2c5a11e912c7fc72,0.547709,Tether : Binance
19743506,0x38098230d837929652a79b3e3057d503f535440e,0.467132,Tether : Binance
19743480,0x9ea26852922892d3fc78c5ac8a344eaacfa13e24,0.506933,Tether : Binance
19743470,0xda15119bbe5c9efc31229b7d115a98eca50416d3,0.459,Tether : Binance
19743456,0x38ef2139905683418a5177e8afd941f646790a27,0.596646,Tether : Binance
19743438,0xff9a817067d4966a7273b293fa99d46545cf9ad0,0.474005,Tether : Binance
19743393,0x4984fdff6a374e4a236f7512564cad4a95c4a0cd,0.492092,Tether : Binance
19743375,0x6ba11a121434850fecd0f3ecfca1d9fa51469948,0.424308,Tether : Binance
19743375,0xf64910a2e06332bfeb58a2b7b5a2314c40904453,0.509654,Tether : Binance
19743355,0x80ae723b1890c568bf2894589f561767c66f0edf,0.434325,Tether : Binance
19743298,0xbab2819ad060fb95ebe1597812556df92fafbdab,0.461376,Tether : Binance
19743259,0x6c53176a470b1aa54ab385ee755a29b2842a3694,0.45039,Tether : Binance
19743249,0xce9f03d30402c4ad44f54b00efe3b47469285c86,0.547916,Tether : Binance
19743241,0x20eb78fde55dcfbade5818e076d6b860e85e2f36,0.461719,Tether : Binance
19743169,0x4ee64b79ec12675644ebf89e291494448b175024,0.424827,Tether : Binance
19743078,0xed3ff0acdcca6a6829c11e44ffa27828c785ff33,0.595903,Tether : Binance
19743056,0x8a86c542c3d1871642034d85a86c8b76ce808d33,0.505062,Tether : Binance
19743034,0xa801b1aa8af2071f5b38ae2e2c76f55aa293177d,0.580155,Tether : Binance
19743020,0x29cad08a4570a71462265f2affdeb48503c568b2,0.452124,Tether : Binance
19742983,0x5ba880a570c054f9a2e71f53743f761260bb64a9,0.50573,Tether : Binance
19742970,0x587d4bfd56fdc560219a4b3e973a5cefe6b7fb80,0.473554,Tether : Binance
19742963,0xa593c4391d56d4ee11214fc18a55ea092f1224fc,0.419179,Tether : Binance
19742926,0xee6d84914ed863ea55cf8062bc127b3872cabd12,0.499,Tether : Binance
19742911,0x7d498c7b96e2fbc8a84f1f8bf881e84f06f61e64,0.438254,Tether : Binance
19742908,0x6a23c56acdf42d387450e253e748e4a05a629b3e,0.452705,Tether : Binance
19742845,0xd8aec71cc502435408cae75dc9fe499625d16129,0.438099,Tether : Binance
19742830,0x8277067833b10c4cac68c2178fc671e0a142d84b,0.454221,Tether : Binance
19742815,0x1166eaba32a72330b2d0a60f478d3c08868f4a18,0.522625,Tether : Binance
19742727,0xe15949b4be9ec6521c11a58dc1d4bd19e5996c68,0.499,Tether : Binance
19742677,0x17c29f9afb55c02fd82bb1796ff9a65b16e23141,0.428932,Tether : Binance
19742574,0x3e47adfadbfb426cc8354a357236632b2858198d,0.584934,Tether : Binance
19742571,0xf24f4ca03aa2ee3a0c1b2f0cecb332b8d6c87a86,0.511243,Tether : Binance
19742557,0x16e09c4d4d3df9355637a398ce25632c901c6c5e,0.484649,Tether : Binance
19742553,0xabb1f68d2aab181e582d7e220ba54419cd0de4ef,0.455917,Tether : Binance
19742540,0x6a6268b9638d1402dbd8023f5454ba7be9438ea9,0.422583,Tether : Binance
19742487,0xded0fc8c2636b190019d8acd02e7cc4c10d72b8c,0.571964,Tether : Binance
19742456,0x138ece5a92a60f934a1c60dd6299e18fcd2714d6,0.481166,Tether : Binance
19742419,0xfe4f4de4314407d9ee210f1ccfff3e2adf136cdc,0.464374,Tether : Binance
19742413,0x1bb8d788b744d36d4e2b2166249ffd504304d564,0.429,Tether : Binance
19742409,0xfcc6ffd388227246f9631e753d9c1f3b3f2eaf38,0.587101,Tether : Binance
19742367,0x5edd3437eb1974ec851641cfc08bfbd67b0a1be1,0.493154,Tether : Binance
19742278,0x091d426e5556beb71975064ad670300a4e027e0c,0.504658,Tether : Binance
19742255,0xe551883d134554e6e2e3e5e0ce7fe9b112013f11,0.565119,Tether : Binance
19742187,0x28cb4946fae620f1143c4801fb85455c61e80971,0.543363,Tether : Binance
19742176,0x608de7a4de393b61cc5d453965f9252310f08d5b,0.549068,Tether : Binance
19742171,0xdef7c3fe42215ecb9c0c192bdf0f6ba1821cc8c1,0.47771,Tether : Binance
19742116,0xcf46338573cdad72bcf7737060ed5d106ff05a86,0.594746,Tether : Binance
19742113,0xe9793c97163aaf60da64d545b568b903d1bd33df,0.488061,Tether : Binance
19742094,0x577cc7af66eeb79d459aa2f0af3a0f2686f2f398,0.499,Tether : Binance
19742055,0x19d424177d00779ce9ffa903aacd7019b47a1792,0.423866,Tether : Binance
19742039,0x08e3f60100198a3d4901b5fecbe8c97b8729b165,0.561726,Tether : Binance
19742032,0x208a68d1ccbcaa8409030c2825fa4fd6897db77c,0.555599,Tether : Binance
19741994,0xba8b6b1f8741c3458db6f598c3d4c378f84af932,0.45608,Tether : Binance
19741983,0x5be3ea2aadc2fa94c462005ab96ae783bac122a8,0.519545,Tether : Binance
19741971,0x9a93010f6098127c01dd526208067ec290dddb97,0.445672,Tether : Binance
19741969,0x38f332433b74083955e84178bc05a000b72eae0e,0.532037,Tether : Binance
19741926,0x5e4b7eac00906f7b524a36918f8ec8bd86bdbc7e,0.479,Tether : Binance
19741893,0xe641f9c7c7c2dece0d1995dedd2f633d6fd3f249,0.505706,Tether : Binance
19741864,0xf859ed19e4ddc4f0b34ccc1718ee73538c6fa42f,0.571034,Tether : Binance
19741856,0xc167e46f02d31174d8b2bac47bdb9e3a3a62e46f,0.517056,Tether : Binance
19741831,0x756ec1dc4aec58bfb50a4ac8c571cf9095c6043e,0.593572,Tether : Binance
19741807,0x21d917302cb6acee1aa9d493aa46ecf22c4cecbf,0.49916,Tether : Binance
19741798,0x6a1a48acc0346a9e02dc99fb9bf462c41c5f8033,0.555426,Tether : Binance
19741789,0x4907b7cb111b9248feb451dcb610ecbc8c2bd3b8,0.552267,Tether : Binance
19741716,0x7f523a74d73f2f4e66799aa1551a20454008c60b,0.579416,Tether : Binance
19741650,0x7f7547435d8db777bd5b6db2047505cf63ca3311,0.484963,Tether : Binance
19741643,0xeb0a60548e64ce99fbff4c5f40ad2c57169e42e3,0.472729,Tether : Binance
19741635,0xa19064dd4ae714f920fb9afff77c42433e4076f7,0.547429,Tether : Binance
19741621,0xc3345a577acfdae5da9bad2c028e684d28d041c3,0.448741,Tether : Binance
19741588,0x7c83830ce7361d798b3d2fb033bbc26eb9e27af4,0.553562,Tether : Binance
19741580,0x32fb3cb4241eba3ec7641b1d16ead2f2f0afe087,0.542548,Tether : Binance
19741555,0x93c0d60624f195f6b40d698a59f82ff7638d26d0,0.415732,Tether : Binance
19741552,0x1988bf62a0a3a3ad100b6245b234df5b7b352bf1,0.484079,Tether : Binance
19741543,0xc4f7d54000d4d98b5dfdedfd9e64691ec32f2831,0.442342,Tether : Binance
19741518,0x9fd029b30d1b3b321b9f01c33e4c2bea5f6cbf3b,0.54111,Tether : Binance
19741455,0xb3f742b4bba47086476f4e10bbc0811e6867b45e,0.586114,Tether : Binance
19741453,0x87c96045e61c191ae7a67efbfbd4ebb876e447b9,0.539158,Tether : Binance
19741451,0xc6b930732c7827a1c53267d9b5dc4c60515d7a56,0.489208,Tether : Binance
19741444,0x1cc3a0ff10794594ad0e4e528c7a830a3c4bb387,0.597199,Tether : Binance
19741420,0x6abcb700b5f52787f96bf814186a1856ea9fd2b0,0.581984,Tether : Binance
19741404,0x51946a1bbfb2e58ccdf03487deec91da5b68f307,0.519658,Tether : Binance
19741403,0xae32ba79bd13f014a8795adebea042769ebba5d6,0.530114,Tether : Binance
19741342,0xa91e0049c6494a9669bccdabd8f3e30d0dc91341,0.419368,Tether : Binance
19741338,0x94be1c9cf422b1acffb6c1678fa49636163638ee,0.469245,Tether : Binance
19741318,0xa04c91f076912fd2f83822f2b2e7defbe4296441,0.426955,Tether : Binance
19741252,0xc9e7c45a06f05ae43ad9e4e8626c77454c586dac,0.477413,Tether : Binance
19741179,0xa9c88211228c6053835230da5b41aea50645f649,0.505144,Tether : Binance
19741136,0x4326a98abb42c284b09e48e731524f5e9873c72b,0.552356,Tether : Binance
19741087,0xadcdaa82e791bd940557b55576f96736f8ab4591,0.431265,Tether : Binance
19741086,0x238dc45bdc953dfee328b0bee6f8fc5df04dd8fd,0.448922,Tether : Binance
19741076,0x13ea0267c4b53fc1cc3081f2c0855f0e98b09aba,0.499224,Tether : Binance
19741056,0xe1d1cc1309cadc9c9887bfef80fb661fdabf4328,0.420623,Tether : Binance
19741040,0x9f6414240fb0a6d31186f73eb99c4331fb6fd2d1,0.530806,Tether : Binance
19741028,0x7081fb3af7408f68524ef56590f05809b88b5df3,0.511764,Tether : Binance
19740999,0xe6a540f1d1457852516c080d6108f326a1aca7d9,0.468261,Tether : Binance
19740923,0x5f057378026e3edf26fe2f51014a44cdf6dc46c1,0.473134,Tether : Binance
19740907,0xe1a8a1773abb887ddadb8c40f550be406b53377b,0.579474,Tether : Binance
19740846,0xb46930309ada0aabdc5299155a57714e18ddf816,0.52984,Tether : Binance
19740844,0x42eeb557c50d2520a941369da9afed07521498b2,0.452912,Tether : Binance
19740827,0xdf81c72516f63240e682e14248fc11e0e3f6b4a5,0.561392,Tether : Binance
19740800,0xdc4cc321ac28d7f39107dbf641eb395d2bda9be6,0.563409,Tether : Binance
19740785,0xae0c4aa219dbba6f5ccb6aa2d343b04deba23ea6,0.499,Tether : Binance
19740784,0x12ccf263dfbe34f39dec4d44ce0ab9323e7919fa,0.527724,Tether : Binance
19740662,0x871130eb3dd22a7d0b6949140df879eaad12ce59,0.442104,Tether : Binance
19740628,0x20bdc54a16353e1b6d1ae647c95c9f336b32c0d7,0.55993,Tether : Binance
19740613,0x5bd65862bab684a3785b05d2e7f0b75387c03c16,0.445173,Tether : Binance
19740573,0x4a47752f2ab903ff2b287ac0fcdf6bc82317e054,0.461287,Tether : Binance
