Funding block,address,Funding Amount[CELO],Funding Entity
20514202,0x7e00c23207b0525964efa1360c17fc8d7a1938b7,1.069,Tether : Binance
20514197,0x7a1d59c2946f92ed6c6f36d9f62513313782008e,0.999,Tether : Binance
20514190,0x2773bd706ea90e36d838c997c8e8dbea7bbdb9a7,0.999,Tether : Binance
20514183,0xd7aa357bab722644148b00d52c86d8308ba8a68d,0.999,Tether : Binance
20514174,0xd88ae9298fdb2bba230aea1eeafc0bf65b381b80,1.009,Tether : Binance
20514166,0xe8cb72e1c054ff37c27e8e00cbafa998f283261b,1.009,Tether : Binance
20514160,0x55824f6f30ad990c59974a306c4b2a5da6ac55e7,1.009,Tether : Binance
20514153,0x4985566a2d108f773791029ef625304c9674aaee,0.999,Tether : Binance
20514144,0xcc3a628ffa37a9675cc72eaf3c51bea3fb3bd45e,0.999,Tether : Binance
20514138,0xf4a5d6f21dfe5ac86264f6b6e76d29d380501f37,0.999,Tether : Binance
20514128,0xcf95484991efc7340bf8928e0a7e1e0cfe4fda5d,1.009,Tether : Binance
20514124,0x177a8de5e0e448ee8b93e7aca9825f83aff0c852,0.999,Tether : Binance
20514115,0x9e3c57cf0fa852451eb319ad6a1a3f8297b3f3d9,0.999,Tether : Binance
20514107,0x28a36a4c5e88ff1ab99fa4f579b519eb3aac599b,1.009,Tether : Binance
20514098,0x24e384420135a198e40e38e8b7d80ca89d0f8fde,1.009,Tether : Binance
20514091,0xafa9850574dcf3f3f85a8a7e59b4b96836c80a19,1.009,Tether : Binance
20514085,0xea5e6b718b4094800db6f82186223e2b5655bf28,1.009,Tether : Binance
20514076,0xdaf8bb704c461dcdc76336811f674c53a1fcc977,1.009,Tether : Binance
20514069,0x7e5df15ec90d2b4cc75d8159e5b4e31da74b6c83,0.999,Tether : Binance
20514061,0x7c4e7b507fece2e2c40273010ba8408fa03ba408,0.999,Tether : Binance
20514050,0x1d4e652e4b983b40039bc684e274a3c2f7d052d2,0.999,Tether : Binance
20514040,0xc4b27ebfedd275b328a26918e57471f42b28cba6,0.999,Tether : Binance
20514033,0xc388aef5540180d0e02281a4034b5f2397022f60,1.009,Tether : Binance
20514024,0x9dc3b17691c62b366d1edc9685061fcf88806e27,0.999,Tether : Binance
20514023,0x5f39416f5eefe57b4b09239977fc51780b290527,1.04,Tether : Binance
20514015,0xe75cb5d9cc0d663cd131fae3255b74065f2cd5c4,0.999,Tether : Binance
20514006,0x6f6b973823edbd3571da3c41a92f6fab37977008,1.009,Tether : Binance
20513999,0xd5f5acbf2fec49da0b8afa8f20189222564174bc,0.999,Tether : Binance
20513992,0xdc2ad96caa2591dcf10ccfba129e3c4fa54558be,0.999,Tether : Binance
20513983,0xa624cbd1f3f3c65976361214adba485d08c8daf8,1.009,Tether : Binance
20513975,0x87a4e2b38e0022703bbf57fda2481a8076dde9d1,1.009,Tether : Binance
20513971,0x2f9b06cc99a7d46fba13dc48bd6fc431e0170c32,1.009,Tether : Binance
20513961,0x0dbefbe9f3767bd8ff91dd38c48b0f2cbc036040,0.999,Tether : Binance
20513954,0x207e3b1794c5bba2f930fb3e14122bfecbd8bd35,0.999,Tether : Binance
20513946,0x7bfca6bd381bc267929ca37e4a2626b699f0537a,1.009,Tether : Binance
20513937,0xe9ae80f47643a2ffec66b69f3bcbf8f6e8cec060,1.009,Tether : Binance
20513931,0xc5265b99d44324808f447c204aef9b5c321aaddc,1.009,Tether : Binance
20513922,0x2e055cb19231dccccda51ace7a45ea41d8e646cc,1.009,Tether : Binance
20513914,0x1e9cab9f617e243147e3602660ed7fbd096091a2,0.999,Tether : Binance
20513906,0x9663c74b23e2ad7eadcb00a699419de08d49f52c,1.009,Tether : Binance
20513897,0x07da17df1898c1c5354821b29aecdb8711eab3a2,1.009,Tether : Binance
20513896,0xcaa0207564311f3767f8544d846d871c05e0a549,0.999,Tether : Binance
20513896,0xb02526cae3781acd914934ebbfeea88df9d31618,1.02,Tether : Binance
20513886,0x6e1af28c98218c26456742cb7e5e6a889eb32e50,0.999,Tether : Binance
20513877,0xa2b729c80f97d59271ac6313505d85a3273af966,1.009,Tether : Binance
20513869,0x4b11e3742a82f63b99c7eb862a97dd56a369ce96,1.009,Tether : Binance
20513860,0xf27d81f657978e3eeaa2133dabafbf15fa430467,1.009,Tether : Binance
20513853,0xf3e0f48b7dc369627d7399ee95da17bc7368911b,1.028506,Tether : Binance
20513853,0x6ae1b1e648cc9e202e5696e106546b641f8ce1ad,1.009,Tether : Binance
20513846,0x41637b7ed6fa6e09a6ce142f11d66c4248869d53,1.009,Tether : Binance
20513841,0x55cb2c8156e965b2b7fd171baf4858e1104781b1,1.009,Tether : Binance
20513834,0x448e4f25cd2297c2423b50ca9f94274722074a22,1.009,Tether : Binance
20513826,0xaeae1e19ff5d2a0773da1f4081759d8cd022d3b4,1.009,Tether : Binance
20513817,0x5fadc35d867615e59024bf3357682ec177d4c44c,0.999,Tether : Binance
20513810,0x537895971476596602345b881590d60ee85b26b9,1.009,Tether : Binance
20513802,0x6eeffb8c303b43bb710d33ad755b261858b52f50,1.009,Tether : Binance
20513794,0x12b2893c0c49125f563f9b1a3de6d966f1412759,0.999,Tether : Binance
20513789,0xa0e4ee320117c7a7342f7bf092e85050035ac72c,1.045002,Tether : Binance
20513788,0x39b6cc2b953288be70798be3dcecf97e4335c9da,0.999,Tether : Binance
20513780,0xf7adc404d191537465f723aaccff4fbdb49c5cc7,1.009,Tether : Binance
20513772,0x7b9b2ec137e6b596b1f5db9c644386be66795cf5,1.009,Tether : Binance
20513766,0x210a3018c9e62f88aa6a77ec203ee8a794943081,1.009,Tether : Binance
20513761,0xb1d564e9ec40c8608a76efd8e651f7dd091b6f0d,0.999,Tether : Binance
20513749,0x80b5680ceb01acc6eaebe214cdb4534f7868effa,1.009,Tether : Binance
20513742,0xe3dc2de7a8846c095bdc73f10f83797f20072ef5,1.009,Tether : Binance
20513734,0xde7f4ea41a61cb84def5cc297b7295b9a0605078,0.953392,Tether : Binance
20513733,0x8f8a0579dabdc039da234c4084750469e0acbad9,1.009,Tether : Binance
20513725,0xad095101c7594f84b4ccdab94801843294733b33,1.009,Tether : Binance
20513718,0x2c615fccb4ca99058259999fb38924384c7805d6,1.009,Tether : Binance
20513709,0x0b463a7cb462068f1685cb9c31deb47d703f2599,1.009,Tether : Binance
20513702,0x9ec91b6d7386b9f81e50c6588752aec8b0e72fc8,1.009,Tether : Binance
20513695,0xa1279ff72072dff4848ce63dec2a4ea645262165,1.009,Tether : Binance
20513686,0x9432639ec68ab886abdd6903d37fc4ea3ec90f9d,1.009,Tether : Binance
20513682,0x88135a0687e22599bc01164103529e1f00faa5ab,1.009,Tether : Binance
20513673,0xf35dab73ce9fc1463f4d0f6bbe5de2521adb59e2,1.009,Tether : Binance
20513663,0x5756d7fe7e0d91bfabf06a7867114ac7f2b7fb9b,1.009,Tether : Binance
20513656,0x45a48a479db91d272d8e03a521a69fc1e676d94c,0.999,Tether : Binance
20513650,0xd65f8014e2267ce26b3677fd9f0f8ecda6a38e8f,1.009,Tether : Binance
20513638,0x7aa9904e2fbeb61051576d3b197e05ab66559db3,0.999,Tether : Binance
20513630,0x65afc3a893a731b6a5db47f9cc16b9bb0dad867d,1.009,Tether : Binance
20513623,0x44625d6ca60522a7c8454cfe2d1efde72b1c1d24,0.999,Tether : Binance
20513618,0xd9b3ae6e053a5ad034b512343029e2392c9c46cc,1.009,Tether : Binance
20513610,0xaf6511093c14c387d9c4529c56b2fec70617b039,1.009,Tether : Binance
20513601,0x8a6042e61399fd332a6497c5bd03c2165a0a08b7,0.999,Tether : Binance
20513594,0xdfe9f3fc0d9a62a179cd5df03d617358ff3bc2dd,1.009,Tether : Binance
20513586,0xeab7d12f5d16817a5dcb1cbed601d352c8e831ec,0.999,Tether : Binance
20513578,0xed9f8e507e3de68b937dfba038ce1ca284cd1171,1.009,Tether : Binance
20513570,0xb1869865821a131087aa8f331eb420787cff27ec,0.999,Tether : Binance
20513563,0x9054b13b40ba62114ee457b3364cfcc6532fc776,0.999,Tether : Binance
20513557,0xee49d36ebac02ce2cdda3f649f2dab57b2ee7aff,1.009,Tether : Binance
20513550,0xb2d297d876447e927950842371791d81ad691734,1.009,Tether : Binance
20513543,0x8f57e3c15b8a9a50dda28179f114090269c0fd00,0.999,Tether : Binance
20513539,0x95f9308f7abbe151c340b2b6f274462787c7bcb7,1.09538,Tether : Binance
20513532,0xf5dc0982fa22cf2e9a76dcf7be97185180d7c61d,1.009,Tether : Binance
20513527,0x2d982508811ec36a54e2c89516d56d79030c18dc,0.999,Tether : Binance
20513524,0x26df5fd7e053c5fbc3fdeb90dac352ee0b423e76,1.009,Tether : Binance
20513514,0x9845edb421b7f1a1bc259873d24c44b53ddab676,1.009,Tether : Binance
20513507,0x795e60c194839599f6e465242d1bce1e381b4b13,1.009,Tether : Binance
20513500,0x5b570136b64066e48f234ce909904f47fb0b9c6e,1.009,Tether : Binance
20513500,0xed150ba3adc099049edb5632dbb8decd62c6c7bd,1.075286,Tether : Binance
20513493,0x2c1c65f45e3003633d433f8495765f1b2857b814,1.009,Tether : Binance
20513486,0x1c641e446aca9e04df2cb3f7f8af6e6ede16b9ae,1.009,Tether : Binance
20513478,0x4a7dccec14f8cdc6fc5ce1316353c75a5691430c,1.009,Tether : Binance
20513471,0x62f309ebec736187b7d864d042a111a49c60e69d,0.999,Tether : Binance
20513464,0x3a2e2c02cbae175e4dfabef8d669621873e5373f,1.009,Tether : Binance
20513455,0xf12d9ced5aa0fe27059123a010e71e9c6e0589f0,1.009,Tether : Binance
20513449,0xa1b492c32745e60691d3fb96631475d8fc81c9e9,1.009,Tether : Binance
20513440,0xe4e5ceb1562f851d021421df71c5eb065c600011,0.999,Tether : Binance
20513430,0xb10fb3d769e926c20af8cbf74e5af3da3745e7b2,1.009,Tether : Binance
20513421,0x67c5a71b7e05c33e6adeecf8bb893a6e84c0bcc7,1.009,Tether : Binance
20513412,0x9bf8dfe5a40d36988a8328814a049512316c9d55,1.009,Tether : Binance
20513405,0xedbcbcb0c7c611410cb4bd5796c715a554a80f41,0.999,Tether : Binance
20513404,0xfeab4cd862c25d78425153eab205a31cbcfa2398,1.03995,Tether : Binance
20513401,0x89e2e85e4fb3fd81f9cd6d2c3e76f3b435740ba1,1.017299,Tether : Binance
20513397,0x9e18bf071e656f74b1b3aec6c5b3a80b40dff117,0.999,Tether : Binance
20513387,0x3cefc9f5a002a85f1f6ca20b38e3b6eb49057f5a,1.009,Tether : Binance
20513385,0x74709f2355e4d3a13c29c5e6b6d4b04e8a5c7382,1.044,Tether : Binance
20513382,0x74d93ce168db4131ae245d3e25072d493a139cc1,1.009,Tether : Binance
20513374,0x033bed1d92c36dddcf6f280ecfc8c4a2efda3e0c,0.999,Tether : Binance
20513365,0x3de00ea04b5850505aa3a869526467ee4e909c7b,1.009,Tether : Binance
20513361,0x92bc3caf3e6cde7eaecee1926a486f07e6481032,0.999,Tether : Binance
20513351,0x48fdc842bb61ef8cd1abafa8efbc72a858d25d5d,0.999,Tether : Binance
20513341,0x53260473509b599c8667157da262a4ccc25815b2,1.009,Tether : Binance
20513333,0x01a62a30ba9080e2f2ce50a0e08ea2fdc87a87ad,0.999,Tether : Binance
20513327,0xf9179c937fa7da57280049226fcbd4437a4a0c59,1.096466,Tether : Binance
20513325,0x1b68b13d8ceb76a1581cf0bfc1e37d3f1ccf1365,0.999,Tether : Binance
20513314,0x03d860503b67169f01de43fb69bc3123b3ce8881,1.009,Tether : Binance
20513308,0x12e0f4b40638a80b3490b9fd37cf59bc4f90931b,1.009,Tether : Binance
20513298,0xd69f83dc2e56e454d89a4ed8bd20bfe0f4928656,0.999,Tether : Binance
20513290,0x54ae784a5ab5cf81b45203c23292ec1946266308,1.009,Tether : Binance
20513284,0x918fe604a2566d5fdc6f9a6eded02d273044403e,0.999,Tether : Binance
20513274,0xe1126fc7dacf8a20f4c7baff9ce0678a7e4dee4c,0.999,Tether : Binance
20513265,0xa55aee708f7d67fcb7d4b1a4a7eb2102879eadf1,1.009,Tether : Binance
20513257,0x0c8c86c146cd56ee618994ad8b9d131ad046826c,0.999,Tether : Binance
20513245,0xda6d14fe78f81fac2676b03e132a9a75128516da,0.999,Tether : Binance
20513238,0x85bc51abe2b53b379a876317dde574b8803624de,0.999,Tether : Binance
20513227,0xab0bf1b800d7ed2467c14bf35d5eea279fa311a7,0.999,Tether : Binance
20513221,0xc3341b965b6880cfc9b052db1ffab3cbb2ed8d7b,1.009,Tether : Binance
20513215,0xf78d61b7c6ab621b4c1a325088616fb979536039,1.009,Tether : Binance
20513206,0x46a4917e0d3252983c6e8a87a2b7f2de534f2760,1.009,Tether : Binance
20513197,0x62c8f55c7beb1e249eb7d64d2ef76d54a7ecdfab,1.009,Tether : Binance
20513190,0xec4f6c31db07d4697ae86a09d1f463d051c511cb,1.009,Tether : Binance
20513181,0x9523e724d873895971f1be90b5387f044fc3fbb6,0.999,Tether : Binance
20513170,0xfb26b32b67a7d450832162d876170ce94c410fb6,1.009,Tether : Binance
20513164,0xd1179b6db46d3c1c2a09ce1851ca0ffd30ae21c0,1.009,Tether : Binance
20513157,0x90b3b4e02ac68a1e6c2bc95243e5ccbfdf3671f3,1.009,Tether : Binance
20513149,0xb57ac92cb721e722981dcd1ea6e62746eb39a9f7,1.009,Tether : Binance
20513142,0x2f1417417cf5bcab9a2fc4fb5f30ffdcda5fce72,1.009,Tether : Binance
20513132,0x5644168b1bb3a3ca54d00ca9a80e6ea21eb7ef51,0.999,Tether : Binance
20513125,0x3a8ba288ad665a636f86ec820b37e14698526e8d,0.999,Tether : Binance
20513123,0x3a71fa500bbdab66219ddb05e99450314001cd68,1.009,Tether : Binance
20513116,0xd212006ae2e8be39f0882c58588500cf2e8152fe,1.009,Tether : Binance
20513110,0x9552b0e4c746664d667d588e57e434eee57e048f,1.009,Tether : Binance
20513101,0x2fee1046973d49561067069d9a45492304854305,1.009,Tether : Binance
20513090,0xe76ee69ab25b97c25235ca6697f456ebdf4667ca,0.999,Tether : Binance
20513086,0x4e296ebf1a30ea2a59843da89ce73fa59001248e,1.009,Tether : Binance
20513075,0xf8632be5eac90efcce8dd64d6ddb83b25f31d657,1.009,Tether : Binance
20513067,0x8f8fe495d745d335a8727cb3547020eeea571c8b,1.009,Tether : Binance
20513061,0x393466f29ecb8672c5ac28aa28906a3239a0444e,0.999,Tether : Binance
20513052,0x38cf408f8ae1869a2a16054e3bfbc518972f65b4,0.999,Tether : Binance
20513042,0x43a5a8b28b6bdb271c1e156de0b12761b11eeba3,0.999,Tether : Binance
20513034,0x35a8a6128a407a3229902d4e70d883d5ec81c6a9,0.999,Tether : Binance
20513031,0x6473d7c4fccf3bb45a2196e9593905365a6b98c3,0.999,Tether : Binance
20513018,0x7d089a65d7f25635164065d43ae83149ecae781f,0.999,Tether : Binance
20513010,0xbd9a445738e2728f2d13b4b239ca1fd98b15712f,1.009,Tether : Binance
20513002,0x88fc32ff0cab911b12643c04e1f245b478d2cab2,0.999,Tether : Binance
20512994,0xfcd8cadb863c42bf1461dfe1833706cba22b1b69,1.009,Tether : Binance
20512987,0x83a2aaf9cec4d0bdd13bad478f3043ffeb8ac118,1.009,Tether : Binance
20512977,0x2b1e14bd90b80c5207a03da5410172d7b4da0196,1.097172,Tether : Binance
20512977,0xf93fd625c169951db78bc03b180749476eed5d55,1.009,Tether : Binance
20512970,0xfee6cfbed406bc02b4e63867e39f5425bd7694ba,0.999,Tether : Binance
20512965,0x1292d7eb9e2a002cf7c92f7730111639154ada2e,0.999,Tether : Binance
20512960,0xedefbbfc526d15420cd4bfc305f6a988f12c55cc,0.999,Tether : Binance
20512950,0x220f6a852fb82267c51be5d71c70d79787a254d1,1.009,Tether : Binance
20512939,0xe3921c8c2961da0402f0fce6461cb3462d00f262,0.999,Tether : Binance
20512935,0x2a72db8747f29fe484d08e1c27ffc657b0508e59,1.067,Tether : Binance
20512935,0x3113a57f637138b1af2d305676854ce41ab4705e,1.063,Tether : Binance
20512935,0x52b2cb3ba1f894b524b4c76df4b4757f7805cd44,1.009,Tether : Binance
20512926,0x2958c4c9a7e522741f75e764d5fcabf0c45591ae,1.009,Tether : Binance
20512919,0xb4b5e98b928d2fb9f61a8820deff322b1683a726,0.999,Tether : Binance
20512912,0x7cf846677168ac55d8278bea71100e9330a44637,1.059,Tether : Binance
20512909,0x57e46aae856b5b47cde00b187a21b53ef79830da,1.009,Tether : Binance
20512907,0x42850ff31ccaae27d2396098b4f5bb270162745e,1.075,Tether : Binance
20512902,0x2382d700d18479fc3576fefc26a17d685d473e71,0.999,Tether : Binance
20512897,0x398a96eec9106d19c2bfafa3e821a55a8a6c3c85,1.068,Tether : Binance
20512894,0x23f4d801b76ca6e54738ef35dbf16047f54a4d03,1.009,Tether : Binance
20512887,0x260faf796bc301658be1e216cae6c1933ac5144f,1.009,Tether : Binance
20512878,0x82029dcf365a5d8a878749a46635c0920b727888,1.009,Tether : Binance
20512874,0x742be167886b3c7c7766ce6c668d0e33f67c99ee,1.07,Tether : Binance
20512869,0x8093561245e5b69b5f36084c8cb6c07cf3851031,0.999,Tether : Binance
20512864,0xbb745c0b55ee5ee7457de0fbd06bed1badb4af7d,0.999,Tether : Binance
20512864,0x31e387d15cdf3a59608ec0a7476c5167736c29b1,1.069,Tether : Binance
20512861,0xd5b7ea30ab6dfeddf07422b3b07803a69775516b,1.064,Tether : Binance
20512857,0xabfef55cb069a37c43dc00bb69cfadb65fcdcd06,1.009,Tether : Binance
20512852,0x98dde8d42dc9d577079d3e164e6341367926e72b,1.084,Tether : Binance
20512850,0x463dc74437188260063131e3def3a250bddc7245,0.999,Tether : Binance
20512843,0x849700fc7de5be1a7039019526f474dc7ca7c090,1.081,Tether : Binance
20512842,0x6dc008c1b531cf5bff1377aaa07c37f83cd87c35,1.009,Tether : Binance
20512838,0xd8e2685a0d0c9d345a765dedb0e50c21ccdbc802,1.063,Tether : Binance
20512831,0xfcc09d03b51d7260127c7a3470d1425f310fcd15,1.009,Tether : Binance
20512828,0x6312737397998c4dc14306d9f522b3c40bbe0d90,1.1,Tether : Binance
20512825,0xe297a096f2611f8e5cfa694a2d8848093b8baaae,0.999,Tether : Binance
20512822,0xfc88ab190e4ed9c99009e5792ea1cc80fc63945d,1.02,Tether : Binance
20512819,0x53ba15dbe19d9115fa1b8e7dd00cf80f0adcb36b,0.999,Tether : Binance
20512818,0xcbb57761f0af79f149507f8ce1fb46c5a40e6b9a,1.081,Tether : Binance
20512816,0x5561845530f9f48347d4f3476b46801520f908df,0.999,Tether : Binance
20512804,0x74f5d3a2a6426a0ddff07f7b414f16d890b88684,0.999,Tether : Binance
20512797,0x514ba02bdedbccadd9c5fa342a0ddb10bf24dbb0,0.999,Tether : Binance
20512794,0x67f9bd5b01f46131d09bad38468abebf144b04e3,1.059,Tether : Binance
20512790,0xefa9bd813a7e0f5739c3eaad5c6da9f03c65a4b5,1.009,Tether : Binance
20512781,0x4544576278a4d866d0f58d3c165de6eb0c7f8daf,1.009,Tether : Binance
20512777,0x00e3e8dfa391df93dcf4e26c7c9b59725521eef7,1.068,Tether : Binance
20512774,0xa1232544d4490453633f895f8a921cf23482bd01,0.999,Tether : Binance
20512771,0x867a27147a06d4d63977d81033da062e15d04769,0.999,Tether : Binance
20512763,0x93e2c9ee49bbdc65e1afb648ae713e4a53db3fde,1.063,Tether : Binance
20512761,0xe43da6e8ddab4ae8bcdf1394e6002ceac746d724,0.999,Tether : Binance
20512754,0xaac7b8607da74077705a5df71ab7bd5d365a7973,0.999,Tether : Binance
20512746,0x0e57fd857acf8d2a94d11bdbd52d2f6b5cc05b8f,1.009,Tether : Binance
20512745,0x92b9b5ed4a67fd9d75092b88d47dedd09b5a0ca8,1.03128,Tether : Binance
20512744,0xee38606d6168bf18d3ace77dd25d5d32503d0708,1.03432,Tether : Binance
20512742,0xd905ebc6b5a2a6cbff2e4251da06e772db3f7d02,1.0729,Tether : Binance
20512740,0xb01478b2313579fb668fa191e96093e30543c05e,1.04646,Tether : Binance
20512738,0x7d070a44e2e24abc69d6e4f9c17d94f7e0ac4952,1.07366,Tether : Binance
20512737,0xe57ff75d1d9530178448248abe23f5b9ce5f581b,1.04078,Tether : Binance
20512735,0xbb0e9b91bdd09faf61704683683067eb2f3d3660,1.009,Tether : Binance
20512735,0xe182b9c3ef46e162c9e00fc10a4712b7978a1d54,1.07001,Tether : Binance
20512732,0x18f9cb475311e481530fc9907f224a9e82529e76,1.086,Tether : Binance
20512729,0xba74b56f78bcf22d9632fa9f269349dadd3ed15e,1.06698,Tether : Binance
20512729,0x613e88badda5e210c2b541c80668b41555149ddd,0.999,Tether : Binance
20512727,0x2c6461c325e94adbafad5cbab4d8ca830f31c539,1.07407,Tether : Binance
20512722,0xc8f32fb8bf732f52aa9da09ba56be653df4975eb,0.999,Tether : Binance
20512722,0x84f18820d75c5213ad03b1e80214703bd4dd3552,1.04678,Tether : Binance
20512718,0xccf601e05f230a1574bf551e3448fd2122bc06b1,1.02917,Tether : Binance
20512718,0xbefa6771bf67d9bcc5d977c1d51fc216155337f4,0.999,Tether : Binance
20512713,0x1540ef5c929bcd133839cf8078dbf346c36a47aa,1.03743,Tether : Binance
20512713,0x51073a50784bd926ef464d87afb01586474178d1,1.069,Tether : Binance
20512711,0x8a9f290ce1951f01aa7f8889d74340a795e5f94f,1.07503,Tether : Binance
20512711,0x58d2a96feed41f8c25e3a74e2ddd754f0ac2adbb,1.009,Tether : Binance
20512710,0x7e871217dff83e4fbae27077c3ed42fa3d58f528,1.06526,Tether : Binance
20512707,0x726783468f80df89149b3e1271face398317ea23,1.0631,Tether : Binance
20512706,0xf51af5956e049fea59f73ebd601cd12ca6bb99b8,1.04954,Tether : Binance
20512704,0x7fe3fce5130e4a2dd042356a0629cc44f31837c6,1.009,Tether : Binance
20512702,0x928d11b34e8fcb4b71f8c92d5351b712c8cae76c,1.03736,Tether : Binance
20512701,0x0f88035b7bf43d400e8668c6fc647dc513dcfb34,1.05497,Tether : Binance
20512698,0x54fcfa436d777336fc667e8216d3b8f008919949,0.999,Tether : Binance
20512695,0xd6c04e0eca291f79802f2e6e657f5086c3733a96,1.05511,Tether : Binance
20512695,0xaf783b165a838e36f0c734ef7edf24d73c28cc35,1.04124,Tether : Binance
20512690,0x89ea5906f96ac85e102b0944db0d3ba476b6b072,0.999,Tether : Binance
20512689,0x93b233eb942c30cc5356c0edb2c2b280f4a7f895,1.05293,Tether : Binance
20512689,0x16125d98d2072f544a31a7ee30eca48846d1184c,1.03456,Tether : Binance
20512682,0x55eddf63d7cbc2852aac951039b1b6c1682cba27,1.009,Tether : Binance
20512682,0x803eaf91a678692b4c566746813f4cdb3ddfb102,1.06593,Tether : Binance
20512677,0x21d3b61d86e73fb04eef0a8f3918a972d4657229,1.04635,Tether : Binance
20512675,0x8b63aa5ee8ab3f24d543ce0c0c7d2fad6064bef7,0.999,Tether : Binance
20512673,0x4e5c1c5863398c0725e496646f3cb7e7bb493125,1.07362,Tether : Binance
20512672,0x99b654367a832a269300ab6dc762a32991222523,1.02956,Tether : Binance
20512669,0x30a33c7c3a0b99311b0c2c4a5246551ddf00deb3,1.009,Tether : Binance
20512667,0x261115d6d3a60da4b437618276cc2e6998c468d0,1.065,Tether : Binance
20512666,0x23ed5dadacd063c437e04863f753cf66998cffa4,1.04274,Tether : Binance
20512665,0x721dacb48c31dcad9474053b859fb7368341b49f,1.0514,Tether : Binance
20512663,0x2f84f7a7a73b4007d4bc56703739133274b4f3f4,1.099896,Tether : Binance
20512663,0x3a9142a625ac65d3cdf8518894001e1ec8d2d6a1,1.05129,Tether : Binance
20512662,0x0b2f7de663c0d183b1d7c23c07e2d3e260b35b98,1.05062,Tether : Binance
20512660,0xd5b890ed7a882e63e0532a3948b6a3bbe63641ce,1.009,Tether : Binance
20512657,0xe7c0b46b22d5bfb20ef1a6ffab9fa61afbfaedbd,1.04679,Tether : Binance
20512656,0x8f7a72b45e03f773b3224a954c4a90dc2306beef,1.099,Tether : Binance
20512655,0x51748c98bba3f4acd5925cc40c470ac3bfb26957,1.05657,Tether : Binance
20512653,0x99991245c166e2b721516cc960e7cf1f75b6fd6f,1.04512,Tether : Binance
20512651,0x2d43426d896d56343e29269f428e84a42d69d2a9,1.05902,Tether : Binance
20512651,0xdd670d7d030e05f74aa212b5f62dcb9fa66ce475,0.999,Tether : Binance
20512648,0x2ba1ab125fefffa3f7cd38d4160fd189e3a442a6,1.07423,Tether : Binance
20512646,0x165809a37b523aba0f1403e48c7b32411c6f6998,1.0431,Tether : Binance
20512643,0x83f4a012dcd22b9ee5e797824deb09021a6cfe1f,0.999,Tether : Binance
20512642,0x84aa2242e47ff9fe56f48b2aad32ea4ad466ddba,1.06781,Tether : Binance
20512639,0xa8b969c0d972ad29daa80d03283f364d526b471b,1.04191,Tether : Binance
20512638,0xa8df8b3b8fe61d24c421a935e849ef180b9fd6b1,1.05309,Tether : Binance
20512634,0x90ef930c28acc55be920d07170f342004fce2400,1.009,Tether : Binance
20512632,0xb4af1355f7c9988318986762521c321c2984cfb5,1.07395,Tether : Binance
20512631,0xb8056e8c800aa41591808bca585d3bcb6881c70e,1.03772,Tether : Binance
20512629,0x93ddf30649d4fb4665311de6f9867c6ee29bf975,1.03664,Tether : Binance
20512627,0x9a4366af1139a03b322a3d8f8e319dae36b088ee,1.009,Tether : Binance
20512624,0xc237606ee176c4795ec33ebe32c9da5f26caaadf,1.0688,Tether : Binance
20512623,0xbc8b698644d78841f5e54d19dc8daa7e7a2cca53,1.03384,Tether : Binance
20512621,0x0d64eb7b5af00cf084ebbad871a8cae3d5d37050,1.096,Tether : Binance
20512621,0x3474b935d61fc944df233a2f0c75781820d6eb4e,1.03756,Tether : Binance
20512618,0x5291fbd032a40e659dd970bd7e2b889ccd11adba,1.05667,Tether : Binance
20512617,0x4c987f495baf5d4f887fd8233672678624d9564e,1.03182,Tether : Binance
20512615,0x4574f302bd740d9325d746d7984f58639513e04a,1.05816,Tether : Binance
20512615,0x5cb3d7bc1fd4237ddca70634c51ec1d5ad503ac0,1.073,Tether : Binance
20512615,0x6620e366622ac4c2a506bd90c56054642f3c1da4,1.009,Tether : Binance
20512610,0xdf8d56a7314edd852950cdc573eb9538b2791e57,1.009,Tether : Binance
20512609,0x5020fdfa4cd9755d8e2071fdcc11f8d1bf3f30ba,1.03221,Tether : Binance
20512608,0xa8507470656b76a02792ba6e2e88d3857c265572,1.09,Tether : Binance
20512607,0x457cf350390faaa3a6e6a1785a690877566910a3,1.03469,Tether : Binance
20512602,0x9fdca0bfa20fa2403de5f009102292d160bb84e6,1.009,Tether : Binance
20512601,0xb84b0874e9dfd4bf484e2d4ccda9340f2a7f5e94,1.05015,Tether : Binance
20512597,0x726df8fd23b117ac5ff3111b49aa51e7c05d8059,1.06621,Tether : Binance
20512596,0x7b612a9e21aeb641737564119784580028134c89,1.05342,Tether : Binance
20512595,0x82a628fd70434b1308c27614763227d4a1188925,0.999,Tether : Binance
20512593,0x97965c80152f91f48d6ada35f8b457de91dc68d3,1.06857,Tether : Binance
20512593,0x99998fe6aad260166b16cc8c3bfe98a197a43cb1,1.084,Tether : Binance
20512588,0xc239a873d98e70d41cc80de62833b9ef5c7172a7,1.03968,Tether : Binance
20512585,0x5791f17ad4e107af7c88b5447dd95115a6a59f31,0.999,Tether : Binance
20512585,0xe08ca99a7a587f5d5a6c63472e7ddb1eb7aefbf8,1.02946,Tether : Binance
20512581,0x3b99552a77488afcd64f97d0d8b18bbbae563750,1.0636,Tether : Binance
20512577,0x7f4eba4382572bb111ef5593e7ff720971276a2e,1.009,Tether : Binance
20512576,0x30ff16c151d017ac345fb6284d4d9784b7588fb2,1.0387,Tether : Binance
