Funding block,address,Funding Amount[CELO],Funding Entity,Number of LZ tx,Projects,Total LZ Volume $,Average LZ Volume $,Number of OAPPS,Number of Sendchian,Number of Chian,EarliestLZdata,affinity,Onmichain Balance$,eth linea base scroll zks Balance$
20540553,0x271875632372cd5e6b3fdaf282aa650bd351d2d5,0.969,Tether : Binance,119,"['CoreDAO' 'Harmony Bridge' 'Merkly' 'Stargate' 'Harmony Bridge'
 'Harmony Bridge' 'Angle' 'Harmony Bridge' 'Abracadabra Money'
 'Abracadabra Money' 'CoreDAO' 'Harmony Bridge' 'NOGEM'
 'Abracadabra Money' 'Merkly' 'Angle' nan 'Angle' 'Harmony Bridge'
 'Harmony Bridge' nan 'Abracadabra Money' 'Stargate' 'Holograph'
 'Abracadabra Money' 'Aptos Bridge' 'Abracadabra Money' 'Aptos Bridge'
 'NOGEM' 'Harmony Bridge' 'Harmony Bridge' 'Harmony Bridge' 'Stargate'
 'CoreDAO' 'Merkly' 'Abracadabra Money' 'Harmony Bridge' 'Angle' 'CoreDAO'
 'Merkly' 'Angle' 'CoreDAO' 'Angle' 'Angle' 'Angle' 'Abracadabra Money'
 'Harmony Bridge' 'Harmony Bridge' 'Angle' 'CoreDAO' 'Angle' 'Angle'
 'Stargate' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Stargate' 'Merkly'
 'Angle' 'CoreDAO' 'Aptos Bridge' 'Abracadabra Money' 'Harmony Bridge'
 'Holograph' 'Angle' 'Harmony Bridge' 'Abracadabra Money' 'CoreDAO'
 'Angle' 'Abracadabra Money' 'NOGEM' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Merkly' 'CoreDAO' 'Angle' 'CoreDAO' 'Merkly'
 'Abracadabra Money' 'CoreDAO' 'CoreDAO' 'CoreDAO' 'CoreDAO' 'Stargate'
 'Harmony Bridge' 'Harmony Bridge' 'CoreDAO' 'Stargate'
 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money' 'NOGEM'
 'Bitcoin Bridge' 'Harmony Bridge' 'Harmony Bridge' 'NOGEM'
 'Abracadabra Money' 'Angle' 'Stargate' 'Angle' 'Holograph' nan
 'Aptos Bridge' 'Stargate' 'Harmony Bridge' 'Angle' 'Merkly' 'CoreDAO'
 'Angle' 'CoreDAO' 'Aptos Bridge' 'Abracadabra Money' 'Stargate' 'Angle'
 'CoreDAO']",1520.14,12.77,11,8,18,2023/6/1 0:33,30,43.55,"[0.43, 0, 0, 0, 37.47]"
20540505,0xa72ba79e03424a2b1060ddbe1482c6db810f7872,0.967,Tether : Binance,99,"['Harmony Bridge' 'Harmony Bridge' 'Merkly' 'CoreDAO' 'Stargate' 'Angle'
 'Abracadabra Money' 'Harmony Bridge' 'Angle' 'Abracadabra Money' nan
 'Stargate' 'CoreDAO' 'Abracadabra Money' 'Abracadabra Money'
 'Harmony Bridge' 'CoreDAO' 'Stargate' 'Aptos Bridge' 'CoreDAO' 'Stargate'
 'Harmony Bridge' 'Angle' 'Merkly' 'CoreDAO' 'Stargate' 'CoreDAO'
 'CoreDAO' 'Harmony Bridge' 'CoreDAO' 'Abracadabra Money' 'CoreDAO'
 'Merkly' 'Merkly' 'Angle' 'Angle' nan 'Bitcoin Bridge' 'Angle'
 'Abracadabra Money' 'Merkly' 'Harmony Bridge' 'Abracadabra Money'
 'CoreDAO' 'CoreDAO' 'Aptos Bridge' 'Abracadabra Money' 'Angle' 'Stargate'
 'Abracadabra Money' 'CoreDAO' 'NOGEM' 'Harmony Bridge' 'Angle' 'Stargate'
 'Aptos Bridge' 'Angle' nan 'Merkly' 'Harmony Bridge' 'Abracadabra Money'
 'Stargate' 'Abracadabra Money' 'NOGEM' 'Angle' 'Holograph' 'Merkly'
 'Abracadabra Money' 'Angle' 'Aptos Bridge' 'CoreDAO' 'Angle'
 'Abracadabra Money' 'Angle' 'CoreDAO' 'Stargate' 'Abracadabra Money'
 'Abracadabra Money' 'Merkly' 'Abracadabra Money' 'Angle' 'CoreDAO'
 'Stargate' 'Harmony Bridge' 'Angle' 'Stargate' 'CoreDAO' 'Harmony Bridge'
 'Holograph' 'Angle' 'Holograph' 'Abracadabra Money' 'Stargate' 'Angle'
 'Abracadabra Money' 'Harmony Bridge' 'Harmony Bridge' 'Angle' 'CoreDAO']",1453.84,14.69,11,8,15,2023/5/31 17:48,30,48.55,"[0.43, 0, 0, 0, 39.9]"
20540039,0x08b6ae51b417766c9ce8cce8c0dbef331c0c019a,0.966,Tether : Binance,102,"['Harmony Bridge' 'Aptos Bridge' 'Harmony Bridge' 'CoreDAO' 'Holograph'
 'CoreDAO' 'Stargate' 'Aptos Bridge' 'Aptos Bridge' 'Angle'
 'Abracadabra Money' 'Harmony Bridge' 'Angle' 'Abracadabra Money'
 'Stargate' 'Harmony Bridge' 'Stargate' 'Angle' 'Stargate'
 'Harmony Bridge' 'CoreDAO' 'Stargate' 'CoreDAO' 'Abracadabra Money'
 'CoreDAO' 'CoreDAO' 'Harmony Bridge' nan 'Abracadabra Money' 'Merkly'
 'CoreDAO' 'Stargate' 'Abracadabra Money' 'Abracadabra Money'
 'Harmony Bridge' 'Angle' 'NOGEM' 'Angle' 'Merkly' 'Stargate' 'Merkly'
 'Abracadabra Money' 'CoreDAO' 'Abracadabra Money' 'Stargate'
 'Bitcoin Bridge' 'Merkly' 'Abracadabra Money' 'Aptos Bridge' 'CoreDAO'
 'Harmony Bridge' 'Stargate' 'Angle' 'CoreDAO' 'Abracadabra Money' 'Angle'
 'Stargate' 'CoreDAO' 'Harmony Bridge' 'Angle' 'CoreDAO'
 'Abracadabra Money' 'Aptos Bridge' 'Harmony Bridge' 'Harmony Bridge'
 'Abracadabra Money' 'Stargate' 'Harmony Bridge' 'Harmony Bridge' 'Angle'
 'Stargate' 'Angle' 'Holograph' 'Angle' 'Angle' 'Angle'
 'Abracadabra Money' 'Merkly' 'Angle' 'CoreDAO' 'Abracadabra Money'
 'Angle' 'Stargate' 'Holograph' 'Merkly' 'Stargate' 'Angle' 'CoreDAO'
 'Abracadabra Money' 'Abracadabra Money' 'Harmony Bridge'
 'Abracadabra Money' 'CoreDAO' 'Harmony Bridge' 'Harmony Bridge'
 'Abracadabra Money' 'Angle' 'CoreDAO' nan 'Merkly' 'CoreDAO' 'Merkly']",1609.25,15.78,11,8,13,2023/5/31 21:29,30,45.5,"[0.27, 0, 0, 0, 38.46]"
20540030,0xffcc3b843d9442b8b5a865eedee98aa3841d5b30,0.962,Tether : Binance,101,"['Harmony Bridge' 'Stargate' 'Abracadabra Money' 'Aptos Bridge' 'Stargate'
 'Abracadabra Money' 'Stargate' 'Abracadabra Money' 'Angle' 'Merkly'
 'CoreDAO' 'Merkly' 'Harmony Bridge' 'Holograph' 'Merkly' 'CoreDAO'
 'Angle' nan 'CoreDAO' 'Harmony Bridge' 'Stargate' 'Stargate' 'Angle'
 'Angle' 'Abracadabra Money' 'CoreDAO' 'Stargate' 'Angle' 'Angle'
 'CoreDAO' 'Harmony Bridge' 'CoreDAO' nan 'Abracadabra Money' 'Stargate'
 'Angle' 'Abracadabra Money' 'Harmony Bridge' 'Harmony Bridge' 'Merkly'
 'CoreDAO' 'Stargate' 'CoreDAO' 'Stargate' 'Aptos Bridge' 'Stargate'
 'CoreDAO' 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'CoreDAO'
 'Abracadabra Money' 'Stargate' 'Abracadabra Money' 'Harmony Bridge'
 'Harmony Bridge' 'Merkly' 'NOGEM' 'Holograph' 'Abracadabra Money' 'Angle'
 'Merkly' 'CoreDAO' 'Angle' 'Abracadabra Money' 'Harmony Bridge' 'CoreDAO'
 'CoreDAO' 'Aptos Bridge' 'Bitcoin Bridge' 'Stargate' 'Harmony Bridge'
 'Harmony Bridge' 'Abracadabra Money' 'Stargate' 'Angle'
 'Abracadabra Money' 'Aptos Bridge' 'CoreDAO' 'Harmony Bridge' 'Merkly'
 'Merkly' 'Angle' 'Harmony Bridge' 'Aptos Bridge' 'CoreDAO'
 'Harmony Bridge' nan 'Merkly' 'Holograph' 'Harmony Bridge' 'Angle'
 'Harmony Bridge' 'Abracadabra Money' 'Angle' 'Stargate' 'Harmony Bridge'
 'Aptos Bridge' 'Harmony Bridge' 'CoreDAO' 'Aptos Bridge']",1827.85,18.1,11,8,14,2023/5/31 17:05,30,50.31,"[0.4, 0, 0, 0, 37.89]"
20540011,0x44bf5ff89319f525ddf82270d9e0029e7c41b5f4,0.963,Tether : Binance,97,"['Stargate' 'Abracadabra Money' 'Harmony Bridge' 'Abracadabra Money'
 'Angle' 'Abracadabra Money' 'Abracadabra Money' 'CoreDAO' 'Stargate'
 'Angle' 'Abracadabra Money' 'Aptos Bridge' 'Stargate' 'CoreDAO'
 'Harmony Bridge' 'Merkly' 'Stargate' 'Angle' 'Harmony Bridge' 'CoreDAO'
 'Abracadabra Money' 'Abracadabra Money' 'Harmony Bridge' 'Angle'
 'Harmony Bridge' 'Abracadabra Money' 'Stargate' nan 'Stargate' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money' 'Stargate'
 'Aptos Bridge' 'Angle' 'Holograph' 'Stargate' 'Harmony Bridge' 'Merkly'
 'Abracadabra Money' 'Merkly' 'CoreDAO' 'Angle' 'Stargate' 'Merkly'
 'Stargate' 'Angle' 'Angle' nan 'Merkly' 'CoreDAO' 'Stargate' 'Angle'
 'Angle' 'Holograph' 'Merkly' 'Abracadabra Money' 'Angle' 'Angle'
 'CoreDAO' 'Abracadabra Money' 'Stargate' 'Stargate' 'Merkly' 'Holograph'
 'Aptos Bridge' 'Abracadabra Money' 'Harmony Bridge' 'Aptos Bridge'
 'CoreDAO' 'Harmony Bridge' 'Merkly' 'Harmony Bridge' 'Abracadabra Money'
 'Aptos Bridge' 'Harmony Bridge' 'Harmony Bridge' 'Abracadabra Money'
 'Aptos Bridge' 'CoreDAO' 'Abracadabra Money' 'NOGEM' 'Abracadabra Money'
 'Harmony Bridge' nan 'Stargate' 'Aptos Bridge' 'CoreDAO' 'Harmony Bridge'
 'CoreDAO' 'Angle' 'CoreDAO' 'Angle' 'Bitcoin Bridge' 'CoreDAO' 'Stargate']",1919.22,19.79,11,8,15,2023/5/31 19:02,30,46.26,"[0.23, 0, 0, 0, 38.33]"
20539975,0x22df8160d8267ebf2a932e126d70c06804cff335,0.969,Tether : Binance,117,"['Angle' 'Aptos Bridge' 'Harmony Bridge' 'Abracadabra Money'
 'Harmony Bridge' 'Aptos Bridge' 'CoreDAO' 'Merkly' 'Abracadabra Money'
 'NOGEM' 'Merkly' 'Merkly' 'Angle' 'Angle' 'CoreDAO' 'Abracadabra Money'
 'CoreDAO' 'Abracadabra Money' 'CoreDAO' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Stargate' 'Abracadabra Money' 'Merkly'
 'Abracadabra Money' 'CoreDAO' 'Aptos Bridge' 'Abracadabra Money' 'Angle'
 'Merkly' 'Holograph' 'CoreDAO' 'Harmony Bridge' 'Harmony Bridge'
 'Abracadabra Money' 'Abracadabra Money' 'CoreDAO' 'Harmony Bridge'
 'CoreDAO' 'Abracadabra Money' 'Stargate' 'Abracadabra Money' 'Angle'
 'Stargate' 'Abracadabra Money' nan 'Abracadabra Money' 'Angle' 'CoreDAO'
 'Abracadabra Money' 'Stargate' 'Angle' 'Aptos Bridge' 'Abracadabra Money'
 'CoreDAO' 'Stargate' 'Abracadabra Money' 'Abracadabra Money' 'Angle'
 'Harmony Bridge' 'Stargate' 'Abracadabra Money' 'CoreDAO' 'CoreDAO'
 'Stargate' 'Harmony Bridge' 'Harmony Bridge' 'Harmony Bridge' 'Merkly'
 'Holograph' 'Bitcoin Bridge' 'Harmony Bridge' 'Stargate'
 'Abracadabra Money' 'Abracadabra Money' 'Harmony Bridge' 'Harmony Bridge'
 'Angle' 'Merkly' nan 'Angle' 'Angle' nan 'CoreDAO' 'Abracadabra Money'
 'CoreDAO' 'Angle' 'Abracadabra Money' 'NOGEM' 'Abracadabra Money' 'Angle'
 'CoreDAO' 'Abracadabra Money' 'Harmony Bridge' 'Harmony Bridge' 'Angle'
 'NOGEM' 'Holograph' 'Angle' 'Stargate' 'Harmony Bridge'
 'Abracadabra Money' 'Abracadabra Money' 'Stargate' 'Abracadabra Money'
 'Angle' 'CoreDAO' 'Angle' 'Merkly' 'Abracadabra Money' 'Stargate'
 'Stargate' 'Angle' 'CoreDAO' 'CoreDAO']",1377.75,11.78,11,8,16,2023/5/31 21:57,30,45.08,"[0.4, 0, 0, 0, 37.87]"
20539415,0x1017382e4b224cb64cbcfae0656b04037743f6e5,0.971,Tether : Binance,108,"['Angle' 'CoreDAO' 'NOGEM' 'Aptos Bridge' 'CoreDAO' 'Abracadabra Money'
 'Harmony Bridge' 'Abracadabra Money' 'CoreDAO' 'Harmony Bridge'
 'Aptos Bridge' 'CoreDAO' 'Merkly' 'Harmony Bridge' 'Abracadabra Money'
 'Merkly' 'NOGEM' 'Stargate' 'Angle' 'CoreDAO' nan 'Harmony Bridge'
 'Harmony Bridge' 'Aptos Bridge' 'Harmony Bridge' 'Harmony Bridge'
 'Merkly' 'Harmony Bridge' 'CoreDAO' 'Stargate' 'Stargate'
 'Harmony Bridge' 'Stargate' 'Merkly' 'Aptos Bridge' 'Harmony Bridge'
 'Harmony Bridge' 'CoreDAO' 'Stargate' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money' 'CoreDAO'
 'Angle' 'Holograph' 'Abracadabra Money' 'Merkly' 'Harmony Bridge'
 'Stargate' 'Angle' 'Stargate' 'CoreDAO' 'Abracadabra Money' 'Stargate'
 'Abracadabra Money' nan 'CoreDAO' 'CoreDAO' 'Stargate' 'Harmony Bridge'
 'Merkly' 'Abracadabra Money' 'Holograph' 'Harmony Bridge' 'Merkly'
 'Stargate' 'Angle' 'Abracadabra Money' 'Angle' 'Harmony Bridge' 'Angle'
 'Stargate' 'NOGEM' 'Angle' 'Aptos Bridge' 'Abracadabra Money'
 'Harmony Bridge' 'Aptos Bridge' 'CoreDAO' 'Angle' 'Angle'
 'Bitcoin Bridge' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Angle' nan 'Angle' 'Angle'
 'Abracadabra Money' 'CoreDAO' 'Angle' 'Angle' 'CoreDAO' 'Stargate'
 'Angle' 'Angle' 'Merkly' 'CoreDAO' 'Harmony Bridge' 'CoreDAO' 'NOGEM'
 'CoreDAO' 'Angle' 'Holograph']",1507.58,13.96,11,8,17,2023/5/31 20:00,30,42.33,"[0.44, 0, 0, 0, 37.69]"
20539405,0x33eef2f3abd20b945db5fbf1fc39784336358f6f,0.971,Tether : Binance,120,"['Harmony Bridge' 'Merkly' 'Angle' 'Aptos Bridge' 'Stargate' 'CoreDAO'
 'Merkly' 'Abracadabra Money' 'Aptos Bridge' 'Harmony Bridge'
 'Abracadabra Money' 'Harmony Bridge' 'Angle' 'NOGEM' 'Stargate'
 'Harmony Bridge' 'Angle' 'Abracadabra Money' 'Stargate'
 'Abracadabra Money' 'CoreDAO' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Merkly' 'Harmony Bridge' 'Abracadabra Money'
 'Bitcoin Bridge' 'CoreDAO' 'CoreDAO' 'Harmony Bridge' 'NOGEM'
 'Abracadabra Money' 'Stargate' 'Aptos Bridge' 'CoreDAO' 'Stargate'
 'Abracadabra Money' 'Stargate' 'Stargate' 'Aptos Bridge' 'Aptos Bridge'
 'NOGEM' 'Harmony Bridge' 'Holograph' 'Abracadabra Money' 'Harmony Bridge'
 'CoreDAO' 'Harmony Bridge' 'Angle' 'Abracadabra Money' nan 'Angle'
 'Harmony Bridge' 'Abracadabra Money' 'Merkly' 'Angle' 'Angle'
 'Harmony Bridge' 'Stargate' nan 'CoreDAO' 'Abracadabra Money'
 'Abracadabra Money' 'CoreDAO' nan 'CoreDAO' 'Abracadabra Money'
 'Aptos Bridge' 'Harmony Bridge' 'Merkly' 'Stargate' 'Merkly'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Angle' 'NOGEM'
 'Harmony Bridge' 'Harmony Bridge' 'CoreDAO' 'Angle' 'Angle'
 'Abracadabra Money' 'Stargate' 'Stargate' 'CoreDAO' 'Angle' 'Angle'
 'Holograph' 'Angle' 'Aptos Bridge' 'Abracadabra Money' 'Stargate'
 'Abracadabra Money' 'Angle' 'Stargate' 'Stargate' 'Angle' 'CoreDAO'
 'Harmony Bridge' 'Merkly' 'Angle' 'Merkly' 'Angle' 'Harmony Bridge'
 'Abracadabra Money' 'Abracadabra Money' 'Holograph' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Stargate' 'Stargate'
 'Abracadabra Money' 'CoreDAO' 'Angle' 'Stargate' 'Harmony Bridge']",2296.57,19.14,11,8,17,2023/5/31 19:18,30,48.2,"[0.4, 0, 0, 0, 38.64]"
20539399,0x66b256fea4843c3583d96f2d9ba46a2934620c75,0.971,Tether : Binance,105,"['Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Abracadabra Money' 'NOGEM'
 'Merkly' 'CoreDAO' 'Merkly' 'Stargate' 'CoreDAO' 'Abracadabra Money'
 'Angle' 'CoreDAO' 'Stargate' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'NOGEM' 'Holograph' 'Angle' 'Abracadabra Money'
 'Angle' 'Abracadabra Money' 'Angle' 'Harmony Bridge' 'CoreDAO' 'Merkly'
 'Aptos Bridge' 'Stargate' 'Harmony Bridge' 'CoreDAO' 'Merkly'
 'Harmony Bridge' 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Merkly'
 'Angle' 'Abracadabra Money' nan 'CoreDAO' 'CoreDAO' 'Merkly' 'Angle'
 'CoreDAO' 'Abracadabra Money' 'Holograph' 'Angle' 'Harmony Bridge'
 'CoreDAO' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Aptos Bridge' nan 'CoreDAO' 'Stargate' 'Harmony Bridge'
 'CoreDAO' 'Harmony Bridge' 'Harmony Bridge' 'Holograph' 'CoreDAO'
 'Harmony Bridge' 'Angle' 'Aptos Bridge' nan 'Stargate' 'Angle'
 'Aptos Bridge' 'Harmony Bridge' 'Harmony Bridge' 'CoreDAO'
 'Harmony Bridge' 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Angle'
 'CoreDAO' 'Stargate' 'CoreDAO' 'Abracadabra Money' 'CoreDAO' 'Angle'
 'Angle' 'Merkly' 'Abracadabra Money' 'Harmony Bridge' 'Angle'
 'Aptos Bridge' 'Harmony Bridge' 'Stargate' 'Stargate' 'Harmony Bridge'
 'Bitcoin Bridge' 'CoreDAO' 'Stargate' 'Harmony Bridge' 'Merkly']",1200.78,11.44,11,8,15,2023/5/31 16:50,30,41.51,"[0.29, 0, 0, 0, 38.06]"
20539333,0x9ef0a1ee31d119874e70eec30c01f4780f0622a9,0.97,Tether : Binance,109,"['Abracadabra Money' 'CoreDAO' 'Abracadabra Money' 'Harmony Bridge'
 'CoreDAO' 'CoreDAO' 'Harmony Bridge' 'Merkly' 'Abracadabra Money'
 'Harmony Bridge' 'Harmony Bridge' 'Angle' 'Harmony Bridge' 'CoreDAO'
 'Angle' 'Angle' 'Angle' 'CoreDAO' 'Abracadabra Money' 'Bitcoin Bridge'
 'Angle' 'Stargate' 'Harmony Bridge' 'Abracadabra Money' 'CoreDAO'
 'Abracadabra Money' 'CoreDAO' 'CoreDAO' 'Angle' 'Stargate'
 'Harmony Bridge' 'Stargate' 'Angle' nan 'Merkly' 'Angle'
 'Abracadabra Money' 'Aptos Bridge' 'Merkly' nan 'Harmony Bridge'
 'Stargate' 'Stargate' 'Merkly' 'Stargate' 'Abracadabra Money' 'CoreDAO'
 'Harmony Bridge' 'CoreDAO' 'Angle' 'CoreDAO' 'Harmony Bridge' 'Angle'
 'Angle' 'Stargate' 'CoreDAO' 'Abracadabra Money' 'Merkly'
 'Abracadabra Money' 'Angle' 'Holograph' 'Harmony Bridge' 'Holograph'
 'Abracadabra Money' 'Angle' 'CoreDAO' 'Stargate' 'Harmony Bridge'
 'Abracadabra Money' 'Stargate' 'Harmony Bridge' 'Abracadabra Money'
 'Abracadabra Money' 'Harmony Bridge' 'Holograph' 'Angle'
 'Abracadabra Money' 'CoreDAO' 'Merkly' 'CoreDAO' 'Abracadabra Money'
 'Stargate' 'Stargate' 'Angle' 'Stargate' 'CoreDAO' 'Angle'
 'Harmony Bridge' 'Abracadabra Money' 'Merkly' 'Harmony Bridge' 'Angle'
 'Harmony Bridge' 'Stargate' 'Aptos Bridge' 'NOGEM' 'Angle' 'Stargate'
 'Angle' 'Angle' 'Stargate' nan 'Stargate' 'Merkly' 'Stargate' 'Angle'
 'Angle' 'Abracadabra Money' 'Angle']",2321.69,21.3,11,8,14,2023/5/31 19:14,30,45.43,"[0.4, 0, 0, 0, 37.94]"
20539152,0xa5b82d4b509e0afbe81cb76387e34231f7a49b0e,0.97,Tether : Binance,96,"['CoreDAO' 'Stargate' 'Harmony Bridge' 'NOGEM' 'Angle' 'Merkly' 'CoreDAO'
 'Abracadabra Money' 'Angle' 'CoreDAO' 'Harmony Bridge' 'Merkly' 'CoreDAO'
 'Harmony Bridge' 'Angle' 'Abracadabra Money' 'Abracadabra Money'
 'Harmony Bridge' 'CoreDAO' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'Bitcoin Bridge' 'Harmony Bridge'
 'Harmony Bridge' 'Aptos Bridge' 'Angle' 'CoreDAO' 'Holograph' 'Merkly'
 'Merkly' 'Angle' 'Stargate' 'Stargate' 'Abracadabra Money' 'Aptos Bridge'
 nan nan 'Stargate' 'CoreDAO' 'Angle' 'Abracadabra Money' 'Harmony Bridge'
 'Stargate' 'Aptos Bridge' 'Holograph' 'Abracadabra Money' 'Angle'
 'Aptos Bridge' 'Angle' 'Harmony Bridge' 'Angle' 'Stargate' 'Angle'
 'Harmony Bridge' 'Stargate' 'Merkly' 'Aptos Bridge' 'Abracadabra Money'
 'CoreDAO' 'Abracadabra Money' 'Stargate' 'Harmony Bridge' 'CoreDAO'
 'Harmony Bridge' nan 'CoreDAO' 'Abracadabra Money' 'Merkly' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Merkly' 'Harmony Bridge'
 'Stargate' 'CoreDAO' 'Harmony Bridge' 'Stargate' 'Harmony Bridge' 'Angle'
 'Stargate' 'Stargate' 'CoreDAO' 'Abracadabra Money' 'CoreDAO' 'Holograph'
 'Abracadabra Money' 'Merkly' 'Angle' 'Stargate' 'Harmony Bridge'
 'CoreDAO' 'CoreDAO' 'Angle' 'Abracadabra Money']",1645.17,17.14,11,8,14,2023/5/31 17:52,30,44.07,"[0.33, 0, 0, 0, 37.55]"
20538877,0xf3c9e217299b231e62821fd2853e8a3e2212d447,0.949,Tether : Binance,100,"['CoreDAO' 'Stargate' 'Harmony Bridge' 'Merkly' 'Stargate' 'Angle'
 'Stargate' 'Stargate' 'Merkly' 'Angle' 'Angle' 'Aptos Bridge' 'CoreDAO'
 'Abracadabra Money' 'Abracadabra Money' 'Merkly' 'Abracadabra Money'
 'CoreDAO' 'CoreDAO' 'Angle' 'Harmony Bridge' 'Angle' 'NOGEM'
 'Abracadabra Money' 'Abracadabra Money' 'Holograph' nan
 'Abracadabra Money' 'Stargate' 'Holograph' 'CoreDAO' 'Aptos Bridge'
 'CoreDAO' 'Harmony Bridge' 'Abracadabra Money' 'Abracadabra Money'
 'Stargate' 'Harmony Bridge' 'Angle' 'Angle' nan 'Angle' 'Angle'
 'Harmony Bridge' 'CoreDAO' 'CoreDAO' 'Harmony Bridge' nan 'Angle'
 'Aptos Bridge' 'Stargate' 'CoreDAO' 'Merkly' 'Harmony Bridge' 'CoreDAO'
 'Abracadabra Money' 'Merkly' 'Abracadabra Money' 'Stargate'
 'Abracadabra Money' 'Holograph' 'Angle' 'Angle' 'Stargate'
 'Bitcoin Bridge' 'Aptos Bridge' 'Harmony Bridge' 'Merkly' 'Stargate'
 'Harmony Bridge' 'CoreDAO' 'CoreDAO' 'Angle' 'Abracadabra Money'
 'CoreDAO' 'Stargate' 'Stargate' 'Abracadabra Money' 'Harmony Bridge'
 'Abracadabra Money' 'Aptos Bridge' 'Harmony Bridge' 'Stargate'
 'Abracadabra Money' 'CoreDAO' 'Aptos Bridge' 'Harmony Bridge' 'Stargate'
 'Aptos Bridge' 'Angle' 'Merkly' 'Harmony Bridge' 'Stargate'
 'Aptos Bridge' 'Harmony Bridge' 'Stargate' 'Angle' 'Merkly' 'CoreDAO'
 'CoreDAO']",1981.97,19.82,11,8,15,2023/5/31 21:42,30,42.37,"[0.38, 0, 0, 0, 37.54]"
20538787,0x92f3228ab608ae653f730810148d03cfb4be78ff,0.946,Tether : Binance,104,"['Harmony Bridge' 'Angle' 'Stargate' 'Angle' 'Harmony Bridge' 'Angle'
 'Holograph' 'Abracadabra Money' 'Angle' 'Harmony Bridge' 'Angle'
 'Harmony Bridge' 'Harmony Bridge' 'Angle' 'Bitcoin Bridge' 'CoreDAO'
 'Angle' 'Abracadabra Money' 'Abracadabra Money' 'Stargate' 'CoreDAO'
 'Harmony Bridge' 'Abracadabra Money' nan 'CoreDAO' 'Aptos Bridge'
 'CoreDAO' 'Angle' 'CoreDAO' 'Aptos Bridge' 'CoreDAO' 'CoreDAO' 'Merkly'
 'Abracadabra Money' 'Harmony Bridge' 'Abracadabra Money' 'CoreDAO'
 'Stargate' 'CoreDAO' 'Stargate' 'Merkly' 'Aptos Bridge' 'CoreDAO'
 'Abracadabra Money' 'NOGEM' 'Abracadabra Money' 'Harmony Bridge'
 'Stargate' 'Angle' 'Abracadabra Money' 'Abracadabra Money' 'Aptos Bridge'
 nan 'Holograph' 'Merkly' 'Merkly' 'Harmony Bridge' 'Merkly' 'Angle'
 'Angle' 'Abracadabra Money' 'Abracadabra Money' 'Stargate'
 'Abracadabra Money' 'Abracadabra Money' 'CoreDAO' 'CoreDAO'
 'Harmony Bridge' 'Abracadabra Money' 'Merkly' 'Angle' 'Stargate'
 'Aptos Bridge' 'Harmony Bridge' 'Stargate' nan 'Aptos Bridge' 'Stargate'
 'Abracadabra Money' 'Stargate' 'Aptos Bridge' 'Abracadabra Money'
 'Merkly' 'Stargate' 'Abracadabra Money' 'Abracadabra Money'
 'Harmony Bridge' 'CoreDAO' 'Angle' 'Angle' 'CoreDAO' 'Stargate'
 'Stargate' 'Abracadabra Money' 'Abracadabra Money' 'Stargate' 'Holograph'
 'Abracadabra Money' 'Merkly' 'Angle' 'Harmony Bridge' 'Angle' 'Angle'
 'Stargate']",1870.59,17.99,11,8,14,2023/5/31 17:09,30,47.34,"[0.31, 0, 0, 0, 38.75]"
