Funding block,address,Funding Amount[CELO],Funding Entity
20769047,0xf2b7b3da459e66357717fdb74e9b8b75be887c2e,1.999,Tether : Binance
20769008,0x140f16f79340ee189ade9d2a8632a511b0e85c9e,1.999,Tether : Binance
20768860,0x5f2cdc479eb205d6a6af323acdbefb3121f2f301,2.007865,Tether : Binance
20768783,0x8e595e5db3c0cd6e0542a2f8905f02bb35abc2f9,1.980322,Tether : Binance
20768706,0x45c4224f1adbb8779478cd2f8c420c7f62698220,1.980272,Tether : Binance
20768656,0x94c4ab20a61d4fa13eaead0174e873a049a2bfda,1.999,Tether : Binance
20768653,0x837cb9f98a580ce4cdc8527e74f5cb6b0180fb83,1.969,Tether : Binance
20768645,0xfcb21be99bcc6984360ce38ad4b4550249cbd612,1.969,Tether : Binance
20768641,0xf0a2a2dea94415704d036dd3e7f644967c7489d2,1.999,Tether : Binance
20768636,0xc117d4d45442e8b485f84b9e9a2349f5c022c6d6,1.959,Tether : Binance
20768631,0xd99ed378cb155d070e29d680c6c32cb18f01d517,1.980272,Tether : Binance
20768627,0x7530c4b5b8e5ff61a2dde2b61110d2ed5998164c,1.949,Tether : Binance
20768603,0xd1682dd25d20a2f52ff77bb7e0b15a50ceadf113,1.939,Tether : Binance
20768589,0xc710401d4a4e342879dedbf05d8199707299bbb9,1.929,Tether : Binance
20768584,0x4a66db009c37159c4c948666fbbc731ecbf73490,1.990629,Tether : Binance
20768582,0x7c15dd7a764708f6821a766ed669392ce70304c4,1.919,Tether : Binance
20768571,0xc8973ad00c8d055749f06cab1a8625e2c3ca4a53,1.909,Tether : Binance
20768555,0x1fd5bfd007397c6bbd6cb44c22dccd6e7fd448ca,1.999,Tether : Binance
20768530,0x06c92f8223d0a4ccfb3f4a99b844d97e5d9408a2,1.986968,Tether : Binance
20768345,0x7b9d319d68db6c2fc1fdf88d89d2c1c3ec78cd99,1.999,Tether : Binance
20768115,0xdbada5dee86fadc5c88d8e1a6cf875528af0a1cb,1.921,Tether : Binance
20767982,0x5b9550f5bc5e3b1d82297c7683a84003158465a9,1.999,Tether : Binance
20767955,0xec859ce797756e5409dfe605f654027accbf53d8,1.999,Tether : Binance
20767943,0x07b1c8a367380a873ac1105a1473ce7a0079e37d,1.988109,Tether : Binance
20767916,0xd9ac65b4764947268fbbbecd03aaf7c22b70a228,1.999,Tether : Binance
20767898,0xbeb0be3fbd40564ff42e361afc63eb2031a59b5d,1.98826,Tether : Binance
20767890,0x746ed74c3f0110a130e7bf464adfdf51da3a8fe4,2.0767,Tether : Binance
20767877,0x369dc1b3026fa40cd67787be8d97d144ffb0a118,1.999,Tether : Binance
20767835,0x89c5b5eed247b9cae343fd28a51a74a88bd5f1ae,1.999,Tether : Binance
20767749,0x784d50abe30b5f16bb9a3d9fcb7e37e34d6075a0,1.999,Tether : Binance
20767604,0x15008a1ef450b5b406be1f56ea16bf43dca06d8b,1.97772,Tether : Binance
20767112,0xacaa87ce1e74331d53f95ce4a12a354dcda3b301,1.996175,Tether : Binance
20767097,0xdf4f0ea89424d7c932db3352e3ffe9759ff924eb,1.999,Tether : Binance
20767094,0x766b59d2dce8773b5f26a69d08e1489ebfd5884d,1.999,Tether : Binance
20767089,0xda6708a8d4e577740e7a97997fe82e6000852424,1.999,Tether : Binance
20767002,0x29533ac203e411b1320239ca5b688aa559c0c8ad,2.000164,Tether : Binance
20766975,0x1489a0193d9e657a2dad19b59254144dd60e6e3f,1.999,Tether : Binance
20766860,0xdeb9b25580f2896e4ca568f734a0a88bf00b4079,1.999,Tether : Binance
20766704,0x8a6e9f50e17f19e60318b59722818338d5f80138,2.099,Tether : Binance
20766697,0x8ff01b6cda289dd04a29f6951c3248f3743aaa1f,2.009,Tether : Binance
20766695,0x93a349a4b38cf1b45b3b62456f30cc4ccd013224,1.999,Tether : Binance
20766692,0xd9367910d027a9c862417aaf85bf806c990c3e65,2.049,Tether : Binance
20766680,0xee4b37c0d1c3caab70cfc432cfeede90ad85e98c,2.079,Tether : Binance
20766674,0x6b426ac23a9d3ec1081b9b570b7303f3a05dd1ba,2.019,Tether : Binance
20766664,0x7d477624c7599264d6483b94bbd811365a48cd3e,1.999,Tether : Binance
20766663,0x2c442c7c624d68df88fedab66f9d315cb9b6f500,1.999,Tether : Binance
20766660,0x369e653a4d334c2d96f48260d25088fec320ae34,2.049,Tether : Binance
20766653,0xa4d0c3a9d0028f797182ab766bea92c5fcdf5d89,1.999,Tether : Binance
20766585,0x3625b26b0e08f80f722610cec4139ade86c4ae9b,1.994936,Tether : Binance
20766479,0x39a487b84e0a362f30072d947916eff9d3b67467,1.999,Tether : Binance
20766470,0xad717dc605d624b9dc1c6166f3bba43b534b7468,1.999,Tether : Binance
20766457,0x10d8209f0b4a27910fcc8530afc47be5f3980151,1.98022,Tether : Binance
20766335,0x9af9f9827898fcdae44f8092bae275840860588c,1.999,Tether : Binance
20766325,0x0c884a9a0046f1018ac28bb10976a323337d2cdf,1.999,Tether : Binance
20766313,0x5d84c822457d76d120ee40b1b6745ce302b390d8,1.999,Tether : Binance
20766301,0x5c283b369d3538fd4c5929c285ecac7842ad4b2e,1.999,Tether : Binance
20766291,0x6aba2cc17f42d99fc84abb21dc4b27295b89a2ce,1.999,Tether : Binance
20766273,0x0438d781bf80e1f120cc1aaf4ab03e8139ec687d,2.0497,Tether : Binance
20766232,0x08ad930c0b70c990ba9960e98d951039b763fb85,2.026,Tether : Binance
20766230,0x2e9ebf44cde77a671248a2c9d0fa049923ad89c1,1.999,Tether : Binance
20766221,0xd8c7c05be59bc29c72cb0695931a591e7e06efde,1.999,Tether : Binance
20766205,0xd20ab41050fe115c10c7b281ff9d154dd31c8f02,2.012022,Tether : Binance
20766153,0xe217ae6262c364077c0ee88c874815c6936757e0,1.999,Tether : Binance
20766115,0x6893b494375442cc211b52cb772ab6a91124e071,1.994936,Tether : Binance
20766041,0x5d2feff1651e82c19458d70a0a434500c79b433e,1.996616,Tether : Binance
20765898,0x4057148723e759b87c4c2bbd8f97c79e095dd4b8,2.002968,Tether : Binance
20765872,0x9a7d1b151f07fe73a9363a990f15eecce59746da,2.00019,Tether : Binance
20765853,0x92cce68c6f8e94b06943e639743c0d9f5eee60f0,2.029572,Tether : Binance
20765801,0xc1dfd91a328c75c0826b0a2846a7c13af32995ea,1.999,Tether : Binance
20765797,0xf1e84c70996723f59e5959127e31e3feab65ffec,1.999,Tether : Binance
20765792,0x6a1271695b19709cf5d403dc9c0ccee227332b8e,1.999,Tether : Binance
20765790,0x51318045eba26efacc7d133bb0850535a50dcd06,1.999,Tether : Binance
20765762,0xa75c3aabaffc2e2038c1b0c490f0c20322f73ff6,1.999,Tether : Binance
20765761,0xc8b464e82e7f3fc9320f2f6112a9be0fdf90059b,1.999,Tether : Binance
20765761,0x8c82146613f1188b43f5ed9788f2f260ffb7cf11,1.999,Tether : Binance
20765760,0xd22727b735c3cbcc1573510a3b1766ba6f058a6b,1.999,Tether : Binance
20765759,0xa02cc3dae2b8db8b767b6a06fa6d8db5b3c4d843,1.999,Tether : Binance
20765758,0xe98e45ba76315fc83006b0fcf690d7f9ff5144ee,1.999,Tether : Binance
20765758,0x96aed57d5a125453cfc2ebbfc5a6c8630a85f10d,1.999,Tether : Binance
20765756,0x48a4e04b63199dc42dc1f9ae9387d7c651745b74,1.999,Tether : Binance
20765756,0x58e71a9395712154f2335ac42e38c0bcf4f0e5db,1.999,Tether : Binance
20765755,0x38d1f044d211f5d8d7a1dcbea39c5c4d585253df,1.999,Tether : Binance
20765753,0x75cb36ed30855461855374a55ff8f27e0f03f8f1,1.999,Tether : Binance
20765752,0x768f246404a710e4ec19127933e0f6e6d8643d93,1.999,Tether : Binance
20765751,0x8ea17937440a5eb1a68122d9b12ba797f8c605ca,1.999,Tether : Binance
20765750,0x09423722cf7a7b179bc7d085f650229cad2b8e2b,1.999,Tether : Binance
20765749,0x81899ac9c60f30d48ebdd7dcf455b948b310b4bf,1.999,Tether : Binance
20765749,0x39eae24380baa3c77a10b217035a0e5a0141d2c0,1.999,Tether : Binance
20765401,0xd8082d4211c0a84bc069108f6ad0fa44e94336f8,2.043989,Tether : Binance
20765183,0x212c38eb63c02cf1236fe62f1859c5c4e483887a,1.999,Tether : Binance
20765162,0x22f764aa6360ebc847e70d812a16d84d9d35d4df,2.070363,Tether : Binance
20765138,0x561706a7a0ee224d1b81a49a35ef41e488e9391f,1.90581,Tether : Binance
20765042,0xb0296143cf94c4c2e76abfa232b7ac7bb3928798,1.974,Tether : Binance
20765030,0x99309662cbfc379519de9f0c9ea67b4a0c04036a,1.999,Tether : Binance
20764982,0x15f53d85ce3aecd1afdd7f11201d851754f0c525,1.999,Tether : Binance
20764884,0xfc0f441f45b2e87f94fedb03595f130f79acb788,1.999,Tether : Binance
20764697,0x8c8ca04706e2b6ea92a5af7da5e5cf1f4729510e,1.973316,Tether : Binance
20764667,0x3e1ab0f894a052cae8ee3dcee1322e7bb4585b89,1.999,Tether : Binance
20764509,0x95926f58b4a040ef6cd194d68649ab30ffe16eee,1.999,Tether : Binance
20764472,0xff3468e5368eb75fe86c60692d253ba226161ada,1.999,Tether : Binance
20764309,0xdba1c55f2777aa4d0165e80c9c5733d70eaaccf7,2.03696,Tether : Binance
20764268,0xfcbb83ab36231a86eed7caf5976087503edb0fac,2.011065,Tether : Binance
20764214,0xd038f77ec21112bfd547c2863cc5611a62e942a8,1.9687,Tether : Binance
20764160,0x42219817033d4a7eac116d4d67d5888c2bdcbe19,1.999,Tether : Binance
20764089,0x4ae70118dd2cb814404daaa064dab470b7f76542,2.015116,Tether : Binance
20764082,0x1bdc48208154856de24553f76015b54f809e79cb,1.999,Tether : Binance
20764026,0xb759f4595bbf9681a25a0604b5d40f3b1886b925,2.017103,Tether : Binance
20763925,0xaa68c24719e4e082a8343442f4b04287a5e55ba9,1.999,Tether : Binance
20763894,0x7edc202978908c3d82ccfb0625f13dc11e593f07,2.062395,Tether : Binance
20763785,0x3e9a46aaaff4e43f4a2001dca4a877cec579d06d,1.999,Tether : Binance
20763644,0xa30897b181ff3da551b111690f31811417248f93,1.999,Tether : Binance
20763374,0x1c0d78ec103dd57343e658c2f89fdbcac5c2de72,2.0224,Tether : Binance
20763337,0xa22ea1235ca466e7e1a9214612924c311779084d,1.999,Tether : Binance
20763221,0x87c61a32068a775c0b0a5036daca89d1635c974d,1.999,Tether : Binance
20763215,0xeedb63bec72cedb703a671935dc4445a8877bbcd,1.999,Tether : Binance
20763158,0x08248ea820d58a4442383ddee60610ad96b120da,1.999,Tether : Binance
20763142,0xa92102d467d73d5312aa37625c364113fc202543,2.019166,Tether : Binance
20763122,0xb52745f26dd231b99c6fc5ae83f6b441886642f9,2,Tether : Binance
20762773,0xf8ecf4f221b6740b6661c71d29ed1cca8b139a68,1.999,Tether : Binance
20762773,0xf76e3fedc12b93f6a084585043f5edb8997cea48,1.999,Tether : Binance
20762763,0xd64fb0e9de735fcd4c594f4a69b01385c61976a2,2.009,Tether : Binance
20762754,0x43af0327274158c0bc08125e7186cdbf440172ff,2.009,Tether : Binance
20762745,0x532faa882c31fda977e00de9b8aafc67938f77d0,1.999,Tether : Binance
20762738,0x7b8013a0cf1fa53cf2236571fdf0e7f58eea67bd,2.009,Tether : Binance
20762729,0x964807a6b6cd7bed86e278895b3bd522f717910b,1.999,Tether : Binance
20762720,0x2752ac1e74c699a80706d12b2594f2dc86e4cb79,1.999,Tether : Binance
20762709,0x4cd46392ba94b852b87a0bd58b128364b7ddb886,1.999,Tether : Binance
20762701,0xce6e870d78eff37b0ef6c57c03d80af1f819f9b2,1.999,Tether : Binance
20762694,0x7707ef2a22f0f568f1d5eb271c679b11d62bc7b0,1.999,Tether : Binance
20762681,0xacb262f30b9ff71b1f9a195a556f2afddbacbb0b,2.009,Tether : Binance
20762672,0xd9f08cfe86cdd884aed8d4659a2d31720f91bacf,1.999,Tether : Binance
20762661,0x485c646b4a8f15b476476a7b38442a9cfd8887bf,2.009,Tether : Binance
20762654,0x18a514a721a9a4686353e1fe647ec4626ea39459,1.999,Tether : Binance
20762605,0xa8890b5bdb005415d038a4c0bd6bb6a240f7f9dd,2.024628,Tether : Binance
20762594,0x44ca5801da853f99a3ae710d675741b851a21777,2.0415,Tether : Binance
20762552,0xda9dd9f8550daade85ab04dcb99417fc223f72dd,1.999,Tether : Binance
20762500,0x14291624e4d45eabfd2d34407252ff7991cb7ca7,1.999,Tether : Binance
20762480,0x331577141ef0679ad27affdd5a2a71641a760635,1.999,Tether : Binance
20762470,0x855107818eb001c5da689998711ce57ec430b87a,2.009,Tether : Binance
20762459,0x1e0e0fbb44adf09ad9ee61cee3a08a98bd868e50,1.999,Tether : Binance
20762452,0x41afc17040e1f6e198370985a875bd819e5f4581,2.009,Tether : Binance
20762446,0xaa9b57edc3a97ad3d2c2e69a115cf1ceddf635c4,2.009,Tether : Binance
20762441,0xa5e663aa0ab33961ad27c9a286a91355e7eaf0b2,1.999,Tether : Binance
20762433,0xd7b166576a74e53cbb1c0973681bc90588a476dc,2.009,Tether : Binance
20762385,0x373a1660005001a8f87d4003c61b8b41e167c06f,1.999,Tether : Binance
20762329,0x20d6fca08a9d1195e69b7ed8021c051a3cbedbf6,1.999,Tether : Binance
20762262,0x1a8eb494c2ceb2241c1572e663ff23211dedf8fc,2.099,Tether : Binance
20762259,0xef48bbda18199443705a849a3066a255907f68e2,2.030796,Tether : Binance
20762256,0x1937e244ea54fdea5ae69652b7d6702261e1f3f5,1.999,Tether : Binance
20762161,0x21a304491a87961046b841d2d32b71315ef96e3c,2.065419,Tether : Binance
20762114,0x21f1b19514708ce491d8df1eed77b9c4a8c7b883,2.023333,Tether : Binance
20762072,0x27a52abad783f56f2de4f0403c08f85b66a66667,1.999,Tether : Binance
20762019,0xa4967b9d28d997473d521e1ad463f709b3b46522,2.023333,Tether : Binance
20761748,0x1ce71874b951a1f5dd606f11ff73fe80711c92d7,1.999,Tether : Binance
20761445,0x80a395c4ad1d751052fc073d3a96409114c44218,1.999,Tether : Binance
20761368,0xa9946c3020d741b0921f7e779672290d51ec7a1e,2.0866,Tether : Binance
20761097,0x5d5f82dd3e08bdf1a450877ab989ffeb11d3552b,2.004222,Tether : Binance
20760817,0x86536886720e991473bf0346504833e0be7e628f,1.999,Tether : Binance
20760689,0xa68fb14b4e4771bec6803780f6b9deae44fe2dbc,1.999,Tether : Binance
20759925,0xa39fe0dd7985747600ff827cc4aabd6ae2a47377,2.007008,Tether : Binance
20759826,0x713d46c15b5e6d939da9fc040da46522d92cc4e8,1.9583,Tether : Binance
20759726,0x3e6e979b598fa2154ee48e2e95473634e75c1a72,2.007008,Tether : Binance
20759618,0xa4ba1c6f37cc9ff0e76a2970e29363c037d608bf,1.9603,Tether : Binance
20759591,0xc4ec9935ec736763dc3234fbd181a5d6f559c7ff,2.015138,Tether : Binance
20759435,0x7bc158c35af35f3426b31739b7852100451e1449,1.999,Tether : Binance
20759399,0x58ce761f7cfa7015c1f467037874967c19bb8bb4,1.999,Tether : Binance
20759054,0x3760b07fddd5109a4f70db99312cd4dd20f6ace6,1.999,Tether : Binance
20758880,0x37f24a455481a4a0b531fee32706203fa50641c4,1.999,Tether : Binance
20758604,0xec81d685c5bb8e61b8ffd2845d87e66e95eff6d2,2.023333,Tether : Binance
20758568,0x8cf833c4ff2cf28b802a450b6779ce0586289234,2.032253,Tether : Binance
20758259,0x4e9a31b685157233316cf3ff47a7c1a1125596ab,1.999,Tether : Binance
20757458,0xda51a8af4f80925971549023c820f01889e0a790,2.002968,Tether : Binance
20756780,0x3767e5aea862657d5f3d226c12906088e66f58aa,2.012943,Tether : Binance
20756725,0xfc0afdf6e359ba5159f7402f49514dce84a44712,2.03182,Tether : Binance
20756406,0xcb7ee3713150b4bb67165304d195e52dec0ad783,1.9828,Tether : Binance
20756377,0xdc1cc4c84ff6e1872f5f966caffde4d361496e5a,2.099,Tether : Binance
20755869,0x2f3ef50ee6deb5520353855f4c83a2acf223fa0c,1.999,Tether : Binance
20755751,0xd627c1f710f54a741dc2104780005500b9c84b96,1.999,Tether : Binance
20755345,0x6ec775e9ebaf52b1c6419a3116bf3be836856557,1.999,Tether : Binance
20755322,0x63e0939592312055444b7ec85fa3c9b8ba683715,1.999,Tether : Binance
20755299,0x7e9186e8529529f4e2475c2497dd89f4d9de1a52,1.999,Tether : Binance
20754944,0x5d61093cec9b5d26491211fb611e722d1fb73bec,2.00827,Tether : Binance
20754898,0x5d7b59502a1d90afa8230654abfa560ef09a751e,2.0481,Tether : Binance
20754758,0x7074f2d123a83b7a6b09b4e249c004c5c4726453,1.999,Tether : Binance
20754726,0x5cded867da51e3442a240c3dc0b0ce3a78a4510b,1.999,Tether : Binance
20754698,0x3213819ec5caa76635e5d71725e56f42315a6a0e,1.999,Tether : Binance
20754666,0x6f1555655dab9ada94214e76f0a1c7b3fc72ef92,1.999,Tether : Binance
20754632,0x636dbd7ac48b03990539664bb720ca62cdc20206,1.999,Tether : Binance
20754594,0xd5301acd600437454dc3d408838e37cdea411ce7,1.999,Tether : Binance
20754557,0x223d5cf896de3ac633209c38c2daa8cef8f89919,1.999,Tether : Binance
20754464,0x20dc3a935ba281db51f24648326ca2d90e89f359,2.1,Tether : Binance
20754129,0xa758704fc62537518266ec24f27b158e94cb1ee9,1.999,Tether : Binance
20754050,0x6eeb6843666d31f238abcdeb9598273bbed01a9a,1.92,Tether : Binance
20754038,0x8f2c1ea66fab633116a463be40d55832956a74b8,2.039926,Tether : Binance
20753965,0x8b9e3a97d3b6eba7f6328ac99c1d1b849421e654,2.044117,Tether : Binance
20753918,0x696636d7bd8eacdcc9500d650e2f967393ba02c2,1.98,Tether : Binance
20753903,0x5797d486f34557a1313cb84b4c3cb7fd99dfa033,1.96423,Tether : Binance
20753897,0x543b2004cecc6b6d5fb08d7c8458376b11496864,1.999,Tether : Binance
20753877,0xf767e17a53fe6de4e5c8ea8ce63397f7c36dbfdf,2.099,Tether : Binance
20753744,0x9f56982d40688aa9646448bc849328258d8f65b9,2.06989,Tether : Binance
20753681,0x7baddbdef79316949aa7a1188b5ba09dcefbcc7f,1.999,Tether : Binance
20753381,0x5bc6afc33e3e7ea74fc94c8ba1acecc9199ccd17,2.044117,Tether : Binance
20753191,0x128bf7378ce11d1cc172d44a841e21c99b81af3c,1.999,Tether : Binance
20753172,0xaa8280f39c087e0a06d541b8c746f74ec520d5df,2.028759,Tether : Binance
20753139,0xc0a5efacf89532bc58c4e7387df7cbaf2987b6a0,1.98,Tether : Binance
20753089,0x135b2c078658a5448562370dcd20a7dd7dae9354,2.02,Tether : Binance
20752987,0xe79a304cf0906f2e3b816798be201cb3c18ed699,2.01,Tether : Binance
20752978,0x7ddc9edbf99d76051a392bf64032d7d781400a7e,2.028759,Tether : Binance
20752933,0x23383c81c7685b61810d6bd22dd4fa661c733cbc,2.051922,Tether : Binance
20752916,0x165255b83cb610461d0471e987898a1812bace07,2.061054,Tether : Binance
20752892,0x3a2cd6162e67e7b1b89689df38026482de7c5470,2.028759,Tether : Binance
20752795,0x283339b2f0450df5d16126ee8e4b08d7ef1fc292,2.09,Tether : Binance
20752764,0xb39fd8dc92f0b8ca51d214deae4be7b0ab6a74e4,2.031596,Tether : Binance
20752672,0x4ccad8a967aa75a9f92e0c79983bbbbd0cfd7889,2.01,Tether : Binance
20752666,0xb851b881bcde16411c07cc69dd206a2955eed951,2.099,Tether : Binance
20752577,0xdd597f7bb7590677f202b48a23f800a30529133c,2.044031,Tether : Binance
20752463,0x16a8c1f4c94d146e79ee26fd7cb4da9d5d83e6f3,2.04967,Tether : Binance
20752444,0x4d65b391a314b3b9e1c28d8d24aeaec12bf005b1,2.04,Tether : Binance
20752441,0x43e1bbcf16cbbeee213efeeabe3a155174348e42,2.052551,Tether : Binance
20752386,0x06f680e98786b74cfa42402d9ecf1d22f87a48e7,2.019227,Tether : Binance
20752318,0x10cbab7fe7a5eaa23c12b367fe0708e79796103c,2.0372,Tether : Binance
20752251,0xccba1a8b7d9b8bfaa3ccdcee75b58588de4455e8,2.099,Tether : Binance
20752225,0x4fcc80d4d9e7b36c0d98254fe15ee862e7761590,2.056794,Tether : Binance
20752198,0x81b04208c5ffb7b3e33d82dc31737bb42ca145b3,2.06,Tether : Binance
20752153,0x9b0511a6dbd58bccbcb512d26448e9aa979fdfa1,2.0417,Tether : Binance
20752145,0xa143f6b17f4d8f42a1e414770ccbbae439194eb0,1.95,Tether : Binance
20752105,0xc4211e8420cb10f929ca1485906154f8fcd8c75d,2.0663,Tether : Binance
20752072,0x3df67048fa57a5a7c65703fef370efc0778be332,1.9102,Tether : Binance
20752040,0x8cafb9084eba0fb91b549f089e5789feffe988d5,2.099,Tether : Binance
20751999,0xb5eb5db1d619819ce92b6ddefde5df49a9e4ca2f,2.0015,Tether : Binance
20751869,0x146ba92906f5d157a68a9c47a9e4c6c810c2bb29,2.060984,Tether : Binance
20751832,0xc9303a9a795d4d6c3679eaae2e10d0775ab427ba,2.099,Tether : Binance
20751799,0x020b912ee5f7697f35664581be6e1cb2bed3e21c,2.0557,Tether : Binance
20751687,0x983a328364666a3ea3b90fff6338d67e3fa97e85,1.93,Tether : Binance
20751627,0xa9adbe9a8ee4241c2b08e6210ecf48049a717ea4,1.997152,Tether : Binance
20751622,0x083a5940d631042db45eea3e34c5350c9c5291ee,1.944234,Tether : Binance
20751620,0x71069edc795f4eb5df5e20e38fc00ade60bff1fa,1.972651,Tether : Binance
20751619,0x77a862fa32996c42ec282fc413422b8a9fadcac1,1.999,Tether : Binance
20751619,0x66cba9cc91a17e024550755d40919ea5d85ce92a,1.999,Tether : Binance
20751617,0xa5fcf337f81518a1c47202a47881c0955d91026c,1.965775,Tether : Binance
20751616,0x72ede0c45da694cd94e5859a273935b8423a9e02,1.912072,Tether : Binance
20751613,0xe63ecd7f477dab72e66b587efe3099f7587f78ee,1.918077,Tether : Binance
20751612,0xe03d63dd764b124340e5de19402bd8279318c8d2,1.900376,Tether : Binance
20751608,0xef0d0605103203a840b25946de18c05009119e75,1.970734,Tether : Binance
20751603,0xcf817e9ac10a00dc1b135fd05e07bf30fd0fe041,1.933491,Tether : Binance
20751600,0x314851e9700728027ec64d67beea1829c2545ad3,1.901322,Tether : Binance
20751596,0xaf195988ccf6e1cec9c621a50e949b0014af0d7b,1.959853,Tether : Binance
20751595,0x9e8d39c4b6df990f2447494092496e53bdc9092e,1.990132,Tether : Binance
20751595,0x89b88409013daef930ea14ee84060ff5c5422255,1.941771,Tether : Binance
20751591,0x201c7a44a7676020402878916b85310cbed68130,1.91269,Tether : Binance
20751588,0xf952c5a7faa9364b30849110688c9b68ac9f4132,1.942392,Tether : Binance
20751584,0x751ba51acc6806ce1625f54075ae06a21f009cc3,1.94354,Tether : Binance
20751581,0x0a4a795eb7954440fed609d88795fa67ef942621,1.902378,Tether : Binance
20751579,0x4cb0f3374723096f862178406cf0e96c461d3348,1.987599,Tether : Binance
20751574,0x500f36e8496caf86e45d2e05d7053c622d13ae35,1.955461,Tether : Binance
20751572,0x5997ca76a3716719eac28194f9783ddb247620bb,1.940594,Tether : Binance
20751567,0xe669560f7481d88db2a711f5bc95bd43df4a29cb,1.917035,Tether : Binance
20751564,0x9ea5c3bd0307885bda81bfa9918f0c5f889b2dbd,1.971934,Tether : Binance
20751560,0x429d95bb77038c88f4c11a2ad4d861a36a27aca0,1.974267,Tether : Binance
20751556,0xd29ba956b124ace350dfbd0a7b39862f4fd19e12,1.925966,Tether : Binance
20751553,0xea438f96e4bd2ac4e431f0bd9eb705db3ac5fe4e,1.989487,Tether : Binance
20751552,0xe49cdd0649157479bdc18bfacfa655674d6dea9d,1.976104,Tether : Binance
20751547,0x2a054d369df3283f5012ede8899f7903e3c6aa73,1.989997,Tether : Binance
20751544,0xd697b7c8be8ab54eafc6c53ffee566c212dd41aa,1.945267,Tether : Binance
20751539,0xefe570dbc4ee29c90a21b7f5670f063b8163ab2c,1.923223,Tether : Binance
20751538,0x0b17445e4ed9cb8424c70ccffdd2543d8ac4dbcb,1.927924,Tether : Binance
20751537,0x61100479a3794c12db9d2e1d4043432e7a4eebe8,1.970985,Tether : Binance
20751534,0x2a9c1114a2636fc8ca2e48beecfde4c0ee107f8e,1.99,Tether : Binance
20751534,0x6fffce6a95a700e3bdda302e225e25a5f6a65d11,1.951003,Tether : Binance
20751529,0x2d3e679942cb1033afcddab91ff1753cb5992ded,1.948661,Tether : Binance
20751526,0x5d29e30a05ec386d801d3cc8b02f77e977403cc5,1.939804,Tether : Binance
20751524,0xe88661287c0bb9a5ad965c2c852ab4951ff16278,1.925054,Tether : Binance
20751517,0x2520fbd0b029d9b4a81af3cc50940ecc82ef93e8,1.954215,Tether : Binance
20751517,0x74edad170d2f4b7709645a2898febc38bc0a7de6,1.993793,Tether : Binance
20751513,0x4f9533290c47e5534b9206eff961b79b24e1487d,1.949419,Tether : Binance
20751512,0x0a8cb1085e5936800ef93247d9747e707bb85dc4,1.990244,Tether : Binance
20751508,0xea400928b70ee894bca67543e74648e4758bd741,1.922341,Tether : Binance
20751507,0x419453642dfa1988defb9f10a07e80bacf595e21,1.914063,Tether : Binance
20751505,0x98a582d26eb1dfd62ebac411f2fcc7b737035d99,1.98211,Tether : Binance
20751499,0x73f6d1593b4bca62cf36d38a13d2a4618f2b9f47,1.966305,Tether : Binance
20751497,0x48a99c9441e4b7cc7966b3f7c84ddbf4ffa56f11,1.921143,Tether : Binance
20751495,0x10239eab2504936cc9aa6793803532e3f3804dab,1.996164,Tether : Binance
20751490,0xc597500a395d8be5889bb7ae895acba3155daf95,1.959672,Tether : Binance
20751489,0xebb4f1f5abc533f7cec995e07ab0111ec02d8b93,1.91323,Tether : Binance
20751489,0x899d80521d071cdff337bafeb5d2f006a3a9b6b2,2.053904,Tether : Binance
20751485,0x26092db8e68245d2ea22b37f449fd5ef4fdb2693,1.915763,Tether : Binance
20751483,0x5ef5fe42e5a73710cf32552164db667bdde90a70,1.90606,Tether : Binance
20751480,0xc8c8f0e11d847ce27c96cb62a149843a18d17aff,1.985852,Tether : Binance
20751477,0xc1bca703bfb897d015c608c28f8fc5604ddb76c7,1.987678,Tether : Binance
20751476,0x808ca74a296f4045cdeca7e3b995e0bdc5be9862,1.956077,Tether : Binance
20751472,0xf4a6464d66a9041652e8b3b96eeee7d89c904f13,1.972084,Tether : Binance
20751468,0x821d68176338c0bdb2e9541ed5063b958335be53,1.981494,Tether : Binance
20751466,0xf2af36d7af9e92d55f5182296c60959d12cb6291,1.921626,Tether : Binance
20751456,0xf9a3e33449e6b3fd8d97f6b963f61845425354e5,1.98199,Tether : Binance
20751452,0xd024e26cde821ebce075bd865c82621146eb1397,1.947837,Tether : Binance
20751449,0xcaca3173c38aeea68555b6993b811bfd1713bd04,1.94446,Tether : Binance
20751447,0x7d20e4dbbb70f76a6c1efcf76a58ddedb9eac875,1.900824,Tether : Binance
20751444,0xae5286ca5a52ad8a555b1cde2813a0c150f8cf29,1.99257,Tether : Binance
20751442,0x3c7b6bd4c2f51fda2d04c0399e30b86904fceda6,1.968944,Tether : Binance
20751440,0xc429b6c835a03dea8277cea56d19b7b5822b642f,1.927117,Tether : Binance
20751436,0xd0adc530fb1c15a91038b63bfe3f18259c86b495,1.960552,Tether : Binance
20751432,0xb9198fe9ea91771e15a21f98b1b672e8d876e745,1.945261,Tether : Binance
20751428,0x4f8b8b32aecf727e2736c8b332e20c889c52baca,1.931182,Tether : Binance
20751425,0x424d93d324a161a7c2d9b42c682e9e4909bdef5a,1.93824,Tether : Binance
20751421,0x8ab34e6932f922902cdf3af143603595f596c8e9,1.941967,Tether : Binance
20751420,0xb37e59d4ddf031dcb206bd489195a4dee562ff75,1.977891,Tether : Binance
